rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/entropy_loss,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/clip_fraction,train/value_loss,train/loss,train/clip_range,curriculum/stage,curriculum/preferred_eval_mode,curriculum/grid_size,train/ent_coef,curriculum/stage_timesteps,curriculum/max_steps,train/stage_learning_rate,curriculum/obs_quantity,eval/full_coverage_rate,eval/std_reward,eval/mean_reward,eval/mean_ep_length,eval/stage_timesteps,eval/stage,eval/deterministic,eval/std_ep_length,eval/promotion_max_mean_length,eval/coverage_promotion_passed,eval/promotion_min_mean_reward,eval/promotion_full_coverage_rate,eval/deterministic_quality_passed,eval/mode_gap,eval/stochastic_quality_passed,eval/stochastic_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/deterministic_promotion_floor,eval/quality_promotion_passed,eval/promotion_passed,eval/deterministic_full_coverage_rate
,,,,,,,,,,,,,,,,,,,,,,,,0.47,4.895971047507154,3.0772792864590883,308.77,1945600,3,1,140.1602550654072,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945600,3,,,157.3,0,6.75,0.88,0,0.41000000000000003,0,0.88,0.88,0.0,0,0,0.47
6.3291850090026855,258.9,2521600,2006,1,1,,,,,,,,,,,3,1,11,0.011,1945600,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.426450252532959,259.79,2524160,515,2,9,-0.39158868696540594,3695,0.4544045925140381,-0.0016772618303851534,7e-05,0.006640253,0.09171549479166667,0.6544676996612301,0.9641095399856567,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.41403341293335,260.79,2526720,485,3,15,-0.3540964060359531,3699,0.32108038663864136,0.00033907772093597386,7e-05,0.0077228937,0.09657118055555555,0.7263577400913669,0.7063618898391724,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.403012752532959,261.45,2529280,401,4,25,-0.3719968196749687,3704,0.42748475074768066,-0.0032864628452807664,7e-05,0.0042929994,0.088828125,0.5033145459182561,0.07558947801589966,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.489254951477051,256.47,2531840,348,5,36,-0.3432283365726471,3709,0.390129029750824,-0.0018770228419452905,7e-05,0.005748044,0.079375,0.7069292319566012,1.9282331466674805,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.515622615814209,252.95,2534400,335,6,45,-0.3574523465335369,3714,0.434532105922699,-0.001071071531623602,7e-05,0.005793817,0.088046875,0.5188314881362021,0.3227142095565796,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.384714126586914,255.84,2536960,366,7,48,-0.37567955828630006,3716,0.6231586933135986,0.0033473570186358234,7e-05,0.017683217,0.10186298076923077,0.44844312908557743,0.22492963075637817,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.416349411010742,257.71,2539520,352,8,58,-0.3568722453713417,3721,0.5728378295898438,-0.001900998903438449,7e-05,0.005458527,0.0928125,0.3892054421454668,0.02321338653564453,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.465261459350586,250.93,2542080,340,9,67,-0.3607154142856598,3726,0.3569328188896179,0.00012828467413783073,7e-05,0.00574638,0.094296875,0.5172567999362946,0.5164949893951416,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.397478103637695,253.67,2544640,329,10,77,-0.33122971415519714,3731,0.45450645685195923,-0.0014361035916954279,7e-05,0.00496105,0.08640625,0.5409655060991645,0.3538854718208313,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.498761177062988,249.32,2547200,328,11,85,-0.3351583781838417,3736,0.5201407670974731,-0.0003903727233409882,7e-05,0.005951035,0.07984375,0.4477553836628795,0.09714321792125702,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.382342338562012,252.2,2549760,326,12,94,-0.39944820672273634,3741,0.6631761789321899,-0.002228464977815747,7e-05,0.0054349997,0.085078125,0.5929433981515467,0.08353375643491745,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.412713527679443,247.51,2552320,335,13,99,-0.3593737518086153,3744,0.6114187240600586,0.0017144899705753608,7e-05,0.005534822,0.05575980392156863,0.7141593505500579,0.04463009908795357,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.40134334564209,248.56,2554880,324,14,110,-0.30746051982045175,3749,0.5821964740753174,-0.0018363907374441624,7e-05,0.0035747208,0.065859375,0.5181367521733046,0.37744376063346863,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.489781379699707,242.95,2557440,317,15,120,-0.28446793273091314,3754,0.48013579845428467,-0.0010725407861173152,7e-05,0.00687701,0.072890625,0.4227887908369303,0.1207747533917427,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.403764247894287,248.14,2560000,318,16,128,-0.323718778192997,3759,0.28014540672302246,-0.0010653522051870823,7e-05,0.0060058264,0.089453125,0.5117154625616968,0.16058331727981567,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.30905818939209,252.31,2562560,319,17,136,-0.291950362175703,3764,0.2910501956939697,0.0012792034167796373,7e-05,0.004300743,0.074453125,0.29634645152837036,0.0698707103729248,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.205112934112549,250.84,2565120,318,18,144,-0.32561133202256226,3769,0.34809398651123047,0.0005665753809053724,7e-05,0.03493633,0.09899009146341463,0.3087516562536177,0.052953675389289856,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.276491165161133,247.62,2567680,309,19,157,-0.320844766497612,3773,0.3112024664878845,0.0038142743653484753,7e-05,0.010321322,0.1,0.6565196349418589,0.6054354310035706,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.216315269470215,248.6,2570240,305,20,167,-0.3203278179466724,3778,0.3241904377937317,0.00016076809726655483,7e-05,0.004161995,0.091953125,0.5218784025683999,0.11979477852582932,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.37492360228841953,3781,0.4252902865409851,0.0025903587822209704,7e-05,0.0100325765,0.08579545454545455,0.4460955503312024,0.1994476318359375,0.15,,,,,,,,,0.82,2.876026493475865,6.0915296060591935,247.98,1996800,3,0,102.21115203342539,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.5,4.766584284531891,3.369363213777542,302.27,1996800,3,1,139.32285203799125,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996800,3,,,157.3,0,6.75,0.82,0,0.31999999999999995,0,0.82,0.82,0.0,0,0,0.5
6.130303382873535,248.34,2572800,2351,1,1,,,,,,,,,,,3,1,11,0.011,1996800,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.170772552490234,246.87,2575360,434,2,11,-0.34126105725765227,3786,0.4312736392021179,-0.0021856862492859366,7e-05,0.0064544715,0.0959375,0.6884322042763233,0.33881285786628723,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.031458854675293,250.61,2577920,367,3,20,-0.33641869738698005,3791,0.5117543339729309,-0.0025553935393691062,7e-05,0.008492733,0.099375,0.438065645955503,0.017000611871480942,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.796387195587158,260.33,2580480,357,4,28,-0.3432988850772381,3796,0.6275202631950378,-0.0006234305072575808,7e-05,0.0050333883,0.08765625,0.3169161574542522,0.006250758655369282,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.654903411865234,264.63,2583040,334,5,38,-0.3116414491832256,3801,0.6470167636871338,-0.0022911172732710838,7e-05,0.0050868127,0.075078125,0.4638397503644228,0.1664019227027893,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.742878437042236,259.11,2585600,312,6,49,-0.28827218666672705,3806,0.6799607276916504,-0.0019820579886436463,7e-05,0.0047105984,0.07375,0.4899340723827481,0.1637832224369049,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.030272960662842,249.06,2588160,307,7,58,-0.30997916266322134,3811,0.6838884949684143,-9.938634000718594e-05,7e-05,0.0065509686,0.07921875,0.645464854426682,0.05565883591771126,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.088094711303711,249.05,2590720,302,8,67,-0.2938038057088852,3816,0.45203739404678345,-0.0017888838984072208,7e-05,0.0039394475,0.05609375,1.0909041805565358,0.39846789836883545,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.854654312133789,259.19,2593280,305,9,75,-0.31819313794374465,3821,0.4995541572570801,-0.0012570240627974272,7e-05,0.0065626726,0.08328125,0.5231948537006974,0.03776019066572189,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.054426670074463,254.53,2595840,326,10,78,-0.3456064239144325,3823,0.5681936740875244,0.0009364324754902295,7e-05,0.010685195,0.07840401785714286,0.587565351543682,0.1529199182987213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.1581292152404785,251.87,2598400,331,11,84,-0.31746677331188144,3827,0.13744258880615234,0.0009093832717660596,7e-05,0.015170803,0.08386948529411764,1.079522862263462,0.5756959915161133,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.004392147064209,259.07,2600960,327,12,93,-0.3238137763738632,3832,0.3055838346481323,-0.0020237695425748825,7e-05,0.008537353,0.081484375,0.7490793237648904,0.7024151682853699,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.19412088394165,255.31,2603520,321,13,103,-0.30234596073627473,3837,0.3630157709121704,0.000987248830497265,7e-05,0.004922641,0.09,0.6922091604210436,0.07569064199924469,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.396379470825195,251.05,2606080,332,14,107,-0.3383899688720703,3839,0.3944767117500305,0.0002861602231860161,7e-05,0.005286276,0.065234375,0.8155563468113541,0.1915750652551651,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.512001991271973,249.77,2608640,325,15,117,-0.3411638717353344,3844,0.29211217164993286,-0.0008204304613173008,7e-05,0.004679835,0.07046875,1.013227709904313,0.8723978400230408,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.584898471832275,253.14,2611200,322,16,126,-0.34083167761564254,3849,0.44238704442977905,-0.0004418034665286541,7e-05,0.0075253746,0.088125,0.8018583485484123,0.38901910185813904,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.572107315063477,254.84,2613760,319,17,136,-0.39188907414674756,3854,0.16154563426971436,-0.00233532584272325,7e-05,0.0063353805,0.101484375,1.0227327608689665,0.16884419322013855,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.497303485870361,258.1,2616320,315,18,146,-0.35218548744916917,3859,0.15928524732589722,-0.00038510427810251713,7e-05,0.006554137,0.07890625,0.8586405276879668,0.6143291592597961,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.652627944946289,251.57,2618880,318,19,152,-0.355768266171217,3864,0.2163507342338562,-0.002832244951277971,7e-05,0.009231034,0.10078125,0.6361562660336495,0.10720410197973251,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.620615005493164,256.27,2621440,321,20,159,-0.3544330775153403,3867,0.19297337532043457,0.0013384168383245374,7e-05,0.009884351,0.08517156862745098,1.0511434821083265,0.2795475423336029,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.3477858051657677,3872,0.20882022380828857,-0.00036729279905557634,7e-05,0.007402912,0.095703125,0.5270717176515609,0.05246775224804878,0.15,,,,,,,,,0.87,2.348478301504933,6.373445664756,255.36,2048000,3,0,94.69525014487263,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.58,4.918167691973994,3.9147561369091273,284.52,2048000,3,1,134.04480444985552,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048000,3,,,157.3,0,6.75,0.87,0,0.29000000000000004,0,0.87,0.87,0.0,0,0,0.58
6.4590744972229,264.49,2624000,2181,1,1,,,,,,,,,,,3,1,11,0.011,2048000,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.448886871337891,266.13,2626560,1260,2,4,-0.38041896952523124,3873,0.2718191146850586,0.002913395563761393,7e-05,0.0062976517,0.09375,0.5697283384700617,0.3829071521759033,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.434473037719727,266.85,2629120,572,3,13,-0.3596011316776276,3878,0.2626175880432129,-0.001962313805706799,7e-05,0.0043597207,0.072421875,0.6891771304793656,0.8396483063697815,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.36309814453125,269.66,2631680,442,4,23,-0.3614075343677963,3882,0.285835862159729,-0.0027925030638774237,7e-05,0.013027709,0.08197463768115942,0.6403718750815892,0.17392811179161072,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.190378189086914,272.72,2634240,440,5,29,-0.42603896523630896,3885,0.2866455316543579,0.0024970467094072076,7e-05,0.032180857,0.09393168604651163,1.0438993822696596,0.04317979887127876,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2218708992004395,269.38,2636800,395,6,38,-0.3892646323144436,3890,0.21636110544204712,0.0004776595253497362,7e-05,0.0060722637,0.09140625,0.8146647511050105,0.7727961540222168,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.084246635437012,273.92,2639360,377,7,47,-0.36256211787462234,3895,0.17752671241760254,-0.00012319358065724373,7e-05,0.005915514,0.096015625,0.70795841362793,0.5107554793357849,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.132372856140137,274.0,2641920,371,8,55,-0.44068936854600904,3900,0.1132858395576477,-0.0005920146219432354,7e-05,0.004505177,0.10046875,0.5190601734258234,0.011726384051144123,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.229040622711182,268.58,2644480,355,9,64,-0.3662344843149185,3905,0.19144314527511597,-0.00042805287055671217,7e-05,0.0057459855,0.0984375,0.661503074131906,0.015809576958417892,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.108797073364258,270.58,2647040,355,10,72,-0.38470735907554626,3910,-0.019751787185668945,0.0012789201457053423,7e-05,0.0055754283,0.084609375,0.6117946828342974,0.952992856502533,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.188395977020264,263.55,2649600,339,11,82,-0.3734309244155884,3915,0.3478813171386719,-0.0010301442351192236,7e-05,0.0047973874,0.09484375,0.6824695744551719,0.43598130345344543,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3219709396362305,259.19,2652160,333,12,92,-0.36664808362722395,3920,0.3965063691139221,-0.0005295978486537933,7e-05,0.008564964,0.091484375,0.6618356799334287,0.049105532467365265,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.427816867828369,253.77,2654720,323,13,103,-0.3442395985126495,3925,0.5939022302627563,-0.0034500658325850963,7e-05,0.0055233603,0.0921875,0.35979963921010494,0.11847418546676636,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.433783054351807,252.47,2657280,322,14,111,-0.36604557633399964,3930,0.5140863060951233,-0.0014338341727852821,7e-05,0.0053699696,0.0865625,0.39437430050224065,0.24000298976898193,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.613065719604492,248.55,2659840,317,15,121,-0.39274185001850126,3935,0.6346427202224731,-0.0007889541797339916,7e-05,0.0048879087,0.09078125,0.3602900714334101,0.18236158788204193,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6282572746276855,246.87,2662400,316,16,129,-0.37252257267634076,3939,0.7367376089096069,-0.0006351720784669337,7e-05,0.007465861,0.08106884057971014,0.42151064236742863,0.2217877209186554,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.826440334320068,241.81,2664960,318,17,136,-0.37740862399339675,3944,0.49746066331863403,-0.0020304316841065883,7e-05,0.0069937473,0.091171875,0.3094519956037402,-0.007924938574433327,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.682195663452148,247.87,2667520,329,18,139,-0.36457813473848194,3946,0.6555893421173096,0.0027773120583823095,7e-05,0.009639899,0.08984375,0.30198346042575747,0.256305456161499,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.723750114440918,244.16,2670080,328,19,148,-0.3449905985593796,3951,0.46085041761398315,-0.001656335135921836,7e-05,0.005375469,0.08328125,0.2916189455147833,0.009181390516459942,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.642850875854492,246.5,2672640,324,20,157,-0.35052789315581323,3956,0.42420369386672974,-0.00010830854065716267,7e-05,0.0069843144,0.096328125,0.39839159020222725,-0.0011676512658596039,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.34324431136250494,3961,0.46741485595703125,-0.0017413614923134446,7e-05,0.005570214,0.080546875,0.46028957111760976,0.18654032051563263,0.15,,,,,,,,,0.88,2.297504884212782,6.468744660913944,246.38,2099200,3,0,97.75579573610969,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.59,4.330685693086058,4.295115098059178,280.51,2099200,3,1,134.33886221045643,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099200,3,,,157.3,0,6.75,0.88,0,0.29000000000000004,0,0.88,0.88,0.0,0,0,0.59
6.661437511444092,246.9,2675200,2058,1,1,,,,,,,,,,,3,1,11,0.011,2099200,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
6.694224834442139,242.48,2677760,457,2,11,-0.3310738696157932,3966,0.7079670429229736,-0.001654502796009183,7e-05,0.008008163,0.08625,0.28832014014478774,0.08764705061912537,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.611759662628174,245.8,2680320,392,3,19,-0.32449313686337583,3971,0.55965256690979,-0.0006428679862861024,7e-05,0.013523643,0.08975290697674419,0.46231579356068786,0.14358530938625336,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.607459545135498,246.53,2682880,449,4,22,-0.37172169983386993,3973,0.4639244079589844,0.0010883425129577518,7e-05,0.01656324,0.056966145833333336,0.5641044823763272,0.29851439595222473,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.467410087585449,252.53,2685440,405,5,31,-0.3196453955769539,3978,0.43727391958236694,-0.0019271255750209094,7e-05,0.005367611,0.077734375,0.6124017769284547,0.32368406653404236,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.335093975067139,253.8,2688000,398,6,38,-0.35907306927668897,3982,0.5059056282043457,-0.00017517796257817292,7e-05,0.0068583456,0.08089398734177215,0.46983115528297575,0.07433655112981796,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.369121551513672,249.13,2690560,377,7,47,-0.3231568942964077,3987,0.6841728687286377,0.000270704934373498,7e-05,0.008301538,0.097734375,0.23958783160895109,0.11153845489025116,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.295787334442139,250.32,2693120,403,8,50,-0.3573964868600552,3989,0.46408337354660034,0.002209133325287929,7e-05,0.008281387,0.049879807692307696,0.7780873174420916,0.14465922117233276,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.365779876708984,247.51,2695680,375,9,61,-0.3726776952926929,3994,0.5752862691879272,0.0009367686215337816,7e-05,0.008940008,0.10808722527472528,0.760965932979361,0.3397141695022583,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.434149742126465,246.81,2698240,351,10,72,-0.33835476249456403,3999,0.576514482498169,-0.0002445101458579302,7e-05,0.003486064,0.072578125,0.6760950531065464,0.20298343896865845,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.395270347595215,251.46,2700800,333,11,84,-0.3471325746178627,4004,0.4675273895263672,-0.0021513806376606227,7e-05,0.0051828893,0.088828125,0.4984875871427357,0.01869700476527214,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.233059883117676,259.23,2703360,346,12,88,-0.35304503963918105,4007,0.36554116010665894,0.0022465255757679746,7e-05,0.009563377,0.07940051020408163,0.575986961320955,0.11521486937999725,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.092862606048584,264.01,2705920,346,13,95,-0.39433124840259554,4012,0.39154052734375,-0.00010807957500219345,7e-05,0.008158938,0.0884375,0.5056810278259217,0.13401293754577637,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.104276657104492,262.31,2708480,344,14,104,-0.3597767524421215,4017,0.44205015897750854,0.0002563380170613527,7e-05,0.0055904253,0.09546875,0.5660830167680979,0.5483832359313965,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0974297523498535,262.1,2711040,336,15,114,-0.421066989004612,4022,0.4151938557624817,-0.0014139087870717049,7e-05,0.0045650634,0.0996875,0.8060813792608679,0.45432448387145996,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.133738994598389,263.62,2713600,334,16,122,-0.3936522141098976,4027,0.2732164263725281,-0.00010221999138593674,7e-05,0.0047508385,0.08609375,0.7847902328707278,0.004831236787140369,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.133272171020508,265.42,2716160,329,17,132,-0.40683588951826094,4032,0.1485232710838318,-0.0025527747999876736,7e-05,0.004938109,0.09828125,0.9346191329881549,0.5519891381263733,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.057960033416748,268.94,2718720,329,18,139,-0.35883198663592336,4037,0.29294049739837646,-0.0019171037571504713,7e-05,0.004199988,0.06875,0.4801253765821457,0.15314316749572754,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.079589366912842,266.22,2721280,325,19,149,-0.3510346254706383,4042,0.062192440032958984,-0.0038867028523236515,7e-05,0.0041077547,0.0753125,0.8066991813108325,0.50387042760849,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.945505142211914,270.9,2723840,322,20,158,-0.35986269146204,4047,0.10726428031921387,-0.0008966631814837456,7e-05,0.0067719123,0.085546875,0.4881214532069862,0.01583946868777275,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.3732923328876495,4052,0.33341705799102783,-0.0005739080347120762,7e-05,0.0074528875,0.089375,0.5790991215035319,0.061326876282691956,0.15,,,,,,,,,0.83,2.5883987969608824,6.072104883566499,270.87,2150400,3,0,97.8203102632577,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,0.66,4.003733899895591,4.99897036479786,259.72,2150400,3,1,130.71687572765805,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150400,3,,,157.3,0,6.75,0.83,0,0.16999999999999993,0,0.83,0.83,0.0,0,0,0.66
5.801847457885742,276.86,2726400,2109,1,1,,,,,,,,,,,3,1,11,0.011,2150400,440,7e-05,15,,,,,,,,,,,,,,,,,,,,,
5.808321475982666,275.73,2728960,459,2,11,-0.3816512331366539,4057,0.30488622188568115,-0.002058422118425369,7e-05,0.007253579,0.085234375,0.9634178721532226,0.7918961644172668,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.811763763427734,274.49,2731520,429,3,17,-0.3680632941424847,4062,0.43726688623428345,-0.0017596148047596216,7e-05,0.005832755,0.101171875,0.46471156318672,0.030364440754055977,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.975916862487793,268.18,2734080,374,4,27,-0.3719733230769634,4067,0.45907098054885864,-6.303928792476654e-05,7e-05,0.007065358,0.102578125,0.8536137114837765,-0.016581544652581215,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9866838455200195,267.52,2736640,342,5,37,-0.34149567037820816,4072,0.42944037914276123,-0.001040723752230406,7e-05,0.0065946467,0.0809375,0.8586881275102496,0.1924561858177185,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.934103965759277,275.01,2739200,338,6,45,-0.3820291283726692,4077,0.585444450378418,0.000920171458274126,7e-05,0.007181502,0.089453125,0.5451002382487059,0.5979364514350891,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.898106098175049,274.3,2741760,336,7,53,-0.3708727130293846,4082,0.39505743980407715,-0.00024889913387596605,7e-05,0.006085553,0.084453125,0.9592022720351815,0.7623129487037659,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8273701667785645,274.71,2744320,329,8,62,-0.398673809170723,4087,0.487194299697876,-0.0005338251870125533,7e-05,0.006814912,0.100859375,0.9264799474971369,0.0014747590757906437,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9605231285095215,271.41,2746880,321,9,71,-0.37682761520147323,4092,0.34065043926239014,-0.0015684872213751078,7e-05,0.00836895,0.086328125,0.7706069964077323,0.24042128026485443,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.00491189956665,272.12,2749440,331,10,77,-0.37752452113411644,4095,0.420398473739624,0.0005193613977594809,7e-05,0.00592864,0.08053977272727272,0.9712943785569884,0.904282808303833,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.003772735595703,269.81,2752000,329,11,85,-0.39313717275857923,4100,0.23657596111297607,-0.0002538659935817122,7e-05,0.0035369068,0.063671875,0.6696126724220812,0.27824416756629944,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.964698314666748,275.28,2754560,329,12,93,-0.38789416462182996,4105,0.3941246271133423,0.0007790956553071737,7e-05,0.006385925,0.107734375,0.3419717718474567,0.006097137928009033,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.089959621429443,272.13,2757120,327,13,101,-0.4395453733205795,4110,0.38011735677719116,-0.0025294953538104892,7e-05,0.006709791,0.092734375,0.6354427987709641,0.08207603543996811,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.048248767852783,270.23,2759680,326,14,109,-0.40049415349960327,4115,0.262256383895874,-0.0005414710007607937,7e-05,0.0046646665,0.06625,0.751036313213408,0.006297018378973007,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.949960708618164,273.32,2762240,321,15,119,-0.3874670061469078,4120,0.33857232332229614,-0.0025152027513831855,7e-05,0.0044917436,0.078046875,0.7118845798820257,0.24657227098941803,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9348978996276855,276.11,2764800,327,16,125,-0.44810540072711896,4125,0.36438459157943726,0.00194722772748382,7e-05,0.03704623,0.13753858024691357,0.4979860861268308,0.06089142709970474,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.985927104949951,269.05,2767360,325,17,133,-0.44687378764152524,4130,0.35540759563446045,-0.003124041389673948,7e-05,0.008190164,0.11015625,0.6949237099289894,0.5783965587615967,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.858590602874756,273.5,2769920,325,18,141,-0.4715456560254097,4135,0.3235777020454407,-4.963868297636509e-05,7e-05,0.00764422,0.093671875,0.6597418709099293,0.05971084535121918,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.675997257232666,280.02,2772480,328,19,148,-0.4964217554245676,4140,0.43214744329452515,-0.001415607419663242,7e-05,0.022225138,0.11123511904761904,0.7158080864742044,0.016143307089805603,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.673256874084473,279.55,2775040,327,20,156,-0.4817452862858772,4145,0.43448013067245483,-0.002053070361725986,7e-05,0.0064329044,0.1009375,0.795972836278379,-0.004932979121804237,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
