rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/value_loss,train/learning_rate,train/loss,train/entropy_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
33.35727275,650,45.35,1474560,2268,360,59.40595459938049,0.0003,22.00337791442871,-0.630479684844613,3590,0.007822949,0.6124078035354614,0.2,-0.008881062870204914,0.0867919921875,,
36.924363650000004,650,41.57,1478656,2273,361,83.02295305728913,0.0003,33.732513427734375,-0.6438161943107843,3600,0.0052043125,0.6408785581588745,0.2,-0.006672616221476346,0.05537109375,,
,,,1480000,,,63.67738482952118,0.0003,26.443553924560547,-0.6191868592053652,3610,0.005040276,0.6618319153785706,0.2,-0.004694855424168054,0.0564697265625,45.58,33.09363523483276
35.24036365,650,43.6,1482752,2280,362,,,,,,,,,,,,
33.015636369999996,650,46.39,1486848,2286,363,75.70912179946899,0.0003,32.00110626220703,-0.6339278995990754,3620,0.0056163166,0.5379804372787476,0.2,-0.004475060050026514,0.052880859375,,
,,,1490000,,,67.14700398445129,0.0003,32.65007400512695,-0.6278436303138732,3630,0.004872887,0.5910088419914246,0.2,-0.007583591023285407,0.0599853515625,45.9,33.27072614073754
30.366181829999995,650,48.53,1490944,2293,364,,,,,,,,,,,,
23.179818210000004,650,53.82,1495040,2298,365,66.73604769706726,0.0003,23.50519561767578,-0.6047154787927866,3640,0.005515705,0.5074911117553711,0.2,-0.00472266688302625,0.055322265625,,
27.50009094,650,52.07,1499136,2304,366,68.80555562973022,0.0003,26.570533752441406,-0.6208869010210037,3650,0.005227663,0.591233491897583,0.2,-0.003858379804296419,0.0526611328125,,
,,,1500000,,,81.48254063129426,0.0003,39.756595611572266,-0.6534661434590816,3660,0.0065037897,0.5936493873596191,0.2,-0.006715985568007454,0.0712646484375,44.32,30.57672611117363
29.006545479999996,650,49.66,1503232,2311,367,,,,,,,,,,,,
27.662090929999994,650,49.15,1507328,2316,368,80.67764718532563,0.0003,35.93974304199219,-0.6586067292839288,3670,0.0047574313,0.6927659511566162,0.2,-0.005362289448385127,0.0442138671875,,
,,,1510000,,,93.57833297252655,0.0003,42.08085632324219,-0.6041677813977003,3680,0.0049988152,0.6161563396453857,0.2,-0.00397380166396033,0.0451171875,48.72,29.851635205745698
27.37454548,650,52.35,1511424,2324,369,,,,,,,,,,,,
34.94572729,650,44.1,1515520,2329,370,100.82032597064972,0.0003,43.02995300292969,-0.6887971933931112,3690,0.009730874,0.5619673132896423,0.2,-0.006584713648771867,0.08759765625,,
36.439818190000004,650,43.03,1519616,2334,371,75.357634806633,0.0003,33.46792984008789,-0.6393309082835913,3700,0.006079554,0.6460278034210205,0.2,-0.006538298046507407,0.061279296875,,
,,,1520000,,,74.48225424289703,0.0003,39.47657012939453,-0.634413580968976,3710,0.0062399325,0.5461786389350891,0.2,-0.007617095671594143,0.0645263671875,41.7,37.06690799355507
30.183181840000007,650,49.67,1523712,2342,372,,,,,,,,,,,,
27.048181840000005,650,53.67,1527808,2347,373,83.4419016122818,0.0003,40.01958465576172,-0.6683126378804445,3720,0.0069090934,0.5098015666007996,0.2,-0.008164749182469677,0.06357421875,,
,,,1530000,,,95.04608244895935,0.0003,51.309600830078125,-0.6689113538712264,3730,0.0069216713,0.6431069374084473,0.2,-0.006334795561269857,0.0569580078125,46.32,29.6390897166729
29.643818200000005,650,51.1,1531904,2354,374,,,,,,,,,,,,
27.42072729,650,52.26,1536000,2359,375,90.2853979587555,0.0003,39.80533981323242,-0.6698972973972559,3740,0.007897677,0.5300577878952026,0.2,-0.005947621016821359,0.060693359375,,
,,,1540000,,,72.01766602993011,0.0003,28.93791961669922,-0.6145474329590798,3750,0.0062984494,0.5926967859268188,0.2,-0.0068737805559067056,0.0739990234375,38.66,40.24199893116951
29.1858182,650,49.83,1540096,2366,376,,,,,,,,,,,,
33.57118182,651,42.48,1544192,2371,377,84.23666574954987,0.0003,31.872438430786133,-0.6035917047411203,3760,0.0054948013,0.5298013091087341,0.2,-0.007241537535446696,0.0499755859375,,
37.702363649999995,651,40.11,1548288,2376,378,71.43290710449219,0.0003,40.75349426269531,-0.5869575846940279,3770,0.0037609055,0.6678731441497803,0.2,-0.00353927880350966,0.0394775390625,,
,,,1550000,,,80.15772030353546,0.0003,39.69097137451172,-0.6170450240373612,3780,0.0070357854,0.6908791065216064,0.2,-0.006845887188683264,0.0638671875,50.18,29.810544270277024
31.22318185,651,47.62,1552384,2384,379,,,,,,,,,,,,
35.44627275,651,42.57,1556480,2389,380,71.56897895336151,0.0003,28.805763244628906,-0.6092030938714743,3790,0.00480038,0.7156754732131958,0.2,-0.0024579865130363032,0.0584716796875,,
,,,1560000,,,81.98951029777527,0.0003,40.391719818115234,-0.6051412355154753,3800,0.003924786,0.729338526725769,0.2,-0.004519221610098612,0.055322265625,43.04,36.89490797758103
27.129454580000004,651,52.04,1560576,2396,381,,,,,,,,,,,,
34.357454559999994,651,43.69,1564672,2402,382,102.20730159282684,0.0003,38.75800323486328,-0.6272396326065064,3810,0.003917968,0.6808688640594482,0.2,-0.004108786907454487,0.0381103515625,,
36.703909100000004,651,42.56,1568768,2407,383,91.70920493602753,0.0003,43.45515823364258,-0.5775276970118284,3820,0.004900487,0.6083860397338867,0.2,-0.004642881866311654,0.043017578125,,
,,,1570000,,,104.1292245388031,0.0003,39.512535095214844,-0.6088495992124081,3830,0.0047167223,0.5646291971206665,0.2,-0.003105531785695348,0.0449462890625,53.48,26.200544239282607
33.59327275,651,44.68,1572864,2415,384,,,,,,,,,,,,
36.782909100000005,651,42.43,1576960,2420,385,76.28169512748718,0.0003,29.79374122619629,-0.6168851107358932,3840,0.0050046826,0.708264946937561,0.2,-0.0057689392706379294,0.049853515625,,
,,,1580000,,,74.86751623153687,0.0003,33.06041717529297,-0.5796886503696441,3850,0.005031855,0.4551205039024353,0.2,-0.004781645105686039,0.043359375,44.0,34.1807261633873
31.437727299999995,651,47.46,1581056,2428,386,,,,,,,,,,,,
31.7517273,651,47.58,1585152,2433,387,75.66604700088502,0.0003,34.6002082824707,-0.6072073709219694,3860,0.003958833,0.608202338218689,0.2,-0.004376695898827165,0.03603515625,,
35.16527274,651,43.74,1589248,2439,388,58.47920925617218,0.0003,20.91826629638672,-0.6048519790172577,3870,0.00512812,0.6311312913894653,0.2,-0.003835632155823987,0.0495849609375,,
,,,1590000,,,66.43174114227295,0.0003,36.37126541137695,-0.605483852699399,3880,0.006342648,0.5815630555152893,0.2,-0.005539557629526825,0.06181640625,47.48,31.856726121902465
31.9327273,651,47.16,1593344,2446,389,,,,,,,,,,,,
33.780818200000006,651,45.06,1597440,2452,390,77.40831952095031,0.0003,31.225685119628906,-0.6205946214497089,3890,0.007322878,0.6271516680717468,0.2,-0.0047825648893194735,0.0552978515625,,
,,,1600000,,,70.2790819644928,0.0003,22.828048706054688,-0.5814712211489678,3900,0.006957721,0.5691901445388794,0.2,-0.009308878012234345,0.0623046875,47.14,31.982544306516647
35.38027274,651,43.24,1601536,2459,391,,,,,,,,,,,,
37.69136365000001,651,39.83,1605632,2464,392,72.53488986492157,0.0003,44.5154914855957,-0.6109833881258965,3910,0.0057656253,0.6570432186126709,0.2,-0.003908417723141611,0.0585693359375,,
24.9985455,651,54.02,1609728,2470,393,59.57284269332886,0.0003,30.675586700439453,-0.5706345688551664,3920,0.0070715398,0.5002022385597229,0.2,-0.007197142575751059,0.0676513671875,,
,,,1610000,,,68.54113473892212,0.0003,22.686473846435547,-0.6757724076509476,3930,0.0061430926,0.7027286291122437,0.2,-0.006130610502441414,0.07890625,39.12,39.27090802431107
26.22509095,651,53.67,1613824,2476,394,,,,,,,,,,,,
23.064454580000003,651,57.34,1617920,2482,395,97.97099468708038,0.0003,37.985050201416016,-0.6493966069072485,3940,0.006300697,0.735008716583252,0.2,-0.006919890014978591,0.0574951171875,,
,,,1620000,,,104.81422500610351,0.0003,40.25300598144531,-0.6538476921617985,3950,0.005126428,0.6844808459281921,0.2,-0.00456010303896619,0.051806640625,48.14,31.345635204315187
38.1779091,651,40.78,1622016,2489,396,,,,,,,,,,,,
30.31109094,651,48.85,1626112,2494,397,93.98994119167328,0.0003,42.02494812011719,-0.5994912002235651,3960,0.005219804,0.48873549699783325,0.2,-0.006405566722969524,0.048046875,,
,,,1630000,,,73.91162946224213,0.0003,27.679838180541992,-0.6312583480030298,3970,0.0059748394,0.591118574142456,0.2,-0.004645183862157865,0.0496826171875,44.94,34.80490795493126
36.0318182,651,42.64,1630208,2502,398,,,,,,,,,,,,
29.467636389999992,651,50.15,1634304,2507,399,71.65695450305938,0.0003,40.79790496826172,-0.5905542299151421,3980,0.0048949393,0.6441665291786194,0.2,-0.00632210215262603,0.0442626953125,,
27.248727289999998,652,50.31,1638400,2512,400,94.81677668094635,0.0003,43.54416275024414,-0.6312866229563951,3990,0.0059502497,0.5653276443481445,0.2,-0.005963748195790685,0.060693359375,,
,,,1640000,,,82.13485064506531,0.0003,29.406599044799805,-0.605677668005228,4000,0.0046717245,0.5950263738632202,0.2,-0.004741145371372113,0.0458740234375,50.2,24.755816966295242
34.84472728,651,44.32,1642496,2520,401,,,,,,,,,,,,
29.393636389999998,651,50.48,1646592,2525,402,58.92822871208191,0.0003,20.40768051147461,-0.5997663963586092,4010,0.0061002984,0.3508051037788391,0.2,-0.007556405301147606,0.06005859375,,
,,,1650000,,,69.39905869960785,0.0003,41.29701614379883,-0.6452868673950434,4020,0.008371519,0.5641075968742371,0.2,-0.008265226753428579,0.0732177734375,46.78,32.50672612190247
33.31745455,651,43.84,1650688,2533,403,,,,,,,,,,,,
34.758454549999996,651,41.77,1654784,2539,404,59.0564845085144,0.0003,24.34336280822754,-0.5871040049940348,4030,0.0046856436,0.5577502250671387,0.2,-0.005577188534516608,0.0429443359375,,
37.561363650000004,651,40.63,1658880,2544,405,48.80683083534241,0.0003,20.430606842041016,-0.5607534125447273,4040,0.006762665,0.7143290042877197,0.2,-0.007285256221075542,0.0723876953125,,
,,,1660000,,,44.39033405780792,0.0003,17.947860717773438,-0.591769688948989,4050,0.004954164,0.562932014465332,0.2,-0.004262492750422097,0.05126953125,50.38,28.403635185956954
32.88709093,651,45.58,1662976,2552,406,,,,,,,,,,,,
32.88318184,651,45.17,1667072,2558,407,52.27987843751907,0.0003,16.624502182006836,-0.6380964174866677,4060,0.008590102,0.576951265335083,0.2,-0.007997414268902502,0.086572265625,,
,,,1670000,,,50.59479892253876,0.0003,20.787525177001953,-0.6201402537524701,4070,0.0077289077,0.6929343938827515,0.2,-0.0071614574306295255,0.069873046875,43.38,35.37672616243363
33.37518184,651,45.48,1671168,2565,408,,,,,,,,,,,,
34.30345456,651,43.97,1675264,2571,409,72.61874403953553,0.0003,30.25747299194336,-0.6224103167653083,4080,0.006576853,0.6875118017196655,0.2,-0.0055852021134342065,0.051123046875,,
26.02272731,651,52.68,1679360,2577,410,73.04489698410035,0.0003,41.96453094482422,-0.5710563261061907,4090,0.0065197046,0.6384108066558838,0.2,-0.005483304009248968,0.06005859375,,
,,,1680000,,,84.04646501541137,0.0003,31.247676849365234,-0.6593791902065277,4100,0.006180883,0.6255438923835754,0.2,-0.005339889548486099,0.0522705078125,45.9,33.40381704211235
27.750636399999998,651,51.74,1683456,2584,411,,,,,,,,,,,,
31.644636390000002,651,47.16,1687552,2590,412,91.1972626209259,0.0003,39.33684539794922,-0.6297150455415249,4110,0.005468515,0.6809734106063843,0.2,-0.008811132574919611,0.0622314453125,,
,,,1690000,,,78.0412193775177,0.0003,32.357688903808594,-0.6505661245435477,4120,0.0067920205,0.6768786311149597,0.2,-0.005914440605556593,0.05771484375,44.96,34.15963523387909
31.35836365,650,45.56,1691648,2598,413,,,,,,,,,,,,
33.06727275,651,46.2,1695744,2604,414,95.23277134895325,0.0003,29.246597290039062,-0.570545794069767,4130,0.0043122163,0.7267016768455505,0.2,-0.005142609735776205,0.03740234375,,
34.80354546,651,43.63,1699840,2609,415,104.19128773212432,0.0003,51.218807220458984,-0.6313443835824728,4140,0.0056209946,0.676111102104187,0.2,-0.006347182250465266,0.053515625,,
,,,1700000,,,76.60881545543671,0.0003,33.20466995239258,-0.5952930692583323,4150,0.0056221327,0.5968626737594604,0.2,-0.007371962402248755,0.0703857421875,41.9,32.351998867988584
32.42063638,651,46.69,1703936,2616,416,,,,,,,,,,,,
28.303909120000007,651,50.77,1708032,2622,417,99.25080387592315,0.0003,46.42156219482422,-0.6146296907216311,4160,0.0061610043,0.623024582862854,0.2,-0.006137270662293304,0.054443359375,,
,,,1710000,,,109.36584529876708,0.0003,39.16333770751953,-0.617123530805111,4170,0.004879417,0.6841369867324829,0.2,-0.0050164802523795515,0.0406494140625,58.9,21.228362371921538
34.71036365,650,44.75,1712128,2630,418,,,,,,,,,,,,
31.42727275,651,48.55,1716224,2636,419,103.50033326148987,0.0003,35.61630630493164,-0.6326857499778271,4180,0.0044768965,0.6865604519844055,0.2,-0.004818319482728839,0.048681640625,,
,,,1720000,,,102.49976539611816,0.0003,37.93239974975586,-0.6087460298091173,4190,0.0041907188,0.5529379844665527,0.2,-0.005101450991787715,0.0342529296875,40.08,39.032908012866976
34.67027275,650,43.99,1720320,2643,420,,,,,,,,,,,,
30.21745457,651,49.28,1724416,2648,421,68.49430823326111,0.0003,27.291425704956055,-0.6168181713670492,4200,0.0051893787,0.4596453905105591,0.2,-0.006363067845086334,0.054541015625,,
29.653181849999992,651,50.12,1728512,2654,422,84.86174635887146,0.0003,36.67262649536133,-0.6447691984474659,4210,0.005861217,0.620112419128418,0.2,-0.006029546252102591,0.0520751953125,,
,,,1730000,,,85.58577568531037,0.0003,32.31862258911133,-0.6240626089274883,4220,0.005910921,0.6250705718994141,0.2,-0.006194306597171817,0.0563720703125,45.24,32.95563523888588
33.20927275,651,45.86,1732608,2661,423,,,,,,,,,,,,
31.37172729,651,48.43,1736704,2666,424,82.92768514156342,0.0003,39.26521301269531,-0.615573487430811,4230,0.005571626,0.6724200248718262,0.2,-0.006080802273936569,0.0470947265625,,
,,,1740000,,,78.66921067237854,0.0003,37.6268196105957,-0.6229159869253635,4240,0.005869575,0.6360101103782654,0.2,-0.007902566557459068,0.0661376953125,48.88,26.634907883405685
33.08427275,651,46.41,1740800,2673,425,,,,,,,,,,,,
30.883181840000002,651,48.62,1744896,2679,426,81.66910588741302,0.0003,37.53147888183594,-0.607710400223732,4250,0.0055360924,0.6477682590484619,0.2,-0.006830965608241968,0.0519287109375,,
19.181636389999998,651,56.26,1748992,2684,427,84.74590370655059,0.0003,46.7425422668457,-0.6248790804296732,4260,0.004617264,0.6419738531112671,0.2,-0.0040045640940661546,0.042138671875,,
,,,1750000,,,104.23856797218323,0.0003,49.65771484375,-0.6034361150115728,4270,0.004850559,0.6129680871963501,0.2,-0.004517334411502816,0.042138671875,44.74,29.91690793275833
33.5779091,651,43.1,1753088,2691,428,,,,,,,,,,,,
35.478818200000006,651,43.3,1757184,2697,429,78.15111601352692,0.0003,34.1296501159668,-0.6082512553781271,4280,0.0049236105,0.7267057299613953,0.2,-0.004791377765650395,0.0404541015625,,
,,,1760000,,,87.71180236339569,0.0003,32.057796478271484,-0.6301121983677149,4290,0.0052180644,0.5742766857147217,0.2,-0.008787898285663686,0.058349609375,49.74,29.5456351852417
34.4449091,651,43.41,1761280,2704,430,,,,,,,,,,,,
30.160636390000004,651,49.54,1765376,2709,431,68.98676627874374,0.0003,31.99257469177246,-0.629850310459733,4300,0.006667775,0.5378652811050415,0.2,-0.006311230984283611,0.0630126953125,,
29.83572729,651,46.72,1769472,2714,432,70.28357157707214,0.0003,26.471282958984375,-0.6786463525146246,4310,0.008070031,0.6193454265594482,0.2,-0.0064333465736126525,0.0776123046875,,
,,,1770000,,,85.84751851558686,0.0003,35.02813720703125,-0.6031379841268063,4320,0.0046554487,0.7313789129257202,0.2,-0.0060872446672874505,0.061474609375,52.08,27.033635165691376
31.852636389999997,651,46.75,1773568,2722,433,,,,,,,,,,,,
36.783909099999995,651,42.01,1777664,2727,434,77.4277767419815,0.0003,44.50787353515625,-0.6555943630635739,4330,0.006081352,0.7299497723579407,0.2,-0.005623980503878556,0.0554443359375,,
,,,1780000,,,83.90047225952148,0.0003,28.196027755737305,-0.5957270342856645,4340,0.005318981,0.4518979787826538,0.2,-0.006486353537184186,0.0519287109375,50.2,29.28072608947754
33.84327275,651,44.48,1781760,2735,435,,,,,,,,,,,,
33.31872729,651,45.29,1785856,2740,436,76.71853833198547,0.0003,28.081384658813477,-0.627202746272087,4350,0.0047913576,0.6162400841712952,0.2,-0.0051564893663453406,0.052294921875,,
26.884454570000006,651,52.14,1789952,2746,437,87.5778085231781,0.0003,33.09931182861328,-0.6476189572364092,4360,0.004978804,0.5880872011184692,0.2,-0.0070170737642911265,0.0539794921875,,
,,,1790000,,,78.62768819332123,0.0003,27.234647750854492,-0.6883914828300476,4370,0.0077694925,0.7173555493354797,0.2,-0.006024868975509889,0.0537109375,47.36,30.220907943248747
26.129000030000007,651,53.23,1794048,2753,438,,,,,,,,,,,,
34.99881819,651,43.7,1798144,2758,439,100.2741115808487,0.0003,50.89107894897461,-0.6732525683939456,4380,0.005690812,0.7048008441925049,0.2,-0.005153663523378782,0.064453125,,
,,,1800000,,,120.757564163208,0.0003,53.922847747802734,-0.6481594525277614,4390,0.0057353624,0.5464457273483276,0.2,-0.006433277582982555,0.0446044921875,47.04,32.78181702852249
34.93136365,651,44.13,1802240,2766,440,,,,,,,,,,,,
31.193090929999997,651,47.86,1806336,2771,441,106.39598927497863,0.0003,57.4503173828125,-0.6559236731380225,4400,0.005583236,0.5562065243721008,0.2,-0.008992871601367369,0.0569091796875,,
,,,1810000,,,90.14036753177643,0.0003,49.07184982299805,-0.6681488592177629,4410,0.005899201,0.5460997819900513,0.2,-0.004674919441458769,0.039599609375,44.12,36.30090796470642
22.92390912999999,651,57.62,1810432,2778,442,,,,,,,,,,,,
21.878636400000005,651,56.75,1814528,2783,443,107.33657522201538,0.0003,55.18992233276367,-0.6931495752185584,4420,0.0042999173,0.6489020586013794,0.2,-0.005267346402979456,0.0455322265625,,
33.9328182,652,46.27,1818624,2788,444,90.47195460796357,0.0003,36.38803482055664,-0.6729643784463406,4430,0.0061485907,0.6189078092575073,0.2,-0.005377050320385024,0.057470703125,,
,,,1820000,,,79.74477624893188,0.0003,25.591379165649414,-0.6569492563605308,4440,0.005631943,0.5132306814193726,0.2,-0.007232286484213546,0.051611328125,39.64,39.25490801811218
29.943636389999998,651,48.5,1822720,2796,445,,,,,,,,,,,,
26.242000030000007,652,52.54,1826816,2801,446,63.94859776496887,0.0003,21.109519958496094,-0.615704657137394,4450,0.005980445,0.6072502136230469,0.2,-0.005464411259163171,0.058984375,,
,,,1830000,,,96.73208057880402,0.0003,49.86857223510742,-0.6463956940919161,4460,0.005214629,0.6737160682678223,0.2,-0.006893965561903315,0.0480224609375,42.44,36.324907984733585
32.296727280000006,651,44.55,1830912,2808,447,,,,,,,,,,,,
32.93118184,652,45.76,1835008,2813,448,78.35396027565002,0.0003,34.13322830200195,-0.5661922406405211,4470,0.0055169845,0.6139205098152161,0.2,-0.008610911419964395,0.059716796875,,
27.734454570000008,652,51.84,1839104,2818,449,82.44019603729248,0.0003,31.393558502197266,-0.6111549001187087,4480,0.0061169593,0.6245753169059753,0.2,-0.0066095793677959595,0.0635009765625,,
,,,1840000,,,94.39344520568848,0.0003,43.74928665161133,-0.5894379325211048,4490,0.0051172064,0.6588044166564941,0.2,-0.006248691435030196,0.0561767578125,46.58,32.416726132631304
37.69436364999999,652,40.22,1843200,2826,450,,,,,,,,,,,,
35.48072729,652,42.75,1847296,2831,451,92.34767231941223,0.0003,44.3702278137207,-0.6129691198468208,4500,0.006728421,0.6666443347930908,0.2,-0.005532919684628723,0.05625,,
,,,1850000,,,90.51437525749206,0.0003,46.49400329589844,-0.6240108489990235,4510,0.008230391,0.6936525106430054,0.2,-0.008417659490078222,0.071240234375,49.04,30.09563519358635
39.42290909999999,652,38.78,1851392,2839,452,,,,,,,,,,,,
30.828090939999996,652,48.21,1855488,2844,453,76.77171950340271,0.0003,27.659305572509766,-0.6037691239267587,4520,0.006174873,0.5819913148880005,0.2,-0.007226343467482366,0.063037109375,,
30.925636379999997,652,48.54,1859584,2850,454,76.61626420021057,0.0003,34.42351531982422,-0.6039275292307138,4530,0.006667325,0.6260677576065063,0.2,-0.008507522802392486,0.06328125,,
,,,1860000,,,71.70776324272155,0.0003,31.86143684387207,-0.6158587638288736,4540,0.00583072,0.6657839417457581,0.2,-0.006257999633089639,0.070361328125,47.22,30.968544313907625
32.396181840000004,651,47.06,1863680,2859,455,,,,,,,,,,,,
31.972363650000002,652,45.33,1867776,2864,456,75.51057627201081,0.0003,31.240331649780273,-0.6197149109095335,4550,0.0061876103,0.6092329025268555,0.2,-0.007574660182581283,0.0585693359375,,
,,,1870000,,,52.95407032966614,0.0003,17.05304718017578,-0.5454412706196308,4560,0.0061175358,0.39094215631484985,0.2,-0.005458963058481458,0.057861328125,46.28,33.039817037582395
23.47009095,651,54.14,1871872,2872,457,,,,,,,,,,,,
32.47918185,651,45.95,1875968,2878,458,74.6716833114624,0.0003,35.46290588378906,-0.6265047565102577,4570,0.008003207,0.6184005737304688,0.2,-0.00853311906394083,0.0761474609375,,
,,,1880000,,,74.71098520755768,0.0003,39.264984130859375,-0.6112465627491475,4580,0.0067091635,0.7229195237159729,0.2,-0.0061626842230907645,0.061962890625,39.6,38.63690801858902
27.137363649999998,651,47.7,1880064,2885,459,,,,,,,,,,,,
22.555636400000004,651,54.61,1884160,2891,460,67.7234088420868,0.0003,19.307863235473633,-0.5382915491238236,4590,0.0057728747,0.5744999051094055,0.2,-0.004652217522379942,0.0588134765625,,
26.770181850000007,651,50.0,1888256,2897,461,92.87464933395385,0.0003,38.61759948730469,-0.6197830524295569,4600,0.0054305694,0.6606175899505615,0.2,-0.005949822670663707,0.0553955078125,,
,,,1890000,,,58.35755439996719,0.0003,19.49308967590332,-0.5589944731444121,4610,0.005033055,0.7883315682411194,0.2,-0.00560342147218762,0.0489990234375,43.84,35.069453430175784
32.75563639,651,46.09,1892352,2904,462,,,,,,,,,,,,
33.1938182,651,45.32,1896448,2910,463,84.32446475028992,0.0003,25.24197006225586,-0.597706587612629,4620,0.0052496674,0.6137909889221191,0.2,-0.00594406126474496,0.0519775390625,,
,,,1900000,,,77.33591084480285,0.0003,26.859865188598633,-0.5888646364212036,4630,0.0061433795,0.6539987325668335,0.2,-0.006305494999105576,0.05390625,44.48,35.31981705904007
33.569090929999994,651,45.39,1900544,2918,464,,,,,,,,,,,,
34.89627274,651,44.72,1904640,2923,465,77.56813938617707,0.0003,32.84965133666992,-0.6032853443175554,4640,0.005588227,0.6304781436920166,0.2,-0.008501489953050622,0.0703125,,
37.69136364999999,651,41.28,1908736,2929,466,63.87821185588837,0.0003,26.31484603881836,-0.6334930635988713,4650,0.005973922,0.5566619634628296,0.2,-0.0050241373894095885,0.0488525390625,,
,,,1910000,,,44.06592450141907,0.0003,12.510736465454102,-0.602037675306201,4660,0.0070047257,0.6320363879203796,0.2,-0.008632568810571683,0.07578125,48.32,32.357817013263706
31.547090930000003,650,47.53,1912832,2938,467,,,,,,,,,,,,
31.551727290000002,650,48.43,1916928,2944,468,58.85277605056763,0.0003,19.314599990844727,-0.6214260410517454,4670,0.0062504923,0.5855668187141418,0.2,-0.006298704812070355,0.06865234375,,
,,,1920000,,,66.16005034446717,0.0003,32.886741638183594,-0.6335429575294256,4680,0.006628418,0.6180508136749268,0.2,-0.009368830782477744,0.0589111328125,54.02,25.428544241189957
36.18581818999999,650,42.41,1921024,2953,469,,,,,,,,,,,,
36.55127273000001,650,41.87,1925120,2958,470,66.34154994487763,0.0003,22.16985321044922,-0.6032783318310976,4690,0.009172061,0.5959324836730957,0.2,-0.01130839733632456,0.0930908203125,,
35.814818190000004,650,42.98,1929216,2964,471,56.41033713817596,0.0003,20.776615142822266,-0.5866751953959465,4700,0.007865028,0.5543777942657471,0.2,-0.008650625262816902,0.076318359375,,
,,,1930000,,,48.4847984790802,0.0003,24.59912109375,-0.5775278687477112,4710,0.008962275,0.5709072947502136,0.2,-0.006941435670887586,0.0882568359375,43.06,36.168907977342606
36.69572728000001,650,41.75,1933312,2971,472,,,,,,,,,,,,
37.74281819,650,40.47,1937408,2976,473,49.3461949467659,0.0003,21.012378692626953,-0.6026036970317363,4720,0.0060743513,0.5025349259376526,0.2,-0.00920419287867844,0.0671630859375,,
,,,1940000,,,48.440215182304385,0.0003,21.2575740814209,-0.5910237580537796,4730,0.0068476154,0.5167263150215149,0.2,-0.007344775332603604,0.0659423828125,47.78,31.116726118326188
31.892727299999997,650,46.76,1941504,2984,474,,,,,,,,,,,,
28.05827275,650,47.9,1945600,2989,475,53.21150193214417,0.0003,16.129976272583008,-0.6035195484757423,4740,0.00993474,0.5912984609603882,0.2,-0.009177673005615361,0.085107421875,,
36.023181830000006,650,41.62,1949696,2995,476,62.30162589550018,0.0003,27.696468353271484,-0.5625040283426642,4750,0.0064669065,0.6999914646148682,0.2,-0.006444242779980414,0.0592041015625,,
,,,1950000,,,60.86456003189087,0.0003,24.371925354003906,-0.5890902955085039,4760,0.0056681116,0.6158033609390259,0.2,-0.007489492082095239,0.0591552734375,33.86,43.19199898838997
32.32109093,650,46.0,1953792,3002,477,,,,,,,,,,,,
34.80545455,651,41.23,1957888,3007,478,65.41147656440735,0.0003,23.263938903808594,-0.5936064187437295,4770,0.0050530047,0.6900755763053894,0.2,-0.006277332817262504,0.046435546875,,
,,,1960000,,,64.47484781742097,0.0003,19.522842407226562,-0.532285843975842,4780,0.0040680924,0.7230464220046997,0.2,-0.0049380159471184015,0.041845703125,60.98,18.244362355470656
31.87327273,650,44.15,1961984,3015,479,,,,,,,,,,,,
34.49127275,650,43.07,1966080,3020,480,62.37196130752564,0.0003,25.25145721435547,-0.5534953877329827,4790,0.0052742665,0.7043812274932861,0.2,-0.006059899049432715,0.0523193359375,,
,,,1970000,,,56.6928156375885,0.0003,22.611711502075195,-0.5643714863806963,4800,0.0092842225,0.6631565093994141,0.2,-0.009377696420415305,0.0731689453125,39.5,38.23690801978111
35.1448182,650,42.88,1970176,3027,481,,,,,,,,,,,,
34.44609092,650,43.1,1974272,3032,482,75.23003892898559,0.0003,42.77359390258789,-0.586063039675355,4810,0.006009369,0.6581224203109741,0.2,-0.006979446003970225,0.066748046875,,
30.75063637,651,45.26,1978368,3038,483,72.23111526966095,0.0003,19.88152313232422,-0.6177619535475969,4820,0.0058964184,0.5206071138381958,0.2,-0.008068167529563653,0.065576171875,,
,,,1980000,,,55.97718604803085,0.0003,24.296043395996094,-0.5429497504606843,4830,0.0063364664,0.5951725244522095,0.2,-0.0058183787870802915,0.0549072265625,51.64,27.482544261217118
26.168636389999996,650,49.8,1982464,3046,484,,,,,,,,,,,,
31.135090929999997,651,47.07,1986560,3051,485,56.037142384052274,0.0003,23.163883209228516,-0.5437959643080831,4840,0.005438272,0.720862627029419,0.2,-0.007053341678692959,0.0579833984375,,
,,,1990000,,,72.59403121471405,0.0003,31.566335678100586,-0.5848631914705038,4850,0.005974917,0.5395932197570801,0.2,-0.008023244807554874,0.063671875,41.22,37.440907999277115
33.12927274,650,45.56,1990656,3060,486,,,,,,,,,,,,
28.91154549000001,647,49.16,1994752,3079,487,59.10415458679199,0.0003,24.379966735839844,-0.577797095105052,4860,0.005766861,0.5860603451728821,0.2,-0.008245459802856204,0.0582763671875,,
39.341909099999995,645,38.1,1998848,3096,488,69.0975811958313,0.0003,28.569272994995117,-0.5889905884861946,4870,0.008718099,0.6588483452796936,0.2,-0.009096615137241314,0.0786376953125,,
