rollout/ep_len_mean,time/iterations,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/explained_variance,train/loss,train/clip_range,train/value_loss,train/approx_kl,train/clip_fraction,train/n_updates,curriculum/preferred_eval_mode,train/stage_learning_rate,curriculum/max_steps,train/ent_coef,curriculum/obs_quantity,curriculum/grid_size,curriculum/stage_timesteps,curriculum/stage,eval/stage_timesteps,eval/std_reward,eval/deterministic,eval/full_coverage_rate,eval/mean_reward,eval/mean_ep_length,eval/std_ep_length,eval/stage,eval/promotion_full_coverage_rate,eval/coverage_promotion_passed,eval/quality_promotion_passed,eval/promotion_passed,eval/stochastic_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/deterministic_full_coverage_rate,eval/promotion_min_mean_reward,eval/deterministic_promotion_floor,eval/deterministic_quality_passed,eval/promotion_max_mean_length,eval/mode_gap
127.15,6,696320,390,6.824120044708252,39,-0.0026544076250866054,7e-05,-0.3275592041015625,0.7943162322044373,0.11676295101642609,0.15,0.46200346782803536,0.0048837913,0.081171875,1157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.35,7,698880,330,7.086397171020508,54,-0.0008032463068507382,7e-05,-0.3356984841454889,0.8983641266822815,0.10469131916761398,0.15,0.40086844171752634,0.007342059,0.08376288659793814,1162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111.11,8,701440,334,7.567180633544922,61,0.004181624134071171,7e-05,-0.35860833525657654,0.8906922936439514,0.13400404155254364,0.15,0.3035679687745869,0.0074581294,0.1169921875,1164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.75,9,704000,318,7.391161918640137,72,-0.0026372331482024843,7e-05,-0.39694078101052177,0.7043185234069824,0.037801261991262436,0.15,0.4118072346404747,0.030377131,0.08622685185185185,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.94,10,706560,294,7.442816257476807,87,-0.0039051126688718794,7e-05,-0.3812845680117607,0.776886522769928,0.07777220010757446,0.15,0.48910663202404975,0.008311341,0.08890625,1174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0005069741792976856,7e-05,-0.35665933445096015,0.919884443283081,0.0555327907204628,0.15,0.2531379625573754,0.005894674,0.09390625,1179,,,,,,,,,384000,2.9099765416261816,0,0.98,7.020320890545845,120.15,54.09646476434481,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,384000,5.385513394659959,1,0.65,5.107939266040921,168.4,111.92836995150068,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,384000,,,,,,,2,0.98,0,0,0,0.98,0.98,0,0.65,6.75,0.6719999999999999,0,115.2,0.32999999999999996
115.31,1,709120,2288,7.2224273681640625,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,384000,2,,,,,,,,,,,,,,,,,,,,,
119.95,2,711680,426,7.028106689453125,12,0.0009384982043965941,7e-05,-0.3798841170611836,0.9168215990066528,0.2721080183982849,0.15,0.3421401498573167,0.015434295,0.09226190476190477,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120.31,3,714240,288,7.04628849029541,26,-0.0007409745082259178,7e-05,-0.33992110699415207,0.9268679618835449,0.05805623531341553,0.15,0.2715230869501829,0.0039950605,0.08640625,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.07,4,716800,302,6.82559871673584,33,-0.0002601125990932292,7e-05,-0.36798201913529255,0.9149641990661621,0.22950249910354614,0.15,0.4377658313259165,0.0124194855,0.08194813829787234,1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.09,5,719360,279,6.525937080383301,45,0.001986474583023473,7e-05,-0.4301011700379221,0.9141601324081421,0.1134205237030983,0.15,0.5007230180413708,0.016234737,0.1240953947368421,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.44,6,721920,303,6.329949378967285,50,0.002512993827236421,7e-05,-0.41217541062470636,0.943479061126709,0.06411504000425339,0.15,0.5338051346215335,0.0073843747,0.08049242424242424,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.13,7,724480,317,6.525734901428223,56,0.002224595116620714,7e-05,-0.4150349425547051,0.916102945804596,0.1513674557209015,0.15,0.5888733938336372,0.008688154,0.06865530303030302,1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.09,8,727040,335,6.051513671875,61,0.00418432177427937,7e-05,-0.3993738556609434,0.944258451461792,0.04739982634782791,0.15,0.51208902172306,0.008621176,0.0818014705882353,1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.99,9,729600,358,5.912758827209473,64,0.00735609085214409,7e-05,-0.443134567276998,0.9141501784324646,0.14113888144493103,0.15,0.6295656263828278,0.13394843,0.10901988636363637,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.31,10,732160,380,5.908501625061035,67,0.0024710619965424905,7e-05,-0.3925302647627317,0.9422869682312012,0.19412800669670105,0.15,0.5547691486202754,0.00509887,0.07632211538461539,1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0009557680785655976,7e-05,-0.3996847307682037,0.9198776483535767,0.1571613848209381,0.15,0.49515590066090226,0.0059014508,0.084609375,1211,,,,,,,,,409600,2.9430929858666257,0,0.93,6.821774769350887,128.58,68.49425961348878,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,409600,5.2045520321898495,1,0.71,5.820117047727108,154.91,106.26787802529982,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,409600,,,,,,,2,0.93,0,0,0,0.93,0.93,0,0.71,6.75,0.6719999999999999,0,115.2,0.22000000000000008
145.44,1,734720,1650,6.023195266723633,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,409600,2,,,,,,,,,,,,,,,,,,,,,
148.9,2,737280,297,5.963337421417236,17,-0.0012854211777448654,7e-05,-0.38909157663583754,0.88530433177948,0.20419836044311523,0.15,0.7190337516367435,0.0058423295,0.08046875,1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149.89,3,739840,240,5.793026924133301,31,-0.0016588172689080238,7e-05,-0.38459974601864816,0.8679900169372559,0.6298723816871643,0.15,0.782660505361855,0.005823819,0.0828125,1221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.11,4,742400,238,6.153977870941162,42,0.000533607888680238,7e-05,-0.4302104509793795,0.840751051902771,0.3814019560813904,0.15,0.8379453126054544,0.013767523,0.09302884615384616,1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.01,5,744960,254,6.245869159698486,50,0.0005845151220758756,7e-05,-0.404161282380422,0.8335318565368652,0.01870202273130417,0.15,0.7335598436494668,0.01634563,0.06840277777777778,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.41,6,747520,226,6.584699630737305,67,-0.0023358149081468584,7e-05,-0.38281785845756533,0.7016569375991821,0.07742077112197876,0.15,0.6603522229194642,0.0041496526,0.076796875,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.6,7,750080,246,6.464885234832764,72,0.0012412262321622282,7e-05,-0.3958970838122898,0.9151082038879395,-0.0008353283628821373,0.15,0.5177922987517107,0.009879245,0.09664351851851852,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.89,8,752640,239,6.637932777404785,85,-0.0013878825679421425,7e-05,-0.4034544602036476,0.8962598443031311,0.5567793250083923,0.15,0.5858979435265064,0.0072061517,0.096484375,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.72,9,755200,228,6.509394645690918,100,-0.0011311171483248473,7e-05,-0.39978395015001295,0.9207354784011841,0.007571069523692131,0.15,0.3938677962869406,0.007379523,0.09453125,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.11,10,757760,220,6.642755508422852,116,-0.00040187494829297066,7e-05,-0.4067132538557053,0.8026006817817688,0.10631212592124939,0.15,0.5238037324696779,0.004771104,0.11140625,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.003413866296233166,7e-05,-0.4338042111623855,0.8947712182998657,0.05324092134833336,0.15,0.6818144913940203,0.031352855,0.09858630952380952,1252,,,,,,,,,435200,3.106878384387793,0,0.92,6.803284168541431,130.5,71.67809986320788,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,435200,5.213096116252218,1,0.67,5.420853129029274,165.87,109.00583975182248,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,435200,,,,,,,2,0.92,0,0,0,0.92,0.92,0,0.67,6.75,0.6719999999999999,0,115.2,0.25
140.02,1,760320,2139,6.29671573638916,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,435200,2,,,,,,,,,,,,,,,,,,,,,
138.91,2,762880,704,6.2381911277771,7,-0.0006826068519761687,7e-05,-0.465186523763757,0.9127038717269897,0.3367155194282532,0.15,0.5782761226751303,0.007968615,0.09046052631578948,1254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.31,3,765440,357,6.244333267211914,21,-0.002546688650424282,7e-05,-0.42968404557969836,0.8544553518295288,0.26817959547042847,0.15,0.8090985271665785,0.011676838,0.11232638888888889,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.32,4,768000,388,6.165737152099609,26,0.005339433232115375,7e-05,-0.4900344588138439,0.8575098514556885,0.26177844405174255,0.15,0.6173234213040106,0.01472283,0.09924768518518519,1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.74,5,770560,314,6.0688700675964355,40,-0.0013709454610943794,7e-05,-0.4498570454120636,0.835813581943512,0.08525734394788742,0.15,0.49226665213704107,0.004840477,0.091015625,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.33,6,773120,343,6.2003912925720215,44,0.0028187178820371626,7e-05,-0.4761818659305572,0.8555022478103638,0.02129499427974224,0.15,0.6181724699959159,0.0131778065,0.141875,1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.25,7,775680,331,6.461191177368164,54,0.0005848814973667745,7e-05,-0.44592676528038516,0.8749187588691711,0.231724813580513,0.15,0.45917460346414196,0.03106158,0.10042842741935484,1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.78,8,778240,335,6.476186752319336,61,0.0007469053380191326,7e-05,-0.44499524326428125,0.8909243941307068,0.05841084197163582,0.15,0.5505834571693254,0.009290353,0.09120244565217392,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133.18,9,780800,358,6.591730117797852,64,0.003600774850282404,7e-05,-0.4200466374556224,0.9360392093658447,0.10346417874097824,0.15,0.4089743523961968,0.0079756845,0.1111111111111111,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.54,10,783360,328,6.376387119293213,77,-0.0018587334640324117,7e-05,-0.4027282840013504,0.8859388828277588,0.18433663249015808,0.15,0.5340877355635166,0.00639549,0.086953125,1281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.001470970157533884,7e-05,-0.41674289137125015,0.940152645111084,0.04195030778646469,0.15,0.3686718645878136,0.004869379,0.095390625,1286,,,,,,,,,460800,3.161543261828104,0,0.91,6.3782731211185455,137.62,71.12605429798563,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,460800,6.319438513513568,1,0.57,3.753550451155752,188.41,114.77692233197402,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,460800,,,,,,,2,0.91,0,0,0,0.91,0.91,0,0.57,6.75,0.6719999999999999,0,115.2,0.3400000000000001
133.48,1,785920,1880,6.704172134399414,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,460800,2,,,,,,,,,,,,,,,,,,,,,
137.6,2,788480,277,6.515783786773682,18,-0.003068081056699157,7e-05,-0.40149331361055374,0.8338203430175781,0.05523642897605896,0.15,0.545807525254786,0.0047264863,0.084375,1291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131.76,3,791040,274,6.697527885437012,27,0.002698219950414366,7e-05,-0.4450724340147442,0.9314767122268677,0.2144414186477661,0.15,0.3797248822671396,0.01237177,0.11964699074074074,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.48,4,793600,237,6.725360870361328,43,-0.00231583122164011,7e-05,-0.3908044445514679,0.8297072649002075,0.12510523200035095,0.15,0.4934520984068513,0.005997355,0.074453125,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.25,5,796160,238,6.972122669219971,53,0.0021544815017244755,7e-05,-0.3904296962114481,0.9150601029396057,0.7737329602241516,0.15,0.5808230030039946,0.013492414,0.11368189102564102,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126.47,6,798720,267,6.969750881195068,57,0.0029067987398732277,7e-05,-0.375367990561894,0.9076797962188721,0.05693179368972778,0.15,0.6695816442370415,0.03483537,0.058407738095238096,1305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.08,7,801280,287,6.830361843109131,62,0.0027946814522147177,7e-05,-0.3756087863445282,0.9056037068367004,0.061341334134340286,0.15,0.44720193117856977,0.015886998,0.07875,1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.99,8,803840,276,6.7139201164245605,74,0.002621904195073139,7e-05,-0.3893740446452635,0.9128140211105347,0.40704190731048584,0.15,0.5008325284144964,0.017954139,0.09177334337349398,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.94,9,806400,278,6.452944278717041,82,0.003483047607005574,7e-05,-0.407666421495378,0.9136197566986084,0.040578968822956085,0.15,0.5380316806258634,0.023777854,0.1187744140625,1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.07,10,808960,294,6.4000563621521,87,0.009900684764778072,7e-05,-0.3827671869234605,0.9065983295440674,0.11565595120191574,0.15,0.7132617953148755,0.052244853,0.1377840909090909,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0.002864774875342846,7e-05,-0.34290072532991567,0.9185675978660583,0.38071468472480774,0.15,0.6615968620715041,0.010422214,0.11861979166666667,1321,,,,,,,,,486400,3.153828604308507,0,0.87,6.510699070543051,137.21,76.999908441504,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,486400,5.3245393658956,1,0.7,5.724632996208966,156.28,108.06239679000277,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,486400,,,,,,,2,0.87,0,0,0,0.87,0.87,0,0.7,6.75,0.6719999999999999,0,115.2,0.17000000000000004
143.81,1,811520,2012,6.2306599617004395,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,486400,2,,,,,,,,,,,,,,,,,,,,,
147.78,2,814080,486,6.013641357421875,10,0.0007862074869788355,7e-05,-0.3731728022297223,0.9097563028335571,0.04618118330836296,0.15,0.4501054647068183,0.008329834,0.09440104166666667,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.9,3,816640,371,5.899765491485596,20,0.001927030487702443,7e-05,-0.3658371984958649,0.8864768147468567,0.25285446643829346,0.15,0.5801322183929957,0.0132094,0.12007211538461539,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.32,4,819200,421,6.20151424407959,24,0.005179027002304793,7e-05,-0.3489736124873161,0.925000786781311,0.06673028320074081,0.15,0.5357419092208147,0.0050801327,0.068359375,1330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.58,5,821760,389,6.377874851226807,32,-0.0008644727701000098,7e-05,-0.38122070657795876,0.8703811168670654,0.019068468362092972,0.15,0.6675309501588345,0.006960324,0.08526400862068965,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.52,6,824320,369,6.344311714172363,41,0.002745637164584228,7e-05,-0.34655216549124035,0.9298651814460754,0.0939115434885025,0.15,0.5715835864655674,0.01086841,0.1125,1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.06,7,826880,365,6.292118072509766,48,0.00016625978819587652,7e-05,-0.38636141022046405,0.9156650304794312,0.026622887700796127,0.15,0.5569450544083819,0.0077960296,0.07107843137254902,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.3,8,829440,389,6.334315776824951,52,0.00521028321236372,7e-05,-0.3635483726859093,0.9177911281585693,0.1587318480014801,0.15,0.7101945241913199,0.007898415,0.107421875,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.89,9,832000,348,6.335157871246338,66,-0.002428303386550397,7e-05,-0.3885556185245514,0.8940353393554688,0.10228516906499863,0.15,0.5946373899281024,0.0050118375,0.07875,1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.23,10,834560,352,6.234402656555176,72,0.003628917559981346,7e-05,-0.37314502745866773,0.9282436370849609,0.06827707588672638,0.15,0.6566006388142704,0.011939469,0.10421875,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0009269597241654993,7e-05,-0.3781551545858383,0.9243695139884949,0.6285088062286377,0.15,0.5212190179433673,0.0056536295,0.089375,1354,,,,,,,,,512000,3.477161312280245,0,0.84,6.249796308577061,145.33,86.20279055807882,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,512000,6.318430837218916,1,0.64,4.757984648831188,169.54,113.5204316411808,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,512000,,,,,,,2,0.84,0,0,0,0.84,0.84,0,0.64,6.75,0.6719999999999999,0,115.2,0.19999999999999996
152.35,1,837120,1929,6.140705108642578,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,512000,2,,,,,,,,,,,,,,,,,,,,,
147.83,2,839680,488,6.31641960144043,10,-0.0009604918770492077,7e-05,-0.3786148300537696,0.8521238565444946,0.010052462108433247,0.15,0.8858284459718001,0.014447977,0.12259615384615384,1358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.1,3,842240,356,6.499834060668945,21,0.00010302223265171051,7e-05,-0.378477520942688,0.8357090950012207,0.27998086810112,0.15,0.872773647432526,0.007876177,0.101875,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.19,4,844800,284,6.7316484451293945,36,-0.0016568383574485778,7e-05,-0.35713966861367225,0.8665246963500977,0.6319092512130737,0.15,0.5724955276399851,0.011225706,0.1146875,1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.9,5,847360,299,6.658795356750488,42,-6.005967346330484e-05,7e-05,-0.38384439796209335,0.9212779998779297,0.023400569334626198,0.15,0.45675917287007906,0.012071401,0.07731119791666667,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137.29,6,849920,288,6.589202880859375,53,0.0015728003083822432,7e-05,-0.36629312058513086,0.8911431431770325,0.18152552843093872,0.15,0.44499524689038816,0.011602723,0.10718047752808989,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.84,7,852480,277,6.596308708190918,64,0.0013031341414898633,7e-05,-0.3550355163216591,0.9035497903823853,0.04659285768866539,0.15,0.6208469897368922,0.0066956594,0.08890625,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139.69,8,855040,274,6.4429192543029785,74,0.00017940547317266465,7e-05,-0.36171287576357525,0.902691125869751,0.030610278248786926,0.15,0.7377722476422787,0.012335508,0.10260416666666666,1384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.03,9,857600,295,6.1749749183654785,78,0.0055290576807844145,7e-05,-0.3908151760697365,0.9122908711433411,0.08737532794475555,0.15,0.5452343635261059,0.021433923,0.1240234375,1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.41,10,860160,300,6.268709182739258,85,0.0006372328095424634,7e-05,-0.33479602391330093,0.9341203570365906,0.5900540947914124,0.15,0.5649197492748499,0.009122309,0.09254807692307693,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.0011192191112786532,7e-05,-0.3430356380343437,0.8930486440658569,0.03822833672165871,0.15,0.8042502295970917,0.004686891,0.084375,1394,,,,,,,,,537600,3.376566088768483,0,0.91,6.612085086852312,133.1,76.31546370166403,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,537600,5.95136481753338,1,0.69,5.331358211711049,159.3,108.5141926201361,2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,537600,,,,,,,2,0.91,0,0,0,0.91,0.91,0,0.69,6.75,0.6719999999999999,0,115.2,0.22000000000000008
141.56,1,862720,2328,6.258472442626953,1,,,,,,,,,,,1,7e-05,320,0.006,8,8,537600,2,,,,,,,,,,,,,,,,,,,,,
144.61,2,865280,1051,6.201288223266602,4,0.004355428274720907,7e-05,-0.3382570239213797,0.946671724319458,0.17526397109031677,0.15,0.5321559679622834,0.014706939,0.09164663461538461,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.26,3,867840,422,6.176431655883789,18,1.3497574254870415e-05,7e-05,-0.35903520226478575,0.8714342713356018,0.0268891379237175,0.15,0.897266056612134,0.008204457,0.0971875,1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.53,4,870400,368,6.343914031982422,27,0.0015607438558204608,7e-05,-0.36663481864062225,0.8546367287635803,0.21927402913570404,0.15,0.89027715948495,0.007915274,0.0953125,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.65,5,872960,335,6.494382381439209,38,-0.00039202943444252016,7e-05,-0.3656686067581177,0.9077441692352295,0.11464673280715942,0.15,0.6044041519268201,0.009127966,0.08461538461538462,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.19,6,875520,293,6.563172817230225,52,-0.0013254222134128212,7e-05,-0.3481998191773891,0.8514844179153442,0.05216900631785393,0.15,0.5160280542075634,0.006983088,0.0928125,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.3,7,878080,313,6.647183418273926,57,0.004926265441571121,7e-05,-0.3584961124040462,0.9285033941268921,1.2561262845993042,0.15,0.48999773155621906,0.010724693,0.08854166666666667,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128.2,8,880640,325,6.726431369781494,62,0.005425496880585949,7e-05,-0.32852451254924137,0.894737958908081,0.05629606917500496,0.15,0.7350260418736272,0.00951778,0.10221354166666667,1417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.47,9,883200,309,6.6289873123168945,74,0.0014285887397515278,7e-05,-0.38988727144896984,0.8762209415435791,0.931458592414856,0.15,1.0194364565541036,0.007009379,0.105712890625,1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.28,10,885760,330,6.366471767425537,77,0.002863082620832655,7e-05,-0.3876820173528459,0.9350553154945374,0.20912425220012665,0.15,0.4963038783106539,0.0057702567,0.06510416666666667,1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
