time/time_elapsed,time/iterations,curriculum/grid_size,curriculum/stage,rollout/ep_rew_mean,time/total_timesteps,curriculum/obs_quantity,curriculum/stage_timesteps,train/ent_coef,rollout/ep_len_mean,time/fps,curriculum/max_steps,train/n_updates,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/loss,train/explained_variance,train/approx_kl,train/clip_range,train/entropy_loss,train/clip_fraction,eval/stage,eval/full_coverage_rate,eval/mean_reward,eval/mean_ep_length,eval/deterministic,eval/std_ep_length,eval/std_reward,eval/stage_timesteps
40,8,,,7.167239189147949,1474560,,,,98.91,1018,,1435,0.0001,0.25682374864816665,-0.0014802116760984064,0.11460867524147034,0.7211917638778687,0.006366092,0.2,-0.2075745552778244,0.0401171875,,,,,,,,
45,9,,,7.550043106079102,1479680,,,,87.39,1015,,1440,0.0001,0.2930541582405567,-0.003411427359096706,0.1405278742313385,0.7245919704437256,0.0036697276,0.2,-0.1872672663629055,0.0366796875,,,,,,,,
50,10,,,7.726614952087402,1484800,,,,82.43,1016,,1445,0.0001,0.22318738237023353,-0.0028949339408427476,0.10575543344020844,0.5920263528823853,0.0036652733,0.2,-0.10221656009554864,0.0258984375,,,,,,,,
,,,,,,,,,,,,1450,0.0001,0.21294034630060196,-0.002035325737670064,0.09279199689626694,0.5205461382865906,0.006773668,0.2,-0.1263569051027298,0.0362890625,2,0.75,5.404455038309098,137.41,1,107.22295416560765,4.169148861874955,614400
3,1,8,2,7.552404403686523,1489920,8,614400,0.001,87.54,1699,320,,,,,,,,,,,,,,,,,,
7,2,,,7.389451503753662,1495040,,,,95.29,1409,,1455,0.0001,0.14695256896317005,-0.0047239303356036546,0.04483993351459503,0.7220687866210938,0.004506788,0.2,-0.1590780758112669,0.041796875,,,,,,,,
11,3,,,7.420386791229248,1500160,,,,92.39,1357,,1460,0.0001,0.26019669845700266,-0.001912655378691852,0.12925253808498383,0.7108356952667236,0.0053699343,0.2,-0.19118667870759964,0.042421875,,,,,,,,
15,4,,,7.4876580238342285,1505280,,,,86.94,1356,,1465,0.0001,0.1763711356371641,-0.004206748930737376,0.06449650228023529,0.7428372502326965,0.0050466633,0.2,-0.17464658960700036,0.0407421875,,,,,,,,
19,5,,,7.615751266479492,1510400,,,,86.66,1333,,1470,0.0001,0.1969553990662098,-0.0019026883132755757,0.07203762233257294,0.7358881831169128,0.0037896638,0.2,-0.14788369476795196,0.0327734375,,,,,,,,
24,6,,,7.598336696624756,1515520,,,,88.43,1231,,1475,0.0001,0.21965330705046654,-0.0014783113915473223,0.12240626662969589,0.6174174547195435,0.0048219794,0.2,-0.13212181709706783,0.0364453125,,,,,,,,
30,7,,,7.6059489250183105,1520640,,,,83.67,1193,,1480,0.0001,0.23591441348195075,-0.001269400711171329,0.11437851935625076,0.6495605707168579,0.002678774,0.2,-0.14819639801979065,0.0278125,,,,,,,,
35,8,,,7.560100078582764,1525760,,,,86.58,1160,,1485,0.0001,0.17368485942482947,-0.0023618735605850814,0.08814045786857605,0.7480236887931824,0.0052635325,0.2,-0.1488412131369114,0.0336328125,,,,,,,,
1031,9,,,7.57004451751709,1530880,,,,89.09,44,,1490,0.0001,0.19189203754067422,-0.003561541773378849,0.07728254795074463,0.7609232068061829,0.0060148444,0.2,-0.15885888174176216,0.040703125,,,,,,,,
1037,10,,,7.489239692687988,1536000,,,,90.8,49,,1495,0.0001,0.2605701756477356,-0.002915182416327298,0.14892828464508057,0.699219822883606,0.0042642085,0.2,-0.18667124316096306,0.0417578125,,,,,,,,
,,,,,,,,,,,,1500,0.0001,0.21915966019034386,-0.0036666198913007974,0.11003176122903824,0.6839085221290588,0.0052354126,0.2,-0.13492892518639565,0.033828125,2,0.8,5.7491092777252195,135.19,1,101.96614094884634,3.7807201546595555,665600
3,1,8,2,7.513348579406738,1541120,8,665600,0.001,91.17,1323,320,,,,,,,,,,,,,,,,,,
8,2,,,7.470564365386963,1546240,,,,90.26,1197,,1505,0.0001,0.19260494090616703,-0.0033510652696713806,0.05817488208413124,0.7945672273635864,0.0045778793,0.2,-0.20096054524183274,0.044609375,,,,,,,,
12,3,,,7.4854207038879395,1551360,,,,88.5,1206,,1510,0.0001,0.20343392357230186,-0.0011396967922337354,0.11250243335962296,0.7853960394859314,0.004598381,0.2,-0.1647783111780882,0.0328125,,,,,,,,
17,4,,,7.328064441680908,1556480,,,,95.38,1199,,1515,0.0001,0.2170577883720398,-0.004699470507912338,0.0895647332072258,0.8239520192146301,0.0072089196,0.2,-0.17793731451034545,0.0533203125,,,,,,,,
21,5,,,7.49105167388916,1561600,,,,90.67,1173,,1520,0.0001,0.29979524880647657,-0.0039643391710706055,0.1255800426006317,0.8178087472915649,0.0062865443,0.2,-0.19119344919919967,0.054921875,,,,,,,,
29,6,,,7.643346786499023,1566720,,,,88.51,1050,,1525,0.0001,0.29101291939616203,-0.0038417089730501176,0.17088937759399414,0.701513946056366,0.0039402097,0.2,-0.11760780155658722,0.02921875,,,,,,,,
34,7,,,7.511452674865723,1571840,,,,93.26,1039,,1530,0.0001,0.29603491961956024,-0.0015838951291516424,0.15892861783504486,0.6779195070266724,0.004622861,0.2,-0.1431383116543293,0.0382421875,,,,,,,,
39,8,,,7.31397819519043,1576960,,,,95.9,1047,,1535,0.0001,0.3406013596057892,-0.0025930415745824575,0.14083006978034973,0.6669936180114746,0.004139603,0.2,-0.14082059800624847,0.0319921875,,,,,,,,
43,9,,,7.183746814727783,1582080,,,,102.14,1067,,1540,0.0001,0.2851910439133644,-0.0010894916858524084,0.13806337118148804,0.760312557220459,0.0050856974,0.2,-0.19449754402041436,0.04375,,,,,,,,
47,10,,,7.419041633605957,1587200,,,,95.98,1084,,1545,0.0001,0.33382063180208205,-0.0028350673569366336,0.1830291599035263,0.7662546038627625,0.0041581206,0.2,-0.1832544083893299,0.0403125,,,,,,,,
,,,,,,,,,,,,1550,0.0001,0.3209789001941681,-0.0021377769205719235,0.1033577099442482,0.745755136013031,0.0063895076,0.2,-0.14396670006215573,0.045078125,2,0.72,5.150870082378387,146.89,1,111.42036573266127,4.223502917870241,716800
3,1,8,2,7.358265399932861,1592320,8,716800,0.001,97.02,1559,320,,,,,,,,,,,,,,,,,,
