cbp/utility_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,cbp/target_count,rollout/ep_rew_mean,cbp/total_replacements,cbp/last_replacements,time/fps,cbp/rollout_replacements,time/time_elapsed,train/approx_kl,train/clip_fraction,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/explained_variance,train/learning_rate,train/clip_range,train/loss,curriculum/preferred_eval_mode,curriculum/stage,curriculum/obs_quantity,train/stage_learning_rate,curriculum/grid_size,train/ent_coef,curriculum/max_steps,curriculum/stage_timesteps,plasticity/weight_max_abs,plasticity/effective_rank_99_mean,plasticity/weight_rms,plasticity/total_weight_units,plasticity/effective_rank_99_normalized_mean,plasticity/low_weight_units,plasticity/weight_abs_mean,plasticity/low_weight_unit_ratio,eval/deterministic,eval/std_reward,eval/std_ep_length,eval/mean_reward,eval/stage,eval/stage_timesteps,eval/full_coverage_rate,eval/mean_ep_length,eval/promotion_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/mode_gap,eval/coverage_promotion_passed,eval/promotion_passed,eval/quality_promotion_passed,eval/promotion_max_mean_length,eval/deterministic_full_coverage_rate,eval/deterministic_quality_passed,eval/deterministic_promotion_floor,eval/stochastic_full_coverage_rate,eval/promotion_min_mean_reward
1.194159060716629,265.57,8064000,4,6,5.123075008392334,2412,0,185,0,110,0.001588385,0.0922119140625,0.7092386410397011,-0.46265926798805596,0.0003718060994287953,12570,0.20902836322784424,3e-05,0.08,0.0858568325638771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.194159060716629,267.96,8069120,5,6,5.058296203613281,2412,0,173,0,147,0.0011583057,0.069677734375,0.9899528112320695,-0.46324503151699903,-0.00023115542862797155,12578,0.320828378200531,3e-05,0.08,0.0422840341925621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.194159060716629,,,,6,,2412,0,,,,0.0010287091,0.0695556640625,0.9088763480249327,-0.42980527887120845,0.0001666071024374105,12586,0.44682276248931885,3e-05,0.08,0.6694985628128052,,,,,,,,,0.6780062317848206,29.416666666666668,0.007012107019515985,1925,0.47992621527777785,265,0.001684799064037113,0.13766233766233765,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9816048186146185,81.16154015295669,5.158158258199692,4,4377600,0.91,260.38,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0985777947273725,129.5138432755356,3.70192902892828,4,4377600,0.49,314.62,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4377600,,,0.91,0.91,0,0.42000000000000004,0,0,0,217.8,0.49,0,0.0,0.91,6.0
1.2463374957442284,265.78,8074240,1,6,5.115821361541748,2418,6,1812,6,2,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4377600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2463374957442284,267.93,8079360,2,6,5.066787242889404,2418,0,301,0,34,0.0010468379,0.0546875,0.9299052194459364,-0.4470735194161534,4.5343574311118576e-05,12594,0.44546252489089966,3e-05,0.08,0.402635395526886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2463374957442284,265.57,8084480,3,6,5.1025166511535645,2418,0,225,0,68,0.0010423538,0.0600341796875,0.9600661798031069,-0.44342949353158473,0.00020731923577841372,12602,0.39919936656951904,3e-05,0.08,0.4125036895275116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2463374957442284,269.48,8089600,4,6,4.948549270629883,2418,0,194,0,105,0.0010058818,0.0735595703125,1.1128847314743324,-0.4637326001189649,-7.717359403613955e-05,12610,0.36699163913726807,3e-05,0.08,0.1423712819814682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2487775484720867,264.7,8094720,5,6,5.079221725463867,2424,6,188,6,135,0.0012026811,0.0851318359375,0.8970284381881356,-0.4393731318414211,0.00017713350389385595,12618,0.41220176219940186,3e-05,0.08,0.01866169273853302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2487775484720867,,,,6,,2424,6,,,,0.0011587206,0.06962890625,0.9865492001335951,-0.44715426983311773,0.00029873117309762163,12626,0.41150063276290894,3e-05,0.08,0.35484784841537476,,,,,,,,,0.6787420511245728,29.416666666666668,0.0069798316368617835,1925,0.47992621527777785,265,0.0016477052097859228,0.13766233766233765,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9061546735526347,76.61390213270695,5.176281834244728,4,4403200,0.93,258.9,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.3929773656977567,130.78004434928135,4.058029418289661,4,4403200,0.49,313.4,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4403200,,,0.93,0.93,0,0.44000000000000006,1,0,0,217.8,0.49,0,0.0,0.93,6.0
1.2487775484720867,269.39,8099840,1,6,4.985700607299805,2424,0,1465,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4403200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2487775484720867,270.0,8104960,2,6,4.909501552581787,2424,0,274,0,37,0.0008852383,0.0563232421875,0.6408939959888812,-0.44553572721779344,-0.0003831419599009678,12634,0.5571295022964478,3e-05,0.08,0.5060325860977173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2487775484720867,281.73,8110080,3,6,4.592341899871826,2424,0,229,0,66,0.000863537,0.0646728515625,0.865190025040647,-0.44272750755771995,0.0005257315933704376,12642,0.5594913363456726,3e-05,0.08,0.609544038772583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.162203699350357,286.27,8115200,4,6,4.52260684967041,2430,6,207,6,98,0.0014558156,0.0801513671875,0.9040002621070016,-0.4622168501839042,0.0005337584720109589,12650,0.609081506729126,3e-05,0.08,0.13729000091552734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.162203699350357,282.75,8120320,5,6,4.6542510986328125,2430,0,191,0,133,0.0038243446,0.0796142578125,1.2910806893924018,-0.44175606993958355,0.000645907454600092,12658,0.45417922735214233,3e-05,0.08,-0.00038726767525076866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.162203699350357,,,,6,,2430,0,,,,0.00090556,0.0737060546875,1.096151338920754,-0.4453240585047752,-5.0958292558789256e-05,12666,0.4737430810928345,3e-05,0.08,0.668414831161499,,,,,,,,,0.6777597665786743,29.416666666666668,0.006989581002452661,1925,0.47992621527777785,265,0.001654083663640871,0.13766233766233765,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.803633019584032,75.49317849978235,5.354413899183274,4,4428800,0.92,254.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.6996429739617454,128.69843627643655,3.638604671508074,4,4428800,0.45,324.75,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4428800,,,0.92,0.92,0,0.47000000000000003,0,0,0,217.8,0.45,0,0.0,0.92,6.0
1.162203699350357,284.06,8125440,1,6,4.596146106719971,2430,0,1436,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4428800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.162203699350357,283.92,8130560,2,6,4.616766929626465,2430,0,262,0,38,0.0011033418,0.0697265625,1.0182604034227551,-0.45669619864784183,0.00022399978479370475,12674,0.5153051614761353,3e-05,0.08,0.4375499486923218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1892996728420258,272.86,8135680,3,6,4.973353862762451,2436,6,221,6,69,0.0012478789,0.0736328125,1.0506935415673069,-0.4598250759765506,0.00030222872010199353,12682,0.4030744433403015,3e-05,0.08,0.3834489583969116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1892996728420258,276.31,8140800,4,6,4.8806352615356445,2436,0,195,0,104,0.000874112,0.062109375,0.9586579959403025,-0.46313427686691283,-2.2398204600904136e-05,12690,0.45336008071899414,3e-05,0.08,0.086656853556633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1892996728420258,272.56,8145920,5,6,4.925545692443848,2436,0,187,0,136,0.0010447104,0.049658203125,1.0388878801604733,-0.4692068309523165,-0.0003830427478533238,12698,0.49607670307159424,3e-05,0.08,0.28042179346084595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1892996728420258,,,,6,,2436,0,,,,0.0010462143,0.0662109375,1.285239463322796,-0.4802688856609166,0.00042995570984203366,12706,0.24895673990249634,3e-05,0.08,0.2755623161792755,,,,,,,,,0.6766707897186279,29.416666666666668,0.006946512569900462,1925,0.47992621527777785,267,0.0016206615689089423,0.13870129870129871,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9247105843909542,81.67790643742039,4.9749127898574805,4,4454400,0.89,268.86,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0069427052175772,129.20802258373897,4.306988890171051,4,4454400,0.51,309.13,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4454400,,,0.89,0.89,0,0.38,0,0,0,217.8,0.51,0,0.0,0.89,6.0
1.1892996728420258,270.57,8151040,1,6,4.981651782989502,2436,0,1480,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4454400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1695985967914264,278.1,8156160,2,6,4.822518825531006,2442,6,261,6,39,0.0009904292,0.0613037109375,1.1634906206163578,-0.47447894643992183,-0.0002545186842326075,12714,0.29772329330444336,3e-05,0.08,0.03649115934967995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1695985967914264,273.87,8161280,3,6,4.905715465545654,2442,0,214,0,71,0.0009916105,0.06494140625,0.8330723037768621,-0.4613507299683988,-0.0006506878475192934,12722,0.4145469665527344,3e-05,0.08,0.23310601711273193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1695985967914264,268.67,8166400,4,6,5.0365118980407715,2442,0,188,0,108,0.0013711177,0.077783203125,1.3583719941147137,-0.46744614839553833,0.0007993439212441444,12730,0.35765403509140015,3e-05,0.08,2.866175413131714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1695985967914264,266.97,8171520,5,6,5.098110675811768,2442,0,178,0,143,0.0012443379,0.084521484375,0.6351942299108486,-0.4831824293360114,-0.0004434924601810053,12738,0.4130748510360718,3e-05,0.08,0.2806120216846466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1695985967914264,,,,6,,2442,0,,,,0.0018518129,0.0896484375,0.8588448121445253,-0.48944349428638817,0.0010012898332206533,12746,0.4098382592201233,3e-05,0.08,0.07019291818141937,,,,,,,,,0.6766175031661987,29.333333333333332,0.006978837063465771,1925,0.4796006944444445,267,0.001635071771777343,0.13870129870129871,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.7656865977824718,70.44307985884774,5.391745403185487,4,4480000,0.95,249.95,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.635211824246841,127.8560420942241,4.294915080815554,4,4480000,0.56,297.65,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4480000,,,0.95,0.95,0,0.3899999999999999,1,0,0,217.8,0.56,0,0.0,0.95,6.0
1.2033483510216076,268.1,8176640,1,6,5.087560176849365,2448,6,1422,6,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2033483510216076,264.55,8181760,2,6,5.161769390106201,2448,0,277,0,36,0.0011182457,0.08046875,0.9193035973701627,-0.471256395149976,-0.00038789550599176436,12754,0.48115020990371704,3e-05,0.08,0.27324554324150085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2033483510216076,265.29,8186880,3,6,5.104036808013916,2448,0,218,0,70,0.0013545796,0.093896484375,1.0539497651567218,-0.47986905826255677,0.0008612400153651834,12762,0.47041797637939453,3e-05,0.08,0.5010614991188049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2033483510216076,258.8,8192000,4,6,5.259886264801025,2448,0,196,0,104,0.00096110033,0.0837646484375,0.841827785782516,-0.4688349354080856,0.0006867999691166915,12770,0.47454553842544556,3e-05,0.08,0.19055797159671783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.297324185570081,254.96,8197120,5,6,5.352686882019043,2454,6,178,6,143,0.001298381,0.0767578125,0.9815056910563726,-0.45880735060200095,-0.00014037665678188205,12778,0.6019334197044373,3e-05,0.08,0.053516730666160583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.297324185570081,,,,6,,2454,6,,,,0.0007439076,0.0702880859375,0.7478905635711272,-0.46253605275414883,0.0007940483221318573,12786,0.5317450761795044,3e-05,0.08,0.5442945957183838,,,,,,,,,0.6766837239265442,29.166666666666668,0.007038068170937424,1925,0.47894965277777785,268,0.0016857177472081152,0.13922077922077922,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.12882100776257,88.58919572950191,4.981749894320965,4,4505600,0.88,268.88,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.539138438636107,128.07146871961763,3.794160081297159,4,4505600,0.46,323.33,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4505600,,,0.88,0.88,0,0.42,0,0,0,217.8,0.46,0,0.0,0.88,6.0
1.297324185570081,246.97,8202240,1,6,5.5452704429626465,2454,0,1769,0,2,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4505600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.297324185570081,246.76,8207360,2,6,5.543819427490234,2454,0,241,0,42,0.0011019337,0.0760986328125,0.8078037954634055,-0.4675650903023779,-0.00031348507036454976,12794,0.5077898502349854,3e-05,0.08,0.019852574914693832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.297324185570081,252.87,8212480,3,6,5.408021450042725,2454,0,197,0,77,0.001428853,0.0662353515625,0.7735361332772299,-0.47076742071658373,0.00036699288757517933,12802,0.49404019117355347,3e-05,0.08,0.4900548458099365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2755774011214573,254.44,8217600,4,6,5.3670654296875,2460,6,194,6,105,0.0013895894,0.0696533203125,0.7474229436789755,-0.44844325752928854,0.00019348282658029347,12810,0.5756360292434692,3e-05,0.08,0.5108121633529663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2755774011214573,263.4,8222720,5,6,5.152902126312256,2460,0,188,0,136,0.002414226,0.09775390625,1.0580666029185521,-0.4650373052805662,0.001176878654223401,12818,0.3756728172302246,3e-05,0.08,0.6349218487739563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2755774011214573,,,,6,,2460,0,,,,0.0018199369,0.0916015625,0.7740911811008118,-0.46301055457442997,0.0007217933118226938,12826,0.3904457092285156,3e-05,0.08,0.6923784613609314,,,,,,,,,0.6762311458587646,29.25,0.006993225384926794,1925,0.48415798611111116,268,0.001693398704222465,0.13922077922077922,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9717279345900978,78.24397740401494,5.0306075638532635,4,4531200,0.93,264.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2328319524359035,127.87514965778144,3.3589062888547776,4,4531200,0.47,322.31,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4531200,,,0.93,0.93,0,0.4600000000000001,1,0,0,217.8,0.47,0,0.0,0.93,6.0
1.2755774011214573,266.54,8227840,1,6,5.06464958190918,2460,0,1518,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4531200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2755774011214573,272.1,8232960,2,6,4.9618964195251465,2460,0,285,0,35,0.001099584,0.0705322265625,1.1409415786387398,-0.4599302660673857,0.00016599837981630118,12834,0.2334262728691101,3e-05,0.08,0.07346039265394211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2384696900844574,272.75,8238080,3,6,4.949387073516846,2466,6,212,6,72,0.00079930713,0.0602294921875,0.6801202448492404,-0.45521583342924715,-0.00028505170630523937,12842,0.31303590536117554,3e-05,0.08,0.11844857782125473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2384696900844574,273.6,8243200,4,6,4.928625106811523,2466,0,199,0,102,0.0010930464,0.09365234375,0.7419017840002198,-0.46807375699281695,0.0016771654700278305,12850,0.1283332109451294,3e-05,0.08,0.295381098985672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2384696900844574,271.06,8248320,5,6,5.001090049743652,2466,0,192,0,132,0.00071008824,0.0675537109375,0.9502913221513154,-0.4524195557460189,-0.0007899601914687082,12858,0.29799675941467285,3e-05,0.08,0.6543598771095276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2384696900844574,,,,6,,2466,0,,,,0.0014818644,0.0754638671875,0.8710168017569231,-0.45833932841196656,-7.679376431042328e-05,12866,0.19112253189086914,3e-05,0.08,0.3106977343559265,,,,,,,,,0.6756682991981506,29.166666666666668,0.0069870110659376984,1925,0.4832899305555555,268,0.0016977022781163387,0.13922077922077922,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0690807851979818,84.45850815637226,5.0026321744918825,4,4556800,0.89,266.98,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4164200952845216,124.33950739809131,3.293631104230881,4,4556800,0.37,345.63,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4556800,,,0.89,0.89,0,0.52,0,0,0,217.8,0.37,0,0.0,0.89,6.0
1.218273679415385,273.7,8253440,1,6,4.926496982574463,2472,6,1723,6,2,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4556800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.218273679415385,280.31,8258560,2,6,4.757399082183838,2472,0,330,0,31,0.000628285,0.0503173828125,0.7485575313621666,-0.4435878853313625,-0.0001512344038928859,12874,0.0906100869178772,3e-05,0.08,0.007577675394713879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.218273679415385,287.2,8263680,3,6,4.600472927093506,2472,0,263,0,58,0.0017988853,0.1031494140625,0.9288743089186028,-0.45987866204231975,0.00030247464164858686,12882,0.07141810655593872,3e-05,0.08,0.12201089411973953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.218273679415385,285.5,8268800,4,6,4.662998199462891,2472,0,237,0,86,0.00091976003,0.075830078125,0.7710095233924221,-0.44361331658437847,0.0005084503267426044,12890,0.14502865076065063,3e-05,0.08,0.14472664892673492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.144732378423214,284.08,8273920,5,6,4.698241710662842,2478,6,218,6,117,0.0009877549,0.0745361328125,1.3433104005176575,-0.45798877589404585,-0.0003194490433088504,12898,0.1295003890991211,3e-05,0.08,0.06583583354949951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.144732378423214,,,,6,,2478,6,,,,0.0014248339,0.0820556640625,1.0427156701683997,-0.4547391330823302,-0.00043403482413850725,12906,0.08279669284820557,3e-05,0.08,0.6821051836013794,,,,,,,,,0.6745818257331848,29.083333333333332,0.006950744362933253,1925,0.48296440972222215,268,0.0016658245351045466,0.13922077922077922,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9926966104046588,77.86587442519347,5.23460990011692,4,4582400,0.94,255.84,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.365565839934641,133.5528700552706,4.268458824455738,4,4582400,0.5,307.53,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4582400,,,0.94,0.94,0,0.43999999999999995,1,0,0,217.8,0.5,0,0.0,0.94,6.0
1.144732378423214,280.35,8279040,1,6,4.766855239868164,2478,0,1766,0,2,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4582400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.144732378423214,268.19,8284160,2,6,5.0523762702941895,2478,0,258,0,39,0.0009118626,0.0705810546875,1.1251867827420938,-0.485862906742841,-0.0002473354688845575,12914,-0.008795738220214844,3e-05,0.08,0.2231380194425583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.144732378423214,265.06,8289280,3,6,5.1002516746521,2478,0,207,0,74,0.00084281823,0.0686767578125,0.5807007216353668,-0.47507482701912523,-0.0009408746656845324,12922,0.38586336374282837,3e-05,0.08,0.14429467916488647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1725553050637245,262.47,8294400,4,6,5.165651798248291,2484,6,188,6,108,0.0009910974,0.0648681640625,0.7461675171507522,-0.4709834412671626,-0.0002590221003629267,12930,0.1935933232307434,3e-05,0.08,0.5048052668571472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1725553050637245,262.16,8299520,5,6,5.155888557434082,2484,0,174,0,146,0.001133856,0.0572265625,0.9725292967690621,-0.46390905436128377,-0.00034382655285298825,12938,0.26508939266204834,3e-05,0.08,0.39946749806404114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1725553050637245,,,,6,,2484,0,,,,0.00087846926,0.0718994140625,0.6909412923676428,-0.4694987670518458,0.00036033863725606354,12946,0.2750871777534485,3e-05,0.08,0.012032395228743553,,,,,,,,,0.6739118695259094,29.0,0.006960393520308754,1925,0.47775607638888884,268,0.0016808013210166076,0.13922077922077922,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.9889680151950386,80.9552092209019,5.021872449414804,4,4608000,0.91,266.29,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.856643865657481,124.83870353379997,4.658959163464606,4,4608000,0.58,294.91,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4608000,,,0.91,0.91,0,0.33000000000000007,0,0,0,217.8,0.58,0,0.0,0.91,6.0
1.1725553050637245,267.59,8304640,1,6,5.033212184906006,2484,0,1237,0,4,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4608000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1725553050637245,276.0,8309760,2,6,4.828305244445801,2484,0,265,0,38,0.0012308124,0.0811767578125,0.87292849655787,-0.4687669930048287,0.0004616602265741676,12954,0.49920785427093506,3e-05,0.08,1.5535972118377686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1451734031240146,273.61,8314880,3,6,4.868677139282227,2490,6,235,6,65,0.00079812796,0.0588134765625,0.906307345215464,-0.4571423692628741,-0.0005122731468873099,12962,0.2652331590652466,3e-05,0.08,0.08134811371564865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1451734031240146,277.87,8320000,4,6,4.737518787384033,2490,0,198,0,103,0.0010492718,0.0640380859375,1.537464244401781,-0.4520283665508032,-0.0004793745029019192,12970,0.1869705319404602,3e-05,0.08,0.03861439973115921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1451734031240146,273.18,8325120,5,6,4.8463945388793945,2490,0,197,0,129,0.00059711124,0.0549072265625,0.9854373361682519,-0.4424331322312355,-5.8961595641449094e-05,12978,0.38101810216903687,3e-05,0.08,0.24815528094768524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1451734031240146,,,,6,,2490,0,,,,0.0013537438,0.0773681640625,1.0663709017215297,-0.4769307107664645,0.0001137082843342796,12986,0.0017172694206237793,3e-05,0.08,1.1667819023132324,,,,,,,,,0.6739429831504822,29.083333333333332,0.006937865389470423,1925,0.47808159722222215,268,0.0016562515408542762,0.13922077922077922,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.976792513918774,84.99678288029494,4.988682380914688,4,4633600,0.87,269.63,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.9900741879180477,127.69415452556942,4.1020400923490525,4,4633600,0.48,318.77,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4633600,,,0.87,0.87,0,0.39,0,0,0,217.8,0.48,0,0.0,0.87,6.0
1.1451734031240146,266.4,8330240,1,6,4.985260963439941,2490,0,1583,0,3,,,,,,,,,,,1,4,15,3e-05,11,0.011,440,4633600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2262872730692227,270.53,8335360,2,6,4.927390098571777,2496,6,273,6,37,0.00080370606,0.0580810546875,0.9754076205717865,-0.4550810458138585,0.00013170278689358383,12994,0.14751213788986206,3e-05,0.08,0.2584022283554077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2262872730692227,265.15,8340480,3,6,5.072469711303711,2496,0,231,0,66,0.0011496723,0.066162109375,0.8700365656346548,-0.4420172819402069,0.00025593324171495623,13002,0.367546021938324,3e-05,0.08,-0.0006729653105139732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2262872730692227,267.86,8345600,4,6,5.032468795776367,2496,0,207,0,98,0.0006403774,0.0666748046875,0.9452357906207908,-0.4492128001525998,-0.00021506813500309362,13010,0.4261467456817627,3e-05,0.08,1.832471489906311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2262872730692227,272.41,8350720,5,6,4.910780429840088,2496,0,198,0,129,0.0019804533,0.074267578125,1.1251240101468283,-0.46064281929284334,-0.0001730630247038789,13018,0.5034860372543335,3e-05,0.08,0.026915060356259346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.2262872730692227,,,,6,,2496,0,,,,0.0011684161,0.0784423828125,0.9175783427548595,-0.46009543985128404,0.00017362787330057471,13026,0.505754828453064,3e-05,0.08,0.19247867166996002,,,,,,,,,0.6731802821159363,28.916666666666668,0.006947997407363906,1925,0.4774305555555555,268,0.0016665457966025179,0.13922077922077922,,,,,,,,,,,,,,,,,,,,,
