time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/approx_kl,train/clip_fraction,train/clip_range,train/learning_rate,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/value_loss
9,15815680,47,978,30880,0.08281494,0.28861328125,0.2,0.0003,-0.023152384907007217,0.49246227741241455,-0.5003613772988319,-0.032562089930288494,0.1340938731469214
10,15820800,52,967,30890,0.07696618,0.30404296875,0.2,0.0003,-0.0006701163947582245,0.49094730615615845,-0.537706149071455,-0.026081433237995954,0.14688544005155563
1,15825920,2,2042,30900,0.084878415,0.30861328125,0.2,0.0003,-0.03562171012163162,0.199765145778656,-0.522822947204113,-0.032567374487407506,0.13811592120677232
2,15831040,7,1321,30910,0.093900375,0.320703125,0.2,0.0003,-0.0425526387989521,0.32063621282577515,-0.5454875285923481,-0.031827885205857456,0.09654896855354309
3,15836160,12,1203,30920,0.09487854,0.33296875,0.2,0.0003,-0.033238742500543594,0.2127685546875,-0.57146121352911,-0.030169045836664736,0.12328623302280903
4,15841280,17,1149,30930,0.07900795,0.31443359375,0.2,0.0003,-0.04257100075483322,0.3408907651901245,-0.5577696108818054,-0.0332517624553293,0.12036050299182534
5,15846400,22,1117,30940,0.08813324,0.31529296875,0.2,0.0003,-0.053363069891929626,0.4781367778778076,-0.5428751276433468,-0.03368893165607005,0.12287061294540763
6,15851520,27,1103,30950,0.08937327,0.33181640625,0.2,0.0003,-0.04435369744896889,0.5375855565071106,-0.5766141334176064,-0.033696483015082775,0.11877222824841738
7,15856640,32,1092,30960,0.09634024,0.31599609375,0.2,0.0003,-0.02584981545805931,0.5328220725059509,-0.513442513346672,-0.031707506272941825,0.11652744997292758
8,15861760,37,1086,30970,0.07474755,0.32109375,0.2,0.0003,-0.0427725613117218,0.644005298614502,-0.5740440200269222,-0.03220018677180633,0.10972231240943074
9,15866880,42,1079,30980,0.08389334,0.30537109375,0.2,0.0003,-0.03784206137061119,0.3952327370643616,-0.5211260299384594,-0.030953864459879698,0.14772452710196377
10,15872000,47,1074,30990,0.0843239,0.30912109375,0.2,0.0003,-0.01505013182759285,0.4468952417373657,-0.5178224451839923,-0.03031605251831934,0.11736447148025037
1,15877120,2,2096,31000,0.10305283,0.31078125,0.2,0.0003,-0.03574666380882263,0.41405797004699707,-0.5221619252860547,-0.03118282695300877,0.12659967554733156
2,15882240,7,1305,31010,0.09926018,0.30458984375,0.2,0.0003,-0.02477962337434292,0.49852365255355835,-0.48611848294734955,-0.030756047482136638,0.09581006178632379
3,15887360,13,1164,31020,0.0867037,0.3167578125,0.2,0.0003,-0.054310306906700134,0.6729733943939209,-0.5665165536105633,-0.03269899796694517,0.09484833086840809
4,15892480,18,1106,31030,0.06813935,0.307265625,0.2,0.0003,-0.03755421191453934,0.6726468801498413,-0.5658206261694432,-0.029690674683079125,0.13401678714901208
5,15897600,23,1086,31040,0.08942447,0.32232421875,0.2,0.0003,-0.03788422420620918,0.5819193720817566,-0.6112123662233353,-0.03207408789079636,0.1438341204635799
6,15902720,28,1070,31050,0.07445917,0.29119140625,0.2,0.0003,-0.03559485077857971,0.598303496837616,-0.5190322022140026,-0.030321283638477324,0.16347708383575082
7,15907840,33,1057,31060,0.0718012,0.293984375,0.2,0.0003,-0.022315513342618942,0.6320035457611084,-0.5679556715488434,-0.02889025831129402,0.1366947778686881
8,15912960,39,1047,31070,0.079358056,0.3053125,0.2,0.0003,-0.041773151606321335,0.6494328379631042,-0.5456707119941712,-0.03387111322488636,0.10982931239530444
9,15918080,44,1038,31080,0.075771905,0.31416015625,0.2,0.0003,-0.025055648759007454,0.6261944770812988,-0.5574335804581643,-0.03403014395851642,0.11466772358864546
10,15923200,49,1028,31090,0.08731505,0.28255859375,0.2,0.0003,-0.0203472301363945,0.6148036122322083,-0.4790577055513859,-0.030141295078210534,0.14865556094795465
1,15928320,3,1685,31100,0.07683669,0.285703125,0.2,0.0003,-0.05330195277929306,0.6766316890716553,-0.5453634683787822,-0.03099628255702555,0.11409540403634309
2,15933440,9,1129,31110,0.07613319,0.28673828125,0.2,0.0003,-0.02203049510717392,0.6306126713752747,-0.5323384210467339,-0.029552776073105632,0.16559816736727953
3,15938560,15,1023,31120,0.07786305,0.2841015625,0.2,0.0003,-0.04562351852655411,0.48514121770858765,-0.4960813942551613,-0.027038117023184895,0.11668546313419938
4,15943680,20,985,31130,0.072412804,0.29595703125,0.2,0.0003,-0.008876100182533264,0.5013956427574158,-0.5414343985915184,-0.028476391532458366,0.14965181682258843
5,15948800,25,990,31140,0.10773821,0.29150390625,0.2,0.0003,-0.02248230203986168,0.4625636339187622,-0.4769976273179054,-0.027137762191705404,0.12980853853747248
6,15953920,30,992,31150,0.08364813,0.29955078125,0.2,0.0003,-0.028085961937904358,0.5300523638725281,-0.5012276816368103,-0.0334854415548034,0.11406198341399432
7,15959040,35,998,31160,0.07790591,0.29556640625,0.2,0.0003,-0.04432675987482071,0.3714977502822876,-0.5004533869028092,-0.0287499062018469,0.11159415036439896
8,15964160,40,999,31170,0.069418214,0.27361328125,0.2,0.0003,-0.03086812049150467,0.43509793281555176,-0.5207703061401844,-0.02813795615453273,0.13179208643734455
9,15969280,46,1000,31180,0.08490249,0.2998046875,0.2,0.0003,-0.03608027100563049,0.4860840439796448,-0.4994850027561188,-0.031227403862867504,0.11339840602129697
10,15974400,51,1001,31190,0.083159834,0.30283203125,0.2,0.0003,-0.048924125730991364,0.5409318804740906,-0.5187009605765343,-0.03294873036909848,0.10765222901478409
1,15979520,2,2114,31200,0.08556136,0.285625,0.2,0.0003,-0.018994219601154327,0.5203866958618164,-0.46092300713062284,-0.030554776582866906,0.1278449580259621
2,15984640,7,1307,31210,0.08222869,0.2916015625,0.2,0.0003,-0.039835456758737564,0.5457078218460083,-0.4988799402117729,-0.02627141645876691,0.13008364913985132
3,15989760,13,1180,31220,0.07709173,0.28169921875,0.2,0.0003,-0.03592901676893234,0.5568735003471375,-0.48254249334335325,-0.027712347549386323,0.10815007207915187
4,15994880,18,1123,31230,0.08011231,0.2891015625,0.2,0.0003,-0.04413837566971779,0.6166438460350037,-0.5041095925867558,-0.0317041644314304,0.12179896784946323
5,16000000,23,1091,31240,0.080956616,0.2858203125,0.2,0.0003,-0.047925785183906555,0.569460391998291,-0.5005981469154358,-0.03118621129542589,0.11032888036221265
6,16005120,28,1068,31250,0.07545402,0.286015625,0.2,0.0003,-0.026135921478271484,0.5714419484138489,-0.5068322631716728,-0.0317836685013026,0.13168806567788124
7,16010240,34,1045,31260,0.07267032,0.274453125,0.2,0.0003,-0.021657023578882217,0.6008157730102539,-0.5048787063360214,-0.027911683802958578,0.14598139932379126
8,16015360,40,1022,31270,0.08569419,0.272265625,0.2,0.0003,-0.028781600296497345,0.5046114921569824,-0.47226723432540896,-0.028366695693694054,0.1485397382080555
9,16020480,46,1001,31280,0.083359465,0.28841796875,0.2,0.0003,-0.04222811013460159,0.6908538341522217,-0.5201935452222824,-0.029628246575593948,0.12186172297224403
10,16025600,51,987,31290,0.088201135,0.2741015625,0.2,0.0003,-0.0432615801692009,0.6571657657623291,-0.4552443853020668,-0.02316668740939349,0.12761474022641778
1,16030720,2,1763,31300,0.08344327,0.29388671875,0.2,0.0003,-0.044238388538360596,0.695175290107727,-0.5086679202318192,-0.029543228088878094,0.16203977769240738
2,16035840,8,1166,31310,0.077588126,0.26056640625,0.2,0.0003,-0.015942741185426712,0.6744258403778076,-0.4679548017680645,-0.028450777824036776,0.15428271103650332
3,16040960,14,1057,31320,0.081663266,0.27505859375,0.2,0.0003,-0.0192927997559309,0.5468259453773499,-0.453261976391077,-0.02574295425321907,0.1303226925432682
4,16046080,19,1046,31330,0.09949608,0.2765234375,0.2,0.0003,0.0015967488288879395,0.5986528396606445,-0.4250174610316753,-0.024533083671703936,0.12391307640820742
5,16051200,24,1043,31340,0.0799347,0.28974609375,0.2,0.0003,-0.013535190373659134,0.7703298926353455,-0.4992821381986141,-0.03017413506284356,0.12896867644041776
6,16056320,29,1037,31350,0.07176594,0.286171875,0.2,0.0003,-0.022956185042858124,0.6673842668533325,-0.5544294933974743,-0.029400256869848818,0.2066801156848669
7,16061440,34,1036,31360,0.07972013,0.3169921875,0.2,0.0003,-0.034455448389053345,0.8365333080291748,-0.5867457821965217,-0.03515369628788903,0.12761838359758257
8,16066560,39,1033,31370,0.076483116,0.300390625,0.2,0.0003,-0.020281201228499413,0.6872354745864868,-0.5639016708731651,-0.02316788949072361,0.204712080527097
9,16071680,44,1030,31380,0.079515025,0.28783203125,0.2,0.0003,-0.02959010750055313,0.530492901802063,-0.5166392755508423,-0.02794658119324595,0.16119768917560579
10,16076800,49,1026,31390,0.07220836,0.27193359375,0.2,0.0003,-0.005268290638923645,0.3348544239997864,-0.5265185554325581,-0.023083880837075414,0.18264131175354123
1,16081920,2,1883,31400,0.078222714,0.29541015625,0.2,0.0003,-0.00012921541929244995,0.4977714419364929,-0.5201523832976818,-0.02369701139163226,0.16531069874763488
2,16087040,8,1193,31410,0.079679765,0.31154296875,0.2,0.0003,-0.014674607664346695,0.6170916557312012,-0.5691721470654011,-0.02812137941364199,0.15136714950203894
3,16092160,14,1084,31420,0.07168656,0.30962890625,0.2,0.0003,-0.02932610735297203,0.6071742177009583,-0.6011272174119949,-0.03216592263430357,0.16590599119663238
4,16097280,19,1056,31430,0.08135593,0.31599609375,0.2,0.0003,-0.02242579311132431,0.5603543519973755,-0.5685387960076332,-0.028553448622114955,0.16667431488633155
5,16102400,24,1038,31440,0.07128795,0.2915625,0.2,0.0003,-0.011196404695510864,0.4465954899787903,-0.5650913339853286,-0.02834249203559011,0.18847794324159622
6,16107520,29,1026,31450,0.07854218,0.3194921875,0.2,0.0003,-0.025209495797753334,0.7278040647506714,-0.5885265615582466,-0.030557485478930176,0.12354153297841548
7,16112640,35,1017,31460,0.080991924,0.285,0.2,0.0003,-0.013559520244598389,0.36202913522720337,-0.5038891129195691,-0.03018925042822957,0.18032388409599662
8,16117760,40,1012,31470,0.08609386,0.26720703125,0.2,0.0003,-0.015993066132068634,0.45350801944732666,-0.48532152801752093,-0.025672718407586215,0.16039553713053464
9,16122880,45,1010,31480,0.07584775,0.3111328125,0.2,0.0003,-0.023958634585142136,0.46181726455688477,-0.5748291516304016,-0.030139155704528093,0.13360503183677794
10,16128000,50,1009,31490,0.07374609,0.2984375,0.2,0.0003,-0.01763029396533966,0.48197031021118164,-0.5468622568249702,-0.028947853669524192,0.12659816890954972
1,16133120,2,2047,31500,0.080808304,0.29978515625,0.2,0.0003,-0.03055376373231411,0.4610599875450134,-0.5295969747006893,-0.026520736482925713,0.1254449487477541
2,16138240,7,1302,31510,0.08087315,0.27240234375,0.2,0.0003,-0.02326406165957451,0.5037816762924194,-0.47926141425967217,-0.028524518352933226,0.13291210720315574
3,16143360,13,1170,31520,0.097391136,0.29607421875,0.2,0.0003,0.003468066453933716,0.5392688512802124,-0.5218263201415538,-0.02764271678868681,0.16217527331784368
4,16148480,18,1111,31530,0.074365035,0.28720703125,0.2,0.0003,-0.040745414793491364,0.560854434967041,-0.5114350515604019,-0.02960185249801725,0.1449461991339922
5,16153600,23,1080,31540,0.09002076,0.29705078125,0.2,0.0003,-0.04973823204636574,0.6670800447463989,-0.4917762662470341,-0.028003180641680957,0.13061483899131418
6,16158720,29,1056,31550,0.08305219,0.2912890625,0.2,0.0003,-0.022399667650461197,0.6348673105239868,-0.5275812382996082,-0.025746327000670133,0.14180013634264468
7,16163840,34,1038,31560,0.07229582,0.2907421875,0.2,0.0003,-0.01147095113992691,0.5577297210693359,-0.4951820956170559,-0.030487189022824168,0.13849253116175533
8,16168960,40,1021,31570,0.1132911,0.2901171875,0.2,0.0003,-0.033647339791059494,0.4253253936767578,-0.5066897523403168,-0.026041122667957096,0.13671006554737686
9,16174080,45,1001,31580,0.08626421,0.2964453125,0.2,0.0003,-0.014843709766864777,0.4869688153266907,-0.5368145588040352,-0.030245154933072626,0.15599466083571314
10,16179200,52,984,31590,0.088188305,0.29814453125,0.2,0.0003,-0.01948804408311844,0.49354076385498047,-0.5277172803878785,-0.025207804660312833,0.1499118915759027
1,16184320,2,2128,31600,0.07804859,0.301953125,0.2,0.0003,-0.03671786189079285,0.5923051834106445,-0.5608851245045662,-0.03184319431660697,0.11919732939451932
2,16189440,7,1321,31610,0.0848857,0.289375,0.2,0.0003,-0.02553727477788925,0.6973869800567627,-0.5127648875117302,-0.02894971434958279,0.10930922774598002
3,16194560,12,1193,31620,0.08919156,0.3092578125,0.2,0.0003,-0.03852681815624237,0.7001209259033203,-0.5631184725463391,-0.030429945022333413,0.12622228363528848
4,16199680,17,1142,31630,0.08938333,0.31525390625,0.2,0.0003,-0.027354801073670387,0.6186051964759827,-0.5294921661913395,-0.032057768930681046,0.11568644979968667
5,16204800,23,1109,31640,0.08354638,0.3033203125,0.2,0.0003,-0.019050007686018944,0.6258137226104736,-0.5842675787210464,-0.02821475649252534,0.15126613628119231
6,16209920,28,1089,31650,0.08190171,0.308203125,0.2,0.0003,-0.028328172862529755,0.5525097846984863,-0.5515441676974296,-0.031092824977822602,0.1446232981979847
7,16215040,33,1072,31660,0.07336417,0.28486328125,0.2,0.0003,-0.023885253816843033,0.5326340794563293,-0.4927271929383278,-0.03141564754769206,0.1344297895953059
8,16220160,38,1060,31670,0.07544374,0.28921875,0.2,0.0003,-0.03711572661995888,0.5395963191986084,-0.5026855565607548,-0.032321459169033916,0.10447804233059287
9,16225280,43,1047,31680,0.07348469,0.2909765625,0.2,0.0003,-0.03770929202437401,0.5537391304969788,-0.5185340487957001,-0.03158620130736381,0.10609634339809418
10,16230400,49,1035,31690,0.075346574,0.29685546875,0.2,0.0003,-0.03388608992099762,0.6197594404220581,-0.537650890648365,-0.033386649671010675,0.11685398519039154
1,16235520,2,1887,31700,0.08575629,0.29037109375,0.2,0.0003,-0.015196848660707474,0.6294982433319092,-0.5125780943036079,-0.027997937547042967,0.12693192968145012
2,16240640,8,1254,31710,0.07961853,0.30193359375,0.2,0.0003,-0.013536136597394943,0.6397687196731567,-0.539551165997982,-0.02728838468552567,0.13564425740391017
3,16245760,13,1147,31720,0.07991885,0.2748828125,0.2,0.0003,-0.04132881015539169,0.5044277310371399,-0.4858123429119587,-0.02987550191115588,0.11042253620922565
4,16250880,18,1105,31730,0.069032155,0.27185546875,0.2,0.0003,-0.018085109069943428,0.5716439485549927,-0.49552507236599924,-0.02948363327421248,0.1487379328161478
5,16256000,23,1077,31740,0.074816756,0.2780078125,0.2,0.0003,-0.03320003300905228,0.6319122314453125,-0.5080494166910648,-0.0297759510576725,0.14195968829095362
6,16261120,29,1050,31750,0.07766898,0.30314453125,0.2,0.0003,-0.030498437583446503,0.4836564064025879,-0.5601139488816261,-0.030135607509873808,0.13808101398870348
7,16266240,34,1032,31760,0.08473132,0.27443359375,0.2,0.0003,-0.017269451171159744,0.5040667057037354,-0.47594754546880724,-0.025070482359733432,0.1374750453606248
8,16271360,40,1012,31770,0.07057564,0.30029296875,0.2,0.0003,-0.019245460629463196,0.7004209160804749,-0.5732038015127182,-0.026021161461248995,0.11928867964074015
9,16276480,46,997,31780,0.07926799,0.2840625,0.2,0.0003,-0.01870482787489891,0.5542353391647339,-0.5419973106682301,-0.028735107393004,0.14203398548066615
10,16281600,52,983,31790,0.07519917,0.29998046875,0.2,0.0003,-0.01702282950282097,0.5945663452148438,-0.5327969005703926,-0.026770813001785427,0.14492722902446986
1,16286720,2,2058,31800,0.06844307,0.28578125,0.2,0.0003,-0.019803591072559357,0.5899506211280823,-0.5202161972224713,-0.024528060178272425,0.14264558650553227
2,16291840,8,1264,31810,0.07596181,0.295859375,0.2,0.0003,-0.025448132306337357,0.6037051677703857,-0.5069397604465484,-0.028670380529947578,0.15469800980761647
3,16296960,13,1143,31820,0.07953771,0.28625,0.2,0.0003,-0.016617052257061005,0.46556556224823,-0.4653693875670433,-0.023002445257734507,0.1814487174153328
4,16302080,18,1094,31830,0.071171016,0.2915625,0.2,0.0003,-0.020348578691482544,0.493336021900177,-0.5022061029076577,-0.02686519656330347,0.19018622636795043
5,16307200,23,1073,31840,0.088833265,0.28673828125,0.2,0.0003,-0.027497995644807816,0.37838107347488403,-0.46242420867085454,-0.022099627254065127,0.13256874607875943
6,16312320,28,1060,31850,0.09114544,0.285859375,0.2,0.0003,-0.0033543407917022705,0.46780937910079956,-0.49515702232718467,-0.034520805682986974,0.12583718394860624
7,16317440,34,1048,31860,0.0747694,0.2790234375,0.2,0.0003,-0.026402778923511505,0.6247656345367432,-0.5083298620581627,-0.024642255920916796,0.12943061070516707
8,16322560,39,1038,31870,0.07964162,0.2928125,0.2,0.0003,-0.04216945916414261,0.6737309098243713,-0.5378062656521797,-0.03182571300771087,0.13342572020366789
9,16327680,44,1033,31880,0.07332246,0.28380859375,0.2,0.0003,-0.008796736598014832,0.5812885165214539,-0.5033095034956933,-0.029222075953148307,0.1588196479715407
10,16332800,49,1030,31890,0.07999311,0.2923828125,0.2,0.0003,-0.02771294116973877,0.6548184156417847,-0.53251299649477,-0.028897620760835706,0.13794490199536086
1,16337920,2,1869,31900,0.072732605,0.26982421875,0.2,0.0003,-0.0017571337521076202,0.6109738945960999,-0.5199732245504856,-0.026069985940121113,0.19568692782893776
2,16343040,8,1254,31910,0.0711426,0.29283203125,0.2,0.0003,-0.021387778222560883,0.6924103498458862,-0.5368655322492123,-0.03174120240379125,0.179085479862988
3,16348160,13,1144,31920,0.08691928,0.29671875,0.2,0.0003,-0.02371389791369438,0.7314306497573853,-0.5194964060187339,-0.024150149379856885,0.16304305225610732
4,16353280,18,1098,31930,0.07739543,0.3036328125,0.2,0.0003,-0.02113434672355652,0.6826830506324768,-0.568490976691246,-0.027599316374398768,0.18657791964709758
5,16358400,23,1085,31940,0.09248033,0.3196484375,0.2,0.0003,0.010481499135494232,0.6492791771888733,-0.5361882615089416,-0.026125643653795123,0.20328889586031437
6,16363520,28,1070,31950,0.06845892,0.31087890625,0.2,0.0003,-0.007250446826219559,0.6159427165985107,-0.5970714941620827,-0.02649608879117295,0.21627508513629437
7,16368640,33,1056,31960,0.07829772,0.3078515625,0.2,0.0003,-0.04564931243658066,0.655030369758606,-0.6080414766073227,-0.031070443759672342,0.1752101475559175
8,16373760,38,1055,31970,0.08044341,0.30998046875,0.2,0.0003,0.0004928894340991974,0.5881588459014893,-0.5631763322651386,-0.026597002050839366,0.19219840332865715
9,16378880,43,1053,31980,0.09377727,0.33181640625,0.2,0.0003,-0.0060966238379478455,0.4291570782661438,-0.5759263995289803,-0.028690184438601135,0.1966606939584017
10,16384000,48,1053,31990,0.071674146,0.31689453125,0.2,0.0003,-0.02400732785463333,0.4411131739616394,-0.5916903173923492,-0.030452046608552337,0.16646298045292496
1,16389120,2,2089,32000,0.077636264,0.31564453125,0.2,0.0003,-0.028697893023490906,0.4754635691642761,-0.6086759820580483,-0.02969440191052854,0.18646039273589848
2,16394240,7,1319,32010,0.079596765,0.326328125,0.2,0.0003,-0.029249582439661026,0.5564697980880737,-0.5760509306192398,-0.025230979174375535,0.1762166601791978
3,16399360,12,1202,32020,0.077260464,0.302265625,0.2,0.0003,-0.012492213398218155,0.5716869235038757,-0.5836848241090774,-0.030292768117506058,0.16850673561915755
4,16404480,18,1134,32030,0.083774865,0.29083984375,0.2,0.0003,-0.027726449072360992,0.584067165851593,-0.516990721076727,-0.027243875444401055,0.1351090440712869
5,16409600,23,1103,32040,0.09346588,0.3116796875,0.2,0.0003,-0.01857469230890274,0.4833194613456726,-0.5443804582953453,-0.025704913383815437,0.16979435531422496
6,16414720,28,1086,32050,0.08607207,0.3092578125,0.2,0.0003,-0.0412989966571331,0.6238243579864502,-0.5764483454823494,-0.026435607778839767,0.15019212484359742
7,16419840,33,1074,32060,0.076161325,0.30703125,0.2,0.0003,-0.019158709794282913,0.7080395221710205,-0.5682171538472176,-0.03275992640759796,0.17015842581167817
8,16424960,38,1067,32070,0.09161471,0.32369140625,0.2,0.0003,-0.04915039241313934,0.5105873346328735,-0.5633876878023147,-0.030796246051322668,0.17800106029957533
9,16430080,43,1050,32080,0.08200702,0.3256640625,0.2,0.0003,-0.017163235694169998,0.4898754358291626,-0.5848059839010239,-0.02931918590096757,0.15824534663930534
10,16435200,48,1052,32090,0.07995652,0.29822265625,0.2,0.0003,-0.029224753379821777,0.570338785648346,-0.531646526157856,-0.027460667970590293,0.14845434583723546
1,16440320,2,1939,32100,0.087645665,0.30798828125,0.2,0.0003,-0.03428714722394943,0.42761754989624023,-0.5527615618705749,-0.03086919287685305,0.14153004126623273
2,16445440,7,1339,32110,0.083263464,0.33103515625,0.2,0.0003,-0.02385583519935608,0.5160228610038757,-0.6006515064835548,-0.02736729698255658,0.14866038780659438
3,16450560,12,1250,32120,0.08669625,0.3212109375,0.2,0.0003,-0.03219671919941902,0.5323003530502319,-0.6109194418787957,-0.027386126334313303,0.14144356610253453
4,16455680,16,1207,32130,0.09388714,0.32314453125,0.2,0.0003,-0.00262247771024704,0.4068518877029419,-0.5705315555632114,-0.024770163134671747,0.1729458375275135
5,16460800,22,1161,32140,0.092861384,0.34294921875,0.2,0.0003,-0.00918499380350113,0.4715343713760376,-0.6201798176765442,-0.030168367121368646,0.16163321601226927
6,16465920,27,1109,32150,0.10182931,0.3383984375,0.2,0.0003,-0.018169958144426346,0.39332443475723267,-0.5834007811546326,-0.026632026673760266,0.17635625613853334
7,16471040,33,1085,32160,0.06925768,0.30876953125,0.2,0.0003,0.003922056406736374,0.48508208990097046,-0.5847317363321781,-0.024137019471963866,0.18830997593700885
8,16476160,39,1048,32170,0.086955175,0.33154296875,0.2,0.0003,-0.022320181131362915,0.4674816131591797,-0.5722952735424042,-0.031124757378129288,0.15115329211577774
9,16481280,44,1041,32180,0.08988105,0.339765625,0.2,0.0003,-0.02619588002562523,0.41835784912109375,-0.5943756830692292,-0.024677239777520298,0.18482637157663703
10,16486400,49,1039,32190,0.08173081,0.32029296875,0.2,0.0003,-0.022397704422473907,0.5416926741600037,-0.5577485863864422,-0.02680576026905328,0.13049999641254545
1,16491520,2,2265,32200,0.08481459,0.31046875,0.2,0.0003,-0.02821958065032959,0.6672691106796265,-0.5293578198552131,-0.027093180960509926,0.12889562007039784
2,16496640,7,1323,32210,0.07904009,0.30416015625,0.2,0.0003,-0.012365324422717094,0.5980576872825623,-0.5682021090388298,-0.02348118735011667,0.13540278188884258
3,16501760,12,1193,32220,0.0733102,0.30298828125,0.2,0.0003,-0.0044349245727062225,0.6663554906845093,-0.5704458713531494,-0.025711858067661523,0.1423952366784215
4,16506880,17,1143,32230,0.07609036,0.311875,0.2,0.0003,-0.021750763058662415,0.6518417596817017,-0.5648470255732536,-0.031386426768731324,0.12481695510447026
5,16512000,23,1104,32240,0.07684673,0.2985546875,0.2,0.0003,-0.014539163559675217,0.618270754814148,-0.532275073081255,-0.029055894818156958,0.16115086290985345
6,16517120,28,1088,32250,0.07628988,0.31814453125,0.2,0.0003,-0.02169705182313919,0.6737751364707947,-0.5836614894866944,-0.030112143161240966,0.15442829454317689
7,16522240,33,1081,32260,0.08600027,0.3185546875,0.2,0.0003,-0.02154446579515934,0.6489300727844238,-0.5676367142796517,-0.0264061049092561,0.14300353202968835
8,16527360,37,1080,32270,0.072364435,0.3114453125,0.2,0.0003,-0.03908853977918625,0.5974574089050293,-0.5920716241002083,-0.029655873039737345,0.1777863686531782
9,16532480,42,1079,32280,0.075741656,0.3119921875,0.2,0.0003,-0.01412515714764595,0.6025398969650269,-0.6027711507678032,-0.028062797943130137,0.1498974022269249
10,16537600,47,1079,32290,0.07492002,0.3289453125,0.2,0.0003,-0.0018773525953292847,0.627885103225708,-0.6148642694950104,-0.030932558299973607,0.1672801247611642
1,16542720,2,2207,32300,0.08144936,0.3227734375,0.2,0.0003,-0.028692297637462616,0.5503020286560059,-0.6042397367954254,-0.028738833400420844,0.1534774605371058
2,16547840,7,1335,32310,0.06858753,0.3108203125,0.2,0.0003,-0.030874457210302353,0.6388593316078186,-0.6188079875707626,-0.0265361250936985,0.16795401820912959
3,16552960,12,1224,32320,0.07821478,0.3210546875,0.2,0.0003,-0.0031247735023498535,0.5226969718933105,-0.593549771308899,-0.02957852518884465,0.15233292823657393
4,16558080,17,1170,32330,0.071863025,0.33314453125,0.2,0.0003,-0.008465871214866638,0.519119381904602,-0.642995822429657,-0.027751703183166682,0.19943760488182305
5,16563200,22,1130,32340,0.07177018,0.32662109375,0.2,0.0003,-0.01854730397462845,0.48357975482940674,-0.661860068142414,-0.023815922373905778,0.20828368924558163
6,16568320,27,1107,32350,0.07319303,0.3198046875,0.2,0.0003,-0.014611177146434784,0.4067873954772949,-0.6388066846132279,-0.03256223436910659,0.19208262588828803
7,16573440,33,1085,32360,0.07223468,0.33400390625,0.2,0.0003,-0.009018637239933014,0.533138632774353,-0.6366257601976395,-0.025041084280237557,0.1807215590775013
8,16578560,38,1063,32370,0.0842841,0.31578125,0.2,0.0003,0.0132327601313591,0.5388606786727905,-0.6109071567654609,-0.02657980220625177,0.21107663974165916
9,16583680,43,1055,32380,0.08149801,0.31888671875,0.2,0.0003,-0.032255176454782486,0.4718717932701111,-0.5957000693678856,-0.029078097688034175,0.17231259927153586
10,16588800,48,1047,32390,0.0777773,0.319140625,0.2,0.0003,-0.005552250891923904,0.5115717649459839,-0.6112296485900879,-0.02708881616825238,0.20382031194865705
1,16593920,2,2206,32400,0.081010565,0.32609375,0.2,0.0003,-0.013140242546796799,0.47921693325042725,-0.5917766636610031,-0.027793461261317133,0.18913839491084217
2,16599040,7,1311,32410,0.073404744,0.3138671875,0.2,0.0003,-0.01781521923840046,0.5131978988647461,-0.5920590457320213,-0.03043001507408917,0.1723279252462089
3,16604160,12,1181,32420,0.094505444,0.3247265625,0.2,0.0003,-0.008639328181743622,0.5370396375656128,-0.6097528687119484,-0.02593194811604917,0.17249923411756754
4,16609280,18,1133,32430,0.07292307,0.29412109375,0.2,0.0003,0.02447427436709404,0.628451943397522,-0.5941120147705078,-0.026977286650799216,0.23825764544308187
5,16614400,23,1103,32440,0.08351152,0.31935546875,0.2,0.0003,0.022624187171459198,0.5496865510940552,-0.5813224643468857,-0.029033528505824507,0.2507571310549974
6,16619520,28,1089,32450,0.085700765,0.3199609375,0.2,0.0003,0.008345220237970352,0.5752488374710083,-0.586255125105381,-0.027823456642217935,0.21971846368163825
7,16624640,33,1082,32460,0.09396182,0.34583984375,0.2,0.0003,-0.010461926460266113,0.5358372926712036,-0.6049628853797913,-0.026384819506201893,0.21083607353270054
8,16629760,38,1069,32470,0.10110904,0.30677734375,0.2,0.0003,-0.012592237442731857,0.5446312427520752,-0.5279380860924721,-0.024711344346869737,0.21273406498134137
9,16634880,43,1061,32480,0.11477287,0.32396484375,0.2,0.0003,-0.012371286749839783,0.5280499458312988,-0.5306617964804172,-0.022787845437414946,0.15418439546599985
10,16640000,48,1056,32490,0.083486445,0.328671875,0.2,0.0003,0.0223446823656559,0.4492194652557373,-0.5952837696671486,-0.0286892868950963,0.2082440123334527
1,16645120,2,1989,32500,0.075869694,0.31009765625,0.2,0.0003,-0.02033761516213417,0.5012860298156738,-0.5412192079424858,-0.026612577424384654,0.1620666802302003
2,16650240,8,1277,32510,0.08811249,0.311796875,0.2,0.0003,-0.01504560187458992,0.37058162689208984,-0.5661759674549103,-0.026881163753569127,0.1906910225376487
3,16655360,13,1164,32520,0.07728161,0.3021875,0.2,0.0003,-0.013799134641885757,0.39945071935653687,-0.5373230881989002,-0.021878139483742415,0.1630736837722361
4,16660480,18,1112,32530,0.087571494,0.30421875,0.2,0.0003,-0.023234881460666656,0.3656969666481018,-0.5360926492512226,-0.02366076686186716,0.12598358996212483
