cbp/utility_mean,time/time_elapsed,time/total_timesteps,cbp/target_count,cbp/rollout_replacements,time/iterations,cbp/total_replacements,rollout/ep_rew_mean,rollout/ep_len_mean,cbp/last_replacements,time/fps,train/n_updates,train/learning_rate,train/explained_variance,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,curriculum/grid_size,curriculum/stage,curriculum/preferred_eval_mode,curriculum/max_steps,curriculum/obs_quantity,train/ent_coef,curriculum/stage_timesteps,train/stage_learning_rate,plasticity/weight_max_abs,plasticity/weight_rms,plasticity/effective_rank_99_mean,plasticity/low_weight_units,plasticity/low_weight_unit_ratio,plasticity/effective_rank_99_normalized_mean,plasticity/total_weight_units,plasticity/weight_abs_mean,eval/mean_ep_length,eval/stage_timesteps,eval/deterministic,eval/std_reward,eval/mean_reward,eval/std_ep_length,eval/stage,eval/full_coverage_rate,eval/promotion_full_coverage_rate,eval/promotion_max_mean_length,eval/quality_promotion_passed,eval/deterministic_quality_passed,eval/mode_gap,eval/stochastic_full_coverage_rate,eval/deterministic_promotion_floor,eval/promotion_min_mean_reward,eval/coverage_promotion_passed,eval/diagnostic_full_coverage_rate,eval/stochastic_quality_passed,eval/deterministic_full_coverage_rate,eval/promotion_passed
0.9823896115024885,3,844800,6,0,1,246,3.872246503829956,85.07,0,1595,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,819200,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1223317757248878,46,849920,6,6,2,252,3.3762519359588623,101.95,6,220,1320,7e-05,0.7827252149581909,0.08,0.12767574191093445,0.0023497534,-0.5985304420813918,3.893047470465535,-0.001010968651098665,0.103076171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1223317757248878,90,855040,6,0,3,252,3.251692771911621,103.84,0,169,1328,7e-05,0.9050410985946655,0.08,0.208840012550354,0.0032251268,-0.602181994356215,1.7179428004892543,0.0019077960474533028,0.15107421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1223317757248878,137,860160,6,0,4,252,3.3861985206604004,99.48,0,148,1336,7e-05,0.9087093472480774,0.08,1.4496026039123535,0.0026739468,-0.5939113326370716,1.6922360795084388,0.0008572093618568033,0.1280517578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1223317757248878,178,865280,6,0,5,252,3.048516035079956,104.41,0,143,1344,7e-05,0.799423098564148,0.08,0.17064422369003296,0.0016311563,-0.5617979816161096,3.8012912176316602,0.0009412464394699782,0.119091796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1223317757248878,,,6,,,252,,,0,,1352,7e-05,0.8556607961654663,0.08,0.0672541931271553,0.0028086274,-0.5748709953390062,3.891555799462367,0.0006157489609904587,0.117529296875,,,,,,,,,0.9772592782974243,0.011720654660552322,55.916666666666664,72,0.0374025974025974,0.5958116319444445,1925,0.0037552372893901163,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.62,844800,0,4.120170853624717,4.498060454130172,71.37811709480715,1,0.77,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.48,844800,1,5.319608048371208,4.333521735072136,82.23727621948578,1,0.66,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844800,,,,,1,,0.77,45.0,0,0,0.10999999999999999,0.77,0.0,6.0,0,0.77,0,0.66,0
1.3204073682427406,3,870400,6,6,1,258,3.4584031105041504,101.57,6,1383,,,,,,,,,,,5,1,1,200,3,0.0010000000000000009,844800,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3204073682427406,44,875520,6,0,2,258,3.367518663406372,107.13,0,229,1360,7e-05,0.9573622941970825,0.08,0.0318065844476223,0.0019294455,-0.5328234022483229,0.5796980173618067,-0.0008069334799074568,0.116552734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3204073682427406,85,880640,6,0,3,258,2.8389368057250977,107.79,0,179,1368,7e-05,0.7964658737182617,0.08,0.017725203186273575,0.0028772797,-0.555948197003454,4.740448411979014,0.0003656656903331168,0.1056396484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3204073682427406,125,885760,6,0,4,258,2.7876038551330566,99.48,0,162,1376,7e-05,0.7941579222679138,0.08,0.04895784705877304,0.0023768626,-0.5528919951058924,4.981685725599528,0.001073567324783653,0.126171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0972452039519947,167,890880,6,6,5,264,3.771052360534668,98.56,6,153,1384,7e-05,0.8024203181266785,0.08,0.0774192214012146,0.001497929,-0.4995871844701469,6.357729044533334,0.0010876605505472981,0.1319091796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0972452039519947,,,6,,,264,,,6,,1392,7e-05,0.9778771996498108,0.08,0.167840376496315,0.00477814,-0.5130898161791265,0.6295132435014239,0.0022040259325876834,0.1464111328125,,,,,,,,,0.9757296442985535,0.011575539478895006,54.416666666666664,75,0.03896103896103896,0.5899522569444445,1925,0.003685032714213946,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.85,870400,0,4.830042417641712,4.249406976343598,74.5944200326003,1,0.75,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.64,870400,1,4.14281312236765,5.439441278576851,76.12969460072726,1,0.74,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870400,,,,,1,,0.75,45.0,0,0,0.010000000000000009,0.75,0.0,6.0,0,0.75,0,0.74,0
1.0972452039519947,2,896000,6,0,1,264,4.523751735687256,81.73,0,1783,,,,,,,,,,,5,1,0,200,3,0.0010000000000000009,870400,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0972452039519947,45,901120,6,0,2,264,4.294703483581543,80.78,0,224,1400,7e-05,0.8770687580108643,0.08,0.2672256529331207,0.0014278861,-0.5486530652269721,3.362386229628464,0.0019752061023609714,0.1443115234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3088730871677399,88,906240,6,6,3,270,3.989741563796997,89.4,6,174,1408,7e-05,0.8184689283370972,0.08,0.047758329659700394,0.0015636064,-0.5096479384228587,3.8249481042148545,-0.00038143243873491885,0.0992919921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3088730871677399,128,911360,6,0,4,270,4.101729869842529,92.5,0,159,1416,7e-05,0.865349531173706,0.08,5.123337745666504,0.003022499,-0.5235382406041026,2.4025423890852835,0.0011053562811866868,0.1217041015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3088730871677399,171,916480,6,0,5,270,4.295900344848633,88.58,0,148,1424,7e-05,0.8958056569099426,0.08,0.07410483807325363,0.003938201,-0.5130852122791112,3.480876781765255,0.002880436544364784,0.1398681640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3088730871677399,,,6,,,270,,,0,,1432,7e-05,0.9512536525726318,0.08,3.7708046436309814,0.0064307945,-0.5378659728914499,2.4610015465412287,0.004302402632310987,0.18310546875,,,,,,,,,0.9744962453842163,0.011432149976999605,53.166666666666664,79,0.04103896103896104,0.5850694444444445,1925,0.003632628930837343,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9,896000,0,3.972786179971477,4.245034617201891,76.14519026176244,1,0.71,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3,896000,1,4.42908042686609,5.157850519120693,79.0934257697819,1,0.71,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896000,,,,,1,,0.71,45.0,0,0,0.0,0.71,0.0,6.0,0,0.71,0,0.71,0
1.3088730871677399,2,921600,6,0,1,270,4.045967102050781,91.17,0,1843,,,,,,,,,,,5,1,0,200,3,0.0010000000000000009,896000,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1519465347131093,41,926720,6,6,2,276,3.434185266494751,99.55,6,245,1440,7e-05,0.9668562412261963,0.08,0.6479983329772949,0.00328364,-0.5337082603946328,1.1334418979356997,0.0006762241187971086,0.125634765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1519465347131093,83,931840,6,0,3,276,3.7720043659210205,92.35,0,184,1448,7e-05,0.9027808308601379,0.08,0.05271659418940544,0.0020870946,-0.5489838107489049,5.36186796692491,0.00021009919873904437,0.12412109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1519465347131093,122,936960,6,0,4,276,4.413128852844238,84.11,0,166,1456,7e-05,0.9318885207176208,0.08,0.2006945163011551,0.0006977289,-0.4950008185580373,2.9280752619320993,-5.241781036602333e-05,0.059765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1519465347131093,165,942080,6,0,5,276,3.9332852363586426,96.83,0,155,1464,7e-05,0.9726483225822449,0.08,0.06730878353118896,0.0019078255,-0.45782133247703316,0.7367467505886452,0.00014789523847866804,0.10478515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1519465347131093,,,6,,,276,,,0,,1472,7e-05,0.9308552145957947,0.08,0.18813546001911163,0.002287663,-0.5281240350566805,4.491427321708761,0.0029894743202021345,0.165185546875,,,,,,,,,0.9732677936553955,0.011311836053651818,52.0,81,0.042077922077922075,0.5805121527777778,1925,0.00357092853407556,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.26,921600,0,4.869201084765883,3.8515985213965176,76.29818084332024,1,0.72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.48,921600,1,4.215848049394459,5.624648871719837,74.49422527954768,1,0.76,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921600,,,,,1,,0.72,45.0,0,0,-0.040000000000000036,0.72,0.0,6.0,0,0.76,0,0.76,0
1.3905592759450276,2,947200,6,6,1,282,4.121362686157227,87.19,6,1847,,,,,,,,,,,5,1,-1,200,3,0.0010000000000000009,921600,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3905592759450276,42,952320,6,0,2,282,3.5774757862091064,90.68,0,243,1480,7e-05,0.9015529155731201,0.08,0.22036267817020416,0.003005274,-0.49767139200121163,3.8580780112592037,0.0015084638303960673,0.141748046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3905592759450276,82,957440,6,0,3,282,3.685856580734253,89.71,0,186,1488,7e-05,0.7547566890716553,0.08,0.38787755370140076,0.0015101752,-0.4910894762724638,10.744610871630721,0.0011199680971913039,0.1065673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3905592759450276,122,962560,6,0,4,282,3.853555202484131,102.3,0,167,1496,7e-05,0.9552909135818481,0.08,4.829564094543457,0.0018239219,-0.5042403858155012,2.0970170915243216,1.5242611698340625e-05,0.0979248046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4578233137726784,164,967680,6,6,5,288,3.962867021560669,104.34,6,155,1504,7e-05,0.9392021894454956,0.08,5.1794047355651855,0.002228386,-0.49733385583385825,3.3133979906560853,0.0005381424809456803,0.09736328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4578233137726784,,,6,,,288,,,6,,1512,7e-05,0.9615845084190369,0.08,0.06070033833384514,0.0018503619,-0.5010125459171831,1.0881840713205748,0.00027314106846461074,0.107470703125,,,,,,,,,0.9703598022460938,0.011170220612471598,51.166666666666664,84,0.04363636363636364,0.5767144097222222,1925,0.0034931835377368646,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.42,947200,0,3.6671819772820866,3.954454261548817,82.80461098272247,1,0.59,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.78,947200,1,4.865543441838196,4.457353489175439,84.48497854648483,1,0.63,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947200,,,,,1,,0.59,45.0,0,0,-0.040000000000000036,0.59,0.0,6.0,0,0.63,0,0.63,0
1.4578233137726784,2,972800,6,0,1,288,4.501038551330566,91.15,0,1804,,,,,,,,,,,5,1,-1,200,3,0.0010000000000000009,947200,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4578233137726784,42,977920,6,0,2,288,4.337958335876465,95.77,0,242,1520,7e-05,0.9615538716316223,0.08,0.08237816393375397,0.0030130716,-0.4637940832413733,1.566352098598145,0.0011632457855739631,0.130029296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4578233137726784,81,983040,6,0,3,288,4.132595062255859,100.62,0,187,1528,7e-05,0.9672698974609375,0.08,0.15204733610153198,0.0025316118,-0.47008038656786083,1.1836087826639414,0.000601954193552956,0.0851318359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4695772354801495,122,988160,6,6,4,294,4.144210338592529,98.03,6,166,1536,7e-05,0.9290447235107422,0.08,0.037687599658966064,0.0024341564,-0.46668804362416266,2.6663231848564464,-0.000994757327134721,0.0896728515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4695772354801495,161,993280,6,0,5,294,4.062017440795898,104.57,0,158,1544,7e-05,0.9661303162574768,0.08,0.4154891073703766,0.0032277957,-0.44881183849647643,1.1867907331325114,0.0017697281058644877,0.119091796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4695772354801495,,,6,,,294,,,0,,1552,7e-05,0.9741026759147644,0.08,0.08957721292972565,0.0018672418,-0.44712210120633245,0.9715394335391465,0.0009124554228037596,0.113818359375,,,,,,,,,0.9685325026512146,0.011036570739073675,50.25,85,0.04415584415584416,0.5731336805555555,1925,0.003432620329870995,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.12,972800,0,4.1370416098608915,3.956884603500366,81.95819422120036,1,0.62,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12,972800,1,4.161498120632647,4.63087766489014,85.6573732961734,1,0.6,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972800,,,,,1,,0.62,45.0,0,0,0.020000000000000018,0.62,0.0,6.0,0,0.62,0,0.6,0
1.4695772354801495,2,998400,6,0,1,294,3.914285182952881,102.86,0,1888,,,,,,,,,,,5,1,0,200,3,0.0010000000000000009,972800,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4695772354801495,45,1003520,6,0,2,294,3.2862050533294678,108.44,0,224,1560,7e-05,0.8995489478111267,0.08,35.817543029785156,0.0022253946,-0.4581487085670233,3.1782849098846784,-0.00017472457693656906,0.10068359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3226829568545024,87,1008640,6,6,3,300,3.8984296321868896,101.5,6,175,1568,7e-05,0.8898980021476746,0.08,0.33747100830078125,0.0016674933,-0.4262727230787277,4.683851186459651,0.001670205211848952,0.1288818359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3226829568545024,124,1013760,6,0,4,300,4.146352767944336,99.97,0,163,1576,7e-05,0.9745713472366333,0.08,0.19431740045547485,0.0013854284,-0.4140774012543261,1.294851242331788,0.0014173005707561969,0.09853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3226829568545024,166,1018880,6,0,5,300,3.7664401531219482,109.92,0,153,1584,7e-05,0.9569464325904846,0.08,0.25537586212158203,0.0010625198,-0.4167494640685618,1.9076808245736174,0.0007711567610385828,0.0796630859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3226829568545024,,,6,,,300,,,0,,1592,7e-05,0.9754648208618164,0.08,0.12837596237659454,0.0022514886,-0.4282677403651178,0.978874103090493,-0.00010864070936804638,0.0814453125,,,,,,,,,0.9685289263725281,0.01091332106978451,49.416666666666664,86,0.044675324675324674,0.5649956597222222,1925,0.003368971024742566,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.29,998400,0,3.794080293952548,3.7982045693695543,84.52707199471658,1,0.54,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.13,998400,1,4.155733345974263,4.168648186735809,86.73691889847136,1,0.55,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998400,,,,,1,,0.54,45.0,0,0,-0.010000000000000009,0.54,0.0,6.0,0,0.55,0,0.55,0
1.3226829568545024,2,1024000,6,0,1,300,3.5728344917297363,105.09,0,1850,,,,,,,,,,,5,1,0,200,3,0.0010000000000000009,998400,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3610122501850128,43,1029120,6,6,2,306,3.8597753047943115,99.32,6,237,1600,7e-05,0.9089549779891968,0.08,4.21617317199707,0.0013525523,-0.4084901910275221,4.0715123375703115,0.0012988125410629437,0.0814697265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3610122501850128,79,1034240,6,0,3,306,3.944380521774292,106.63,0,192,1608,7e-05,0.9722927212715149,0.08,0.07476922869682312,0.0019022092,-0.4271618155762553,1.3288152079709108,0.0014628887540311553,0.1280517578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3610122501850128,123,1039360,6,0,4,306,3.4160308837890625,110.27,0,165,1616,7e-05,0.9678456783294678,0.08,0.1512792706489563,0.001374368,-0.40473134592175486,1.736073477525497,0.000885046282201074,0.0964111328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3610122501850128,163,1044480,6,0,5,306,3.561302423477173,102.65,0,156,1624,7e-05,0.8469771146774292,0.08,0.06205490231513977,0.0037480362,-0.43741283398121594,6.443175209511537,0.0018585368263302371,0.1105224609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3610122501850128,,,6,,,306,,,0,,1632,7e-05,0.8496230244636536,0.08,0.0691714659333229,0.0022846486,-0.40178151400759815,4.711798665070091,0.00036362679093144835,0.0720458984375,,,,,,,,,0.9677010774612427,0.010803801282767918,48.583333333333336,86,0.044675324675324674,0.5617404513888888,1925,0.00332096189426062,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.64,1024000,0,4.5813608917923885,3.7925846613943577,84.26808648592895,1,0.58,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.87,1024000,1,3.6784726747954055,5.244830436706543,82.22671767740702,1,0.67,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024000,,,,,1,,0.58,45.0,0,0,-0.09000000000000008,0.58,0.0,6.0,0,0.67,0,0.67,0
1.5327559833725293,2,1049600,6,6,1,312,3.4564194679260254,110.64,6,1862,,,,,,,,,,,5,1,-1,200,3,0.0010000000000000009,1024000,7e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5327559833725293,42,1054720,6,0,2,312,2.9583024978637695,121.13,0,240,1640,7e-05,0.9736420512199402,0.08,0.013535777106881142,0.0014695438,-0.3887146589811891,0.9681745432899334,0.0012479979748604819,0.0839111328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5327559833725293,82,1059840,6,0,3,312,3.347573757171631,115.07,0,186,1648,7e-05,0.8817495107650757,0.08,0.3241015672683716,0.001669587,-0.37403927380219104,4.809851935671759,0.0015529003525443842,0.106201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5327559833725293,121,1064960,6,0,4,312,3.0022411346435547,121.43,0,169,1656,7e-05,0.9539762139320374,0.08,0.7179880738258362,0.0012377662,-0.4078842824324965,2.2145576255978083,0.0017415870403056032,0.1047119140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
