time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/n_updates,train/clip_range,train/clip_fraction,curriculum/stage_timesteps,train/approx_kl,curriculum/obs_quantity,curriculum/grid_size,train/entropy_loss,train/value_loss,curriculum/stage,curriculum/max_steps,train/policy_gradient_loss,train/ent_coef,train/loss,train/learning_rate,eval/mean_ep_length,eval/std_reward,eval/full_coverage_rate,eval/mean_reward,eval/deterministic,eval/stage,eval/stage_timesteps,eval/std_ep_length
,,,,,,0.6747761964797974,1565,0.2,0.035546875,,0.0024148799,,,-0.2184317395091057,0.5646820837259292,,,-0.00043163049966096875,,0.2324710190296173,0.0001,249.17,2.3407072973807743,0.87,6.3613195851445195,0,3,1075200,94.54576193568911
1260,4,269.66,1607680,5.692863941192627,1,,,,,1075200,,15,11,,,3,440,,0.002,,,,,,,,,,
1103,9,266.09,1612800,5.750157356262207,2,0.43876147270202637,1570,0.2,0.04375,,0.0038930334,,,-0.20092498049139976,0.8680132868885994,,,-0.0004706765804439783,,0.2507277727127075,0.0001,,,,,,,,
1169,13,270.33,1617920,5.611064434051514,3,0.686712384223938,1575,0.2,0.0364453125,,0.0044061667,,,-0.20746722519397737,0.5470780178904533,,,-0.0005655770841985941,,0.3714278042316437,0.0001,,,,,,,,
1220,16,261.07,1623040,5.858947277069092,4,0.6455806493759155,1580,0.2,0.0322265625,,0.004729894,,,-0.1917206786572933,0.7009001308679581,,,-0.0016461376496590674,,0.31052231788635254,0.0001,,,,,,,,
1256,20,265.28,1628160,5.680071830749512,5,0.5551251173019409,1585,0.2,0.0340234375,,0.0042645037,,,-0.19497359186410904,0.7553261208534241,,,6.747099105268717e-05,,0.33359140157699585,0.0001,,,,,,,,
1279,24,260.0,1633280,5.800920486450195,6,0.646041989326477,1590,0.2,0.04453125,,0.0059830537,,,-0.18602020621299745,0.5583421701192856,,,-0.0023952112393453716,,0.24743661284446716,0.0001,,,,,,,,
1300,27,253.87,1638400,5.883712291717529,7,0.44167160987854004,1595,0.2,0.03578125,,0.002689783,,,-0.1799274830520153,0.9779133278131485,,,-0.0007203762559220195,,0.5239731669425964,0.0001,,,,,,,,
1315,31,250.56,1643520,6.023682117462158,8,0.5219677686691284,1600,0.2,0.051015625,,0.009613577,,,-0.19922734543681145,0.8690927147865295,,,-6.485787220299244e-05,,0.3213503956794739,0.0001,,,,,,,,
1267,36,261.06,1648640,5.733597278594971,9,0.5536563396453857,1605,0.2,0.046484375,,0.0077008167,,,-0.18459298312664033,0.7886156749725342,,,-7.29974964633584e-05,,0.26138216257095337,0.0001,,,,,,,,
1224,41,248.38,1653760,6.250799655914307,10,0.6346803903579712,1610,0.2,0.0449609375,,0.0044612186,,,-0.19736715003848077,0.6086659398674965,,,-0.0007984752161428332,,0.23706921935081482,0.0001,,,,,,,,
,,,,,,0.480327308177948,1615,0.2,0.0315625,,0.0036984626,,,-0.17675961524248124,0.8371463650465012,,,-0.00014939484186470508,,0.24657267332077026,0.0001,252.26,2.7016889847782446,0.84,6.105635442659259,0,3,1126400,101.13709705147758
1194,4,259.02,1658880,5.896449565887451,1,,,,,1126400,,15,11,,,3,440,,0.002,,,,,,,,,,
1078,9,266.35,1664000,5.6894941329956055,2,0.6822606325149536,1620,0.2,0.0351171875,,0.0032401462,,,-0.18777342930436133,0.5739234992861748,,,-0.0012626965017989277,,0.1432337909936905,0.0001,,,,,,,,
1080,14,260.42,1669120,5.813538074493408,3,0.6216613054275513,1624,0.2,0.059385557432432436,,0.008998818,,,-0.21126563847064972,0.7003552925747794,,,-0.0032859785306091245,,0.4019245207309723,0.0001,,,,,,,,
1061,19,251.39,1674240,5.9976067543029785,4,0.5329575538635254,1629,0.2,0.034765625,,0.0043973853,,,-0.18569447323679925,0.786011626124382,,,-0.0019069184083491564,,0.35779035091400146,0.0001,,,,,,,,
1048,24,250.76,1679360,5.924689292907715,5,0.652941107749939,1634,0.2,0.0375,,0.005644439,,,-0.1976875753700733,0.6075010558962822,,,-0.0015822929702699183,,0.22263382375240326,0.0001,,,,,,,,
1040,29,244.87,1684480,6.141506195068359,6,0.4462112784385681,1639,0.2,0.043359375,,0.004789853,,,-0.201424810141325,0.7923546555638313,,,0.0007183178002014756,,0.28573668003082275,0.0001,,,,,,,,
1039,34,236.21,1689600,6.361496448516846,7,0.6400108337402344,1644,0.2,0.0329296875,,0.0039663212,,,-0.1986389021575451,0.703075153529644,,,-0.001658978178165853,,0.38019677996635437,0.0001,,,,,,,,
1038,39,249.44,1694720,6.048392295837402,8,0.6089938879013062,1649,0.2,0.043203125,,0.004531749,,,-0.20869297102093698,0.7093679010868073,,,-0.0019707785779610274,,0.37384429574012756,0.0001,,,,,,,,
1039,44,250.32,1699840,6.133345127105713,9,0.6917318105697632,1654,0.2,0.036796875,,0.0047273003,,,-0.19241270020604134,0.5345094180107117,,,-0.0017422533687204123,,0.2820528447628021,0.0001,,,,,,,,
1035,49,256.86,1704960,6.028028964996338,10,0.6854208707809448,1659,0.2,0.0309765625,,0.003795057,,,-0.1941092523932457,0.7237654852867127,,,-0.00024779128842055797,,0.3548552989959717,0.0001,,,,,,,,
,,,,,,0.5054183006286621,1664,0.2,0.0355859375,,0.0042071925,,,-0.19621437788009644,0.8740949237346649,,,-0.0024563939683139324,,0.453027606010437,0.0001,255.82,2.953676155300948,0.81,5.898210395798087,0,3,1177600,108.36765015446261
1267,4,254.48,1710080,6.0483479499816895,1,,,,,1177600,,15,11,,,3,440,,0.002,,,,,,,,,,
1109,9,255.47,1715200,6.1647233963012695,2,0.5940054655075073,1669,0.2,0.0445703125,,0.006078689,,,-0.1787212598323822,0.6154795390367508,,,-0.0018215143168345094,,0.23362527787685394,0.0001,,,,,,,,
1044,14,247.91,1720320,6.387775897979736,3,0.5078300833702087,1674,0.2,0.0378125,,0.005056587,,,-0.1854250644147396,0.7538684451580048,,,-0.0011977318581193686,,0.3900773227214813,0.0001,,,,,,,,
1018,20,244.12,1725440,6.51966667175293,4,0.4638185501098633,1679,0.2,0.033515625,,0.0034746614,,,-0.18937621578574182,0.8012930452823639,,,-0.00019169879611581565,,0.31080615520477295,0.0001,,,,,,,,
1007,25,257.87,1730560,5.9580559730529785,5,0.567249059677124,1684,0.2,0.0440234375,,0.0076437406,,,-0.20330331921577455,0.5953204780817032,,,-0.0012807302642613649,,0.3197520673274994,0.0001,,,,,,,,
1000,30,250.31,1735680,6.169259548187256,6,0.6670272350311279,1689,0.2,0.0502734375,,0.0072660656,,,-0.23350188747048378,0.5248028755187988,,,-0.0019343031058087945,,0.2827047109603882,0.0001,,,,,,,,
1006,35,250.34,1740800,6.119930267333984,7,0.49714839458465576,1694,0.2,0.03015625,,0.0030977076,,,-0.18914445459842683,0.714089089334011,,,-0.0006768901599571109,,0.41277799010276794,0.0001,,,,,,,,
994,41,255.67,1745920,6.007089614868164,8,0.44625669717788696,1699,0.2,0.0428515625,,0.0041853073,,,-0.22346571445465088,0.7672901725769044,,,-0.002688733357936144,,0.33562925457954407,0.0001,,,,,,,,
1020,45,264.41,1751040,5.813335418701172,9,0.4022265076637268,1704,0.2,0.03140625,,0.0037005618,,,-0.21433673545718193,0.678157528936863,,,-0.0007632139977067709,,0.3445530831813812,0.0001,,,,,,,,
1011,50,251.89,1756160,6.248281478881836,10,0.4939400553703308,1709,0.2,0.0316796875,,0.0023394283,,,-0.24107825949788095,0.6472946563363076,,,-0.0017294695181772112,,0.317416787147522,0.0001,,,,,,,,
,,,,,,0.4870545268058777,1714,0.2,0.0379296875,,0.007176937,,,-0.23775243937969207,0.7094647577404976,,,-0.0010491000674664975,,0.2311137169599533,0.0001,243.7,2.6899945397163907,0.85,6.232057499587536,0,3,1228800,100.06672773704554
1193,4,259.88,1761280,5.973053455352783,1,,,,,1228800,,15,11,,,3,440,,0.002,,,,,,,,,,
1233,8,261.51,1766400,6.065413951873779,2,0.5852855443954468,1719,0.2,0.0402734375,,0.0076144068,,,-0.2408611622452736,0.5998005309700966,,,-0.0035989922657608986,,0.3528180420398712,0.0001,,,,,,,,
1233,12,255.76,1771520,6.009955406188965,3,0.29830193519592285,1724,0.2,0.0469921875,,0.007225044,,,-0.2396993750333786,0.9433813416957855,,,-0.002321941591799259,,0.42074576020240784,0.0001,,,,,,,,
1147,17,251.49,1776640,6.257625102996826,4,0.4040399193763733,1729,0.2,0.04734375,,0.0050539933,,,-0.2224998238682747,0.6265509790182113,,,-0.0010875061340630055,,0.32916486263275146,0.0001,,,,,,,,
1107,23,248.15,1781760,6.386934280395508,5,0.40994715690612793,1734,0.2,0.0481640625,,0.007058186,,,-0.21976087257266044,0.7048044639825821,,,-0.00187233027536422,,0.3075166344642639,0.0001,,,,,,,,
1089,28,241.99,1786880,6.557708263397217,6,0.43751585483551025,1739,0.2,0.034296875,,0.003208033,,,-0.20560262367129326,0.6731757026910782,,,-0.0013229273445904254,,0.2981116473674774,0.0001,,,,,,,,
1076,33,245.99,1792000,6.427126884460449,7,0.39275074005126953,1744,0.2,0.04375,,0.0060667144,,,-0.216244478225708,0.6470840269327164,,,-0.0013068884797394276,,0.33022207021713257,0.0001,,,,,,,,
1066,38,251.44,1797120,6.46994686126709,8,0.5528146028518677,1749,0.2,0.0312109375,,0.005482553,,,-0.2085104367136955,0.5188910615444183,,,-0.0020441366313025356,,0.27823320031166077,0.0001,,,,,,,,
1061,43,252.66,1802240,6.3327250480651855,9,0.4960605502128601,1754,0.2,0.0453515625,,0.0070461305,,,-0.22609121680259706,0.6093366834521293,,,-6.277707405388355e-05,,0.2484670728445053,0.0001,,,,,,,,
1055,48,266.12,1807360,5.944392681121826,10,0.45875728130340576,1759,0.2,0.0496875,,0.0062447162,,,-0.22430476814508438,0.5944247961044311,,,-0.0017083691200241446,,0.27951881289482117,0.0001,,,,,,,,
,,,,,,0.5175828337669373,1764,0.2,0.0683984375,,0.008016938,,,-0.2490685260295868,0.5182692316174508,,,-0.00010084325447678566,,0.328371524810791,0.0001,252.06,2.7702143988182386,0.83,6.062448889166117,0,3,1280000,102.93374762438215
1211,4,269.47,1812480,5.815469264984131,1,,,,,1280000,,15,11,,,3,440,,0.002,,,,,,,,,,
1071,9,267.7,1817600,5.826356887817383,2,0.5393685698509216,1769,0.2,0.0608984375,,0.007407344,,,-0.2522744365036488,0.5351817810535431,,,-0.002334885774180293,,0.21279014647006989,0.0001,,,,,,,,
1031,14,268.55,1822720,5.702989101409912,3,0.4858611822128296,1774,0.2,0.0559375,,0.008187925,,,-0.22713030904531478,0.7077772092819213,,,-0.0021880103927105665,,0.26512378454208374,0.0001,,,,,,,,
1016,20,261.14,1827840,5.947653293609619,4,0.4734528660774231,1779,0.2,0.0479296875,,0.0046982667,,,-0.23904944002628326,0.6772548261284829,,,-0.0003971495479345322,,0.2976285219192505,0.0001,,,,,,,,
1006,25,248.44,1832960,6.278232574462891,5,0.4708337187767029,1784,0.2,0.0458984375,,0.0064257616,,,-0.24453885167837142,0.6992085847258568,,,-0.001637983457185328,,0.28656822443008423,0.0001,,,,,,,,
999,30,243.97,1838080,6.387762546539307,6,0.45257019996643066,1789,0.2,0.0528125,,0.00685417,,,-0.26310107186436654,0.6996698576211929,,,-0.0027946744579821826,,0.36160579323768616,0.0001,,,,,,,,
994,36,244.12,1843200,6.380259990692139,7,0.6713329553604126,1794,0.2,0.0453125,,0.0047083674,,,-0.2904794678092003,0.6072247713804245,,,-0.0015152721712365746,,0.23996601998806,0.0001,,,,,,,,
990,41,245.25,1848320,6.317945957183838,8,0.6717120409011841,1799,0.2,0.0583984375,,0.0069292886,,,-0.2834777645766735,0.7136676016449929,,,-0.0022356130462139845,,0.3161291778087616,0.0001,,,,,,,,
991,46,252.24,1853440,6.103239059448242,9,0.6436137557029724,1804,0.2,0.042265625,,0.0046488335,,,-0.266968714594841,0.5282947525382042,,,-0.0014328796695917845,,0.2674190402030945,0.0001,,,,,,,,
992,51,257.8,1858560,6.07337760925293,10,0.755886435508728,1809,0.2,0.050859375,,0.004551112,,,-0.29240530371665957,0.563870060145855,,,-0.0008696574438363313,,0.285946249961853,0.0001,,,,,,,,
,,,,,,0.4292592406272888,1814,0.2,0.051796875,,0.0038871008,,,-0.26471046268939974,0.9542637878656387,,,-0.0009069435531273484,,0.3879116177558899,0.0001,268.15,2.917241265229326,0.81,5.810087660551071,0,3,1331200,104.78238162973773
1412,3,269.07,1863680,5.828342437744141,1,,,,,1331200,,15,11,,,3,440,,0.002,,,,,,,,,,
1269,8,272.48,1868800,5.790277004241943,2,0.6194754242897034,1819,0.2,0.06078125,,0.005697751,,,-0.29353350430727004,0.6043757620453835,,,-0.001786080391611904,,0.20015574991703033,0.0001,,,,,,,,
1138,13,269.41,1873920,5.8087921142578125,3,0.6059432625770569,1824,0.2,0.0602734375,,0.007643342,,,-0.26706175565719603,0.6765817710757256,,,3.087327815592289e-05,,0.2986549437046051,0.0001,,,,,,,,
1083,18,271.16,1879040,5.7861785888671875,4,0.49095022678375244,1829,0.2,0.047265625,,0.0045551597,,,-0.247677796036005,0.7031340983510017,,,-0.0020844233641400933,,0.2543542981147766,0.0001,,,,,,,,
1074,23,263.08,1884160,5.830566883087158,5,0.5973993539810181,1834,0.2,0.0496875,,0.0049471264,,,-0.25192921042442323,0.7191398307681084,,,-0.0011903922352939844,,0.2578965723514557,0.0001,,,,,,,,
1059,28,262.64,1889280,5.780184745788574,6,0.639685869216919,1839,0.2,0.0433203125,,0.0045194873,,,-0.25041570961475373,0.6733215364813805,,,-0.0012933162972331047,,0.3356478810310364,0.0001,,,,,,,,
1044,34,261.61,1894400,5.775884628295898,7,0.6331204175949097,1844,0.2,0.0546875,,0.0052862605,,,-0.27265256717801095,0.7575402593612671,,,-0.0018588991765864193,,0.25948357582092285,0.0001,,,,,,,,
1035,39,275.66,1899520,5.562158584594727,8,0.6786617040634155,1849,0.2,0.0557421875,,0.0052858284,,,-0.2681061740219593,0.7319939205050469,,,-0.0004016787279397249,,0.42383113503456116,0.0001,,,,,,,,
1018,45,277.59,1904640,5.500986099243164,9,0.566735029220581,1854,0.2,0.0390234375,,0.003858539,,,-0.24633916214108467,0.840161649286747,,,-0.0007492794422432781,,0.499764621257782,0.0001,,,,,,,,
1038,49,282.55,1909760,5.516056060791016,10,0.6245394945144653,1859,0.2,0.051796875,,0.0047662137,,,-0.24797903895378112,0.7541782850027084,,,0.0005101576633751392,,0.30322369933128357,0.0001,,,,,,,,
,,,,,,0.4859902858734131,1864,0.2,0.0376953125,,0.0043217624,,,-0.2673687833547592,1.017713793516159,,,-0.0013104930147528648,,0.4999992847442627,0.0001,259.05,2.5795899127619752,0.84,6.114732513204217,0,3,1382400,98.7790843245674
1798,2,273.93,1914880,5.7769880294799805,1,,,,,1382400,,15,11,,,3,440,,0.002,,,,,,,,,,
