time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/explained_variance,train/clip_fraction,train/entropy_loss,train/clip_range,train/approx_kl,train/n_updates,train/value_loss,train/policy_gradient_loss,train/loss,train/learning_rate
2560000,50,1010,10,0.6031794548034668,0.1066796875,-0.510281320810318,0.2,0.0111376345,4902,0.14136839922517538,-0.010179940543603152,0.013500988483428955,0.0001
2565120,2,2012,1,0.666577935218811,0.0885546875,-0.4494832314550877,0.2,0.010800472,4912,0.10679156286641955,-0.007808735549915582,0.010412782430648804,0.0001
2570240,7,1341,2,0.4648495316505432,0.09740234375,-0.39929817005991936,0.2,0.011931113,4922,0.1290791427157819,-0.01031013905070722,-0.0021150335669517517,0.0001
2575360,12,1208,3,0.600777268409729,0.10837890625,-0.4541765081882477,0.2,0.012774147,4932,0.13220512432977558,-0.012958521519321949,0.001514282077550888,0.0001
2580480,17,1158,4,0.5581855177879333,0.105390625,-0.4155536071956158,0.2,0.012426625,4942,0.185518250875175,-0.010137710829731077,0.03988903760910034,0.0001
2585600,22,1122,5,0.5902560949325562,0.0990625,-0.4144417332112789,0.2,0.011195797,4952,0.1416691157594323,-0.014447579514235259,-0.0005506798624992371,0.0001
2590720,27,1097,6,0.4850154519081116,0.0998046875,-0.4402829596400261,0.2,0.011065385,4962,0.14471830055117607,-0.014019608579110355,0.00726410374045372,0.0001
2595840,33,1080,7,0.5249406695365906,0.1090625,-0.44215218171477316,0.2,0.012568964,4972,0.1374425533041358,-0.011474603400565685,0.013945700600743294,0.0001
2600960,38,1064,8,0.4740179181098938,0.0999609375,-0.36658855870366097,0.2,0.010037197,4982,0.1793182434514165,-0.01156835669418797,0.01386926881968975,0.0001
2606080,43,1051,9,0.4902659058570862,0.10353515625,-0.432991683781147,0.2,0.010768618,4992,0.14315783115103842,-0.011700752638280392,0.009405042976140976,0.0001
2611200,48,1045,10,0.47925513982772827,0.08560546875,-0.38965496480464934,0.2,0.008992183,5002,0.1466993519105017,-0.011664255789946764,0.008523071184754372,0.0001
2616320,2,2137,1,0.3390183448791504,0.09986328125,-0.38738965570926664,0.2,0.01168123,5012,0.11377287544310093,-0.009599574460880831,-0.0017890557646751404,0.0001
2621440,7,1307,2,0.5675560235977173,0.09482421875,-0.3733599032461643,0.2,0.010399421,5022,0.11928160388022661,-0.011341406039427966,-0.00370129756629467,0.0001
2626560,12,1191,3,0.6931436061859131,0.097890625,-0.4232954217493534,0.2,0.010081375,5032,0.12207686265930534,-0.009308311387430877,0.012189162895083427,0.0001
2631680,17,1146,4,0.49343329668045044,0.084765625,-0.3080368383973837,0.2,0.010311663,5042,0.15084208043292166,-0.01107085403171368,0.0071377232670784,0.0001
2636800,22,1123,5,0.5232202410697937,0.08185546875,-0.29577043183147905,0.2,0.0092365835,5052,0.13676494723185897,-0.008206556623335928,0.0015726909041404724,0.0001
2641920,27,1106,6,0.5057992935180664,0.0965234375,-0.3625758798420429,0.2,0.008945676,5062,0.10916314961388707,-0.013024325093720108,0.0046986062079668045,0.0001
2647040,32,1095,7,0.5380010604858398,0.10515625,-0.3859267967939377,0.2,0.013123782,5072,0.13386645652353762,-0.011692561169620603,-0.0019496865570545197,0.0001
2652160,37,1080,8,0.5480004549026489,0.10533203125,-0.3575509309768677,0.2,0.012499716,5082,0.11939108723774552,-0.013294091507559643,0.012554789893329144,0.0001
2657280,42,1073,9,0.44093769788742065,0.07931640625,-0.23899768739938737,0.2,0.0134057775,5092,0.09310842141509056,-0.006814887544605881,0.005081234499812126,0.0001
2662400,48,1065,10,0.497619092464447,0.08359375,-0.3041181420534849,0.2,0.015226481,5102,0.09019809356890619,-0.012386483678128571,0.0015431847423315048,0.0001
2667520,2,2086,1,0.45334702730178833,0.100703125,-0.32226610243320464,0.2,0.012094177,5112,0.1022889580577612,-0.011025692673865706,0.00668671540915966,0.0001
2672640,7,1317,2,0.43115419149398804,0.10005859375,-0.3718161296844482,0.2,0.011600865,5122,0.0705912866909057,-0.012324915241915733,-0.006079254671931267,0.0001
2677760,12,1205,3,0.56901615858078,0.09369140625,-0.41441828936338426,0.2,0.010899805,5132,0.08553657665848732,-0.01159843198955059,-0.000545646995306015,0.0001
2682880,17,1157,4,0.5717626214027405,0.1044921875,-0.3617872153222561,0.2,0.013656849,5142,0.07852144222706556,-0.011965016650501639,0.005486311390995979,0.0001
2688000,22,1131,5,0.4752068519592285,0.08091796875,-0.3468970745801926,0.2,0.00955733,5152,0.09215805392712355,-0.009290180611424148,0.016073094680905342,0.0001
2693120,27,1107,6,0.639279305934906,0.0802734375,-0.3060840867459774,0.2,0.010730281,5162,0.07810294691473246,-0.0108715416979976,0.004973004572093487,0.0001
2698240,32,1090,7,0.5793008804321289,0.0971484375,-0.4488348791003227,0.2,0.010757946,5172,0.09097026596777141,-0.01074288458097726,0.010344531387090683,0.0001
2703360,37,1078,8,0.6495188474655151,0.0983203125,-0.4047639387845993,0.2,0.00938452,5182,0.07979981934651732,-0.01083782733650878,-0.0029596295207738876,0.0001
2708480,43,1070,9,0.3587397336959839,0.10576171875,-0.41215383365750313,0.2,0.010522468,5192,0.12090734170749784,-0.012428984565194695,0.015190482139587402,0.0001
2713600,48,1063,10,0.5522230863571167,0.0952734375,-0.3972351869940758,0.2,0.009656987,5202,0.09819851249456406,-0.012699524583294987,0.01800047606229782,0.0001
2718720,2,2182,1,0.31580859422683716,0.1012109375,-0.40759133592247965,0.2,0.013184947,5212,0.08907232479192316,-0.012468125936575234,-0.0033342689275741577,0.0001
2723840,7,1303,2,0.3236945867538452,0.119765625,-0.43282044053077695,0.2,0.01740424,5222,0.12132883932441473,-0.015526547813788056,0.004508756101131439,0.0001
2728960,13,1174,3,0.17782992124557495,0.0960546875,-0.5562140503525734,0.2,0.0106710885,5232,0.0899355702009052,-0.010372832815628499,0.001852191984653473,0.0001
2734080,18,1122,4,0.3612735867500305,0.08208984375,-0.46321466416120527,0.2,0.009040354,5242,0.1047890399210155,-0.010484870348591357,0.018456432968378067,0.0001
2739200,23,1093,5,0.5002805590629578,0.12166015625,-0.49234579399228096,0.2,0.013853045,5252,0.09857085689902306,-0.014190883017145097,0.0013276506215333939,0.0001
2744320,28,1074,6,0.49100589752197266,0.0809375,-0.3944451993703842,0.2,0.010592877,5262,0.10150850737467408,-0.010773375444114209,0.004625970497727394,0.0001
2749440,33,1069,7,0.33027184009552,0.085703125,-0.37574175909161567,0.2,0.0094767865,5272,0.10835135133005679,-0.010908845124067739,-0.000368751585483551,0.0001
2754560,38,1051,8,0.4001971483230591,0.10353515625,-0.39097261518239973,0.2,0.011393866,5282,0.09586479901336134,-0.01167210518848151,0.0013001449406147003,0.0001
2759680,44,1045,9,0.4979475140571594,0.0918359375,-0.4389565885066986,0.2,0.010735929,5292,0.11510041894391179,-0.012486804293002933,-0.005757726728916168,0.0001
2764800,49,1040,10,0.5840500593185425,0.090625,-0.4328720325231552,0.2,0.011685978,5302,0.13026211800053716,-0.010332944283727557,0.006725453771650791,0.0001
2769920,2,2014,1,0.6540019512176514,0.0837875484496124,-0.38530251014140227,0.2,0.014350083,5309,0.14916310935866,-0.008808113630976557,0.00642605684697628,0.0001
2775040,7,1293,2,0.7024069428443909,0.09373046875,-0.4243565960228443,0.2,0.011893436,5319,0.11900161007419228,-0.0117500163288787,-0.005831962451338768,0.0001
2780160,12,1197,3,0.7258371114730835,0.09953125,-0.4538708260655403,0.2,0.010742938,5329,0.11671236600726843,-0.011288485971745104,0.01365200337022543,0.0001
2785280,17,1146,4,0.5770604014396667,0.1081640625,-0.391114364117384,0.2,0.010816833,5339,0.134498133584857,-0.01164124583825469,0.014420999214053154,0.0001
2790400,22,1122,5,0.5106403231620789,0.08669921875,-0.36836451962590216,0.2,0.010571587,5349,0.1213503093086183,-0.01002741419011727,0.004098145291209221,0.0001
2795520,27,1107,6,0.579994797706604,0.09216796875,-0.4327214162051678,0.2,0.010497324,5359,0.12608857905492188,-0.011285512614995242,-0.0017502233386039734,0.0001
2800640,33,1085,7,0.6344656348228455,0.0801953125,-0.35397159233689307,0.2,0.007298113,5369,0.10978622933849692,-0.010369882145896554,0.014982759952545166,0.0001
2805760,38,1069,8,0.5239506959915161,0.08953125,-0.3411736150085926,0.2,0.011946191,5379,0.12222241003066302,-0.013268901787232607,0.010321582667529583,0.0001
2810880,43,1058,9,0.5312060117721558,0.1049609375,-0.446004673242569,0.2,0.011392507,5389,0.14624487444758416,-0.011964459002483637,0.01879635825753212,0.0001
2816000,48,1045,10,0.6106656789779663,0.0755859375,-0.38879370942711833,0.2,0.0072841705,5399,0.12288735752925277,-0.009297012665774674,0.01269507221877575,0.0001
2821120,2,2135,1,0.4667379856109619,0.10435546875,-0.4082138539850712,0.2,0.013875468,5409,0.09967535391449928,-0.013229020570870489,-0.0039202068001031876,0.0001
2826240,7,1315,2,0.5563148260116577,0.097578125,-0.4023060491681099,0.2,0.00839358,5419,0.08607265708036721,-0.012388466531410814,-0.002850472927093506,0.0001
2831360,12,1193,3,0.4509783387184143,0.0858984375,-0.37148897126317026,0.2,0.010230259,5429,0.10942023664712906,-0.012346519902348519,-5.6646764278411865e-05,0.0001
2836480,17,1144,4,0.5779547691345215,0.091875,-0.4142096231877804,0.2,0.01109354,5439,0.11173792161047459,-0.011426626823376864,0.0019039511680603027,0.0001
2841600,23,1085,5,0.4800393581390381,0.098671875,-0.433402301967144,0.2,0.009068172,5449,0.13902674160897732,-0.012438345738919452,-0.006688812747597694,0.0001
2846720,28,1060,6,0.5688220262527466,0.10763671875,-0.4101827621459961,0.2,0.011196856,5459,0.11872101690620183,-0.014521839048247784,-0.001412929967045784,0.0001
2851840,34,1046,7,0.6047837734222412,0.12791015625,-0.5270754779875279,0.2,0.013918998,5469,0.10393270138651133,-0.014390270228032022,-0.00817732885479927,0.0001
2856960,39,1030,8,0.3733941316604614,0.0992578125,-0.37939129650592807,0.2,0.010963519,5479,0.15425541903823614,-0.01370396269718185,0.016987526789307594,0.0001
2862080,44,1025,9,0.4011625051498413,0.10140625,-0.4417940013110638,0.2,0.011222125,5489,0.1267998569458723,-0.012401424562558532,0.01538111548870802,0.0001
2867200,49,1024,10,0.3670530915260315,0.09962890625,-0.4409597738087177,0.2,0.011516351,5499,0.13569206615909934,-0.007946988528128713,0.022230664268136024,0.0001
2872320,2,2217,1,0.27634215354919434,0.10560546875,-0.44525601997971537,0.2,0.011133099,5509,0.12286867644637824,-0.012382741586770862,-0.0013131070882081985,0.0001
2877440,7,1327,2,0.4090368151664734,0.11197265625,-0.4981552416086197,0.2,0.009728407,5519,0.09138778930529952,-0.012159371259622275,0.01197542529553175,0.0001
2882560,12,1197,3,0.43355393409729004,0.108984375,-0.4676163223385811,0.2,0.011229544,5529,0.11151712507009506,-0.013915209129918367,-0.0034836959093809128,0.0001
2887680,18,1137,4,0.4605851173400879,0.10494140625,-0.4948699831962585,0.2,0.0095444685,5539,0.10170866338536143,-0.012034659921191633,-0.005136013031005859,0.0001
2892800,23,1108,5,0.5644658803939819,0.10537109375,-0.4895422549545765,0.2,0.010815097,5549,0.08418044573627412,-0.011716081867925823,0.017443863674998283,0.0001
2897920,28,1081,6,0.5366857647895813,0.11302734375,-0.4692532244324684,0.2,0.011091143,5559,0.1180314070917666,-0.012871958080213517,-0.006453327834606171,0.0001
2903040,33,1060,7,0.3293048143386841,0.10349609375,-0.4064729286730289,0.2,0.011654037,5569,0.14465305147692561,-0.015772016695700587,0.016495753079652786,0.0001
2908160,38,1054,8,0.350994348526001,0.12296875,-0.5144554948806763,0.2,0.0132968975,5579,0.10860485652461647,-0.012601675069890916,0.007094716653227806,0.0001
2913280,44,1047,9,0.22595083713531494,0.10896484375,-0.4322566767036915,0.2,0.010847933,5589,0.11681550819426775,-0.0116017646540422,0.0068938247859478,0.0001
2918400,49,1040,10,0.41697829961776733,0.0990234375,-0.468174960911274,0.2,0.010722006,5599,0.11383848184719682,-0.011019114514347166,0.001894395798444748,0.0001
2923520,2,2246,1,0.42081892490386963,0.10576171875,-0.42678165167570115,0.2,0.009657773,5609,0.09802742701023817,-0.013375358486082406,-0.009701778180897236,0.0001
2928640,7,1413,2,0.5553145408630371,0.1133203125,-0.43802124306559564,0.2,0.011846522,5619,0.08997363205999136,-0.01628073918749578,-0.012257859110832214,0.0001
2933760,12,1278,3,0.3578760623931885,0.1069140625,-0.4362089973688126,0.2,0.012279179,5629,0.13622486745938658,-0.012054220477584749,0.040630217641592026,0.0001
2938880,16,1214,4,0.5363879203796387,0.1028515625,-0.41226586312055585,0.2,0.01270595,5639,0.09184937669895589,-0.012296690193470567,-0.012078125029802322,0.0001
2944000,21,1178,5,0.5177540183067322,0.11775390625,-0.41768512323498724,0.2,0.013736288,5649,0.11144846113398671,-0.012852864025626331,-0.006941355764865875,0.0001
2949120,25,1214,6,0.39537638425827026,0.0819140625,-0.3651054066419601,0.2,0.023285344,5654,0.16988465033471584,-0.005177090154029429,0.037467364221811295,0.0001
2954240,30,1190,7,0.37728530168533325,0.0941796875,-0.36977791219949724,0.2,0.011089485,5664,0.08512931839562952,-0.011227449947036804,0.00739053450524807,0.0001
2959360,34,1170,8,0.5007275938987732,0.11224609375,-0.41420833200216295,0.2,0.01205957,5674,0.08585124192759394,-0.015587710360996425,-0.008229818195104599,0.0001
2964480,39,1157,9,0.5281890630722046,0.1175390625,-0.408029668033123,0.2,0.013016845,5684,0.07862076167017222,-0.015231854391749948,-0.004129128530621529,0.0001
2969600,44,1139,10,0.3073497414588928,0.10490234375,-0.4114018201828003,0.2,0.011466593,5694,0.13698083505034447,-0.011291509307920933,0.030819464474916458,0.0001
2974720,2,1990,1,0.4193023443222046,0.12673828125,-0.46467933848500254,0.2,0.012094704,5704,0.0825370732229203,-0.014564235990401358,-0.011760987341403961,0.0001
2979840,8,1273,2,0.27543097734451294,0.12126953125,-0.48326158821582793,0.2,0.0125550255,5714,0.100067541282624,-0.011162983025424183,0.003475879319012165,0.0001
2984960,13,1162,3,0.4361148476600647,0.11197265625,-0.4367175604403019,0.2,0.012239059,5724,0.08501328446902334,-0.012687810340430587,-0.008075857535004616,0.0001
2990080,18,1117,4,0.5687898397445679,0.108671875,-0.5173117974400521,0.2,0.011009194,5734,0.0742871743440628,-0.013756622516084463,-0.004501990973949432,0.0001
2995200,23,1095,5,0.6035673022270203,0.08705078125,-0.356019337028265,0.2,0.011137558,5744,0.09113225163891911,-0.01002497392706573,-0.0003331415355205536,0.0001
3000320,28,1086,6,0.4991857409477234,0.0990234375,-0.4178181307017803,0.2,0.009049731,5754,0.1191858010739088,-0.012024406164418905,0.008779502473771572,0.0001
3005440,33,1081,7,0.48107701539993286,0.095390625,-0.3914151094853878,0.2,0.010066306,5764,0.09790473682805896,-0.012613426453899592,0.007175256498157978,0.0001
3010560,38,1061,8,0.5621055960655212,0.099140625,-0.45818677082657816,0.2,0.012030884,5774,0.1041021573357284,-0.014096322203986347,0.004867156967520714,0.0001
3015680,44,1044,9,0.47140735387802124,0.0916015625,-0.4305099594593048,0.2,0.008833601,5784,0.08887084035202861,-0.013437149764504283,-0.01839311234652996,0.0001
3020800,49,1040,10,0.6451815366744995,0.09697265625,-0.5336216858029366,0.2,0.011541891,5794,0.09071146083064377,-0.012703847230877727,0.0064656976610422134,0.0001
3025920,2,1977,1,0.6756250262260437,0.11841796875,-0.5135004948079586,0.2,0.011151123,5804,0.09800470040179789,-0.014108591175172477,-0.007542861625552177,0.0001
3031040,7,1304,2,0.6416294574737549,0.1103125,-0.544445316195488,0.2,0.010707513,5814,0.13779439190402626,-0.013357936029788107,0.003364160656929016,0.0001
3036160,12,1193,3,0.4353301525115967,0.08830078125,-0.36975650399923327,0.2,0.009790536,5824,0.13017416942864657,-0.012303958351258188,0.004870211705565453,0.0001
3041280,17,1140,4,0.4190048575401306,0.10140625,-0.354970026165247,0.2,0.01331386,5834,0.12081483893096447,-0.010157075426541269,0.00732387974858284,0.0001
3046400,22,1113,5,0.3964405059814453,0.09791015625,-0.3506778161227703,0.2,0.009408208,5844,0.12438447833061218,-0.014217644550371914,0.0026309844106435776,0.0001
3051520,28,1094,6,0.5359203815460205,0.0913671875,-0.38268646761775016,0.2,0.012725547,5854,0.08863901826553047,-0.01166329597355798,-0.010519621893763542,0.0001
3056640,33,1082,7,0.40545499324798584,0.09701171875,-0.4082795183360577,0.2,0.010881016,5864,0.0869718306697905,-0.012672548845876009,-0.010693540796637535,0.0001
3061760,38,1076,8,0.2866612672805786,0.08869140625,-0.3990965022146702,0.2,0.009685231,5874,0.0984840449038893,-0.0134706756984815,-0.009097317233681679,0.0001
3066880,43,1055,9,0.5123804807662964,0.10505859375,-0.4479451844096184,0.2,0.012319034,5884,0.09236365321092307,-0.013721338484901934,0.002136537805199623,0.0001
3072000,49,1043,10,0.517328679561615,0.09181640625,-0.4626217012107372,0.2,0.0112483855,5894,0.10457249347120523,-0.01356972703943029,-0.009064333513379097,0.0001
3077120,2,1867,1,0.552003026008606,0.115625,-0.46856952235102656,0.2,0.01209802,5904,0.11061371208168566,-0.015783123634755612,0.013540737330913544,0.0001
3082240,8,1236,2,0.5958728790283203,0.11359375,-0.4742640990018845,0.2,0.011496468,5914,0.10592853909358382,-0.013893671543337404,-0.01775958761572838,0.0001
3087360,13,1154,3,0.5010464191436768,0.10037109375,-0.4952116267383099,0.2,0.009006483,5924,0.10081248017027974,-0.014519497356377541,-0.006844706833362579,0.0001
3092480,18,1113,4,0.4628775119781494,0.1023828125,-0.4661107651889324,0.2,0.013843313,5934,0.11618613017722965,-0.012691746205091477,0.010559320449829102,0.0001
3097600,23,1096,5,0.4736923575401306,0.12017578125,-0.46097022518515585,0.2,0.011220828,5944,0.08154384272173047,-0.014713191101327539,0.010144885629415512,0.0001
3102720,28,1076,6,0.5252518057823181,0.09822265625,-0.4182488177716732,0.2,0.009129917,5954,0.11793189693242312,-0.014245865303091704,0.001895405352115631,0.0001
3107840,33,1069,7,0.5025731921195984,0.0916015625,-0.3756695172190666,0.2,0.01138179,5964,0.11806933527812362,-0.013134273488540203,0.004452003166079521,0.0001
3112960,38,1065,8,0.48637551069259644,0.106484375,-0.3995056767761707,0.2,0.012415156,5974,0.1074844622053206,-0.011532575292512774,0.009302409365773201,0.0001
3118080,43,1060,9,0.44350314140319824,0.08744140625,-0.40805578634142875,0.2,0.0092671085,5984,0.09506418162956834,-0.00980619439855218,-0.0042677391320466995,0.0001
3123200,48,1057,10,0.3640478849411011,0.09546875,-0.41253535479307174,0.2,0.011637199,5994,0.13061660101637243,-0.01368973070755601,-0.0006932523101568222,0.0001
3128320,2,2248,1,0.45532429218292236,0.0918359375,-0.45018644362688065,0.2,0.009128889,6004,0.12722021093592048,-0.012493583215400577,0.02364814653992653,0.0001
3133440,7,1358,2,0.5673352479934692,0.10232421875,-0.4312856237590313,0.2,0.012549256,6014,0.10191087130457163,-0.012651514722965657,0.006445242092013359,0.0001
3138560,12,1235,3,0.39471638202667236,0.094921875,-0.45083353355526923,0.2,0.010322852,6024,0.11733746029436588,-0.012773753697983921,0.01039540208876133,0.0001
3143680,17,1168,4,0.5530608892440796,0.097734375,-0.43068176120519636,0.2,0.011026855,6034,0.09267089695669711,-0.014361915802583098,0.007960579358041286,0.0001
3148800,22,1131,5,0.5073436498641968,0.11048828125,-0.4340795993804932,0.2,0.010683825,6044,0.1224421026557684,-0.012400605771690608,0.017477024346590042,0.0001
3153920,27,1114,6,0.5672603845596313,0.1075,-0.3893052165210247,0.2,0.012305038,6054,0.1367936346679926,-0.014390213636215777,0.014677340164780617,0.0001
3159040,32,1088,7,0.5868430137634277,0.138359375,-0.47179091572761533,0.2,0.012535637,6064,0.12728617945685983,-0.014483913304284215,0.0167527012526989,0.0001
3164160,38,1065,8,0.5750236511230469,0.1394921875,-0.5432283774018287,0.2,0.015488379,6074,0.12854367097839714,-0.016492857781704517,-0.009427078068256378,0.0001
3169280,41,1112,9,0.4646642208099365,0.07945884146341463,-0.43960677777848595,0.2,0.04853333,6077,0.3421983678893345,-0.0012006666284145378,0.10300789773464203,0.0001
3174400,46,1099,10,0.3312622904777527,0.13880859375,-0.4407919383049011,0.2,0.012385257,6087,0.11551407337188721,-0.012303766561672091,-0.0019324813038110733,0.0001
3179520,2,2194,1,0.33671635389328003,0.11583984375,-0.44054470002651214,0.2,0.011713893,6097,0.11122111206874251,-0.012473764987662435,0.01509886421263218,0.0001
3184640,4,2085,2,0.2999202609062195,0.07477678571428571,-0.3524772652557918,0.2,0.016334118,6098,0.4103331182684217,0.004702212887683085,0.14744633436203003,0.0001
3189760,9,1580,3,0.4257239103317261,0.10779296875,-0.35518968015909197,0.2,0.011898899,6108,0.1126177060045302,-0.013862405333202332,-0.0067658741027116776,0.0001
3194880,14,1406,4,0.5469553470611572,0.1021484375,-0.4091873255372047,0.2,0.009865289,6118,0.10502509253099561,-0.012606526371091603,0.009042968973517418,0.0001
3200000,19,1319,5,0.6181445717811584,0.09283203125,-0.38364215940237045,0.2,0.009819516,6128,0.09165678319521248,-0.01579152049962431,0.0015275981277227402,0.0001
3205120,23,1334,6,0.5919214487075806,0.08467261904761905,-0.44180392906779337,0.2,0.028654326,6134,0.18165775973881995,-0.007690831699541637,0.022219883278012276,0.0001
3210240,27,1287,7,0.514778733253479,0.11607421875,-0.49058655560016634,0.2,0.012084415,6144,0.11020706942304968,-0.014349193859379739,0.011422676965594292,0.0001
3215360,32,1253,8,0.565349280834198,0.12734375,-0.43370477348566056,0.2,0.014681305,6154,0.10636268371716141,-0.012361727140378207,0.007467571645975113,0.0001
3220480,37,1224,9,0.6980304718017578,0.11203125,-0.3822451083362102,0.2,0.011198078,6164,0.10477127453312278,-0.013628111265134066,-0.001891719177365303,0.0001
3225600,42,1203,10,0.7336533069610596,0.1190625,-0.4184511521458626,0.2,0.0126413,6174,0.11215088070370256,-0.013407642641104757,-0.00895257294178009,0.0001
3230720,2,1865,1,0.5392541885375977,0.1130078125,-0.3788258473575115,0.2,0.013127866,6184,0.13031570451334118,-0.013330395796801895,0.0016049668192863464,0.0001
3235840,8,1191,2,0.5430013537406921,0.11208984375,-0.45626917377114296,0.2,0.010868916,6194,0.11203166283667088,-0.013981517758220435,0.006701637990772724,0.0001
3240960,14,1096,3,0.4926877021789551,0.13451171875,-0.44683321192860603,0.2,0.0143441465,6204,0.1254705117829144,-0.01607234985101968,0.007778985425829887,0.0001
3246080,19,1032,4,0.5133705139160156,0.1191796875,-0.42833751678466797,0.2,0.012685466,6214,0.11219858719035983,-0.016113300714641808,-0.00032498128712177277,0.0001
3251200,25,1003,5,0.4127822518348694,0.11859375,-0.4346937876939774,0.2,0.012720197,6224,0.11215651768259705,-0.013961189300753176,-0.0040933601558208466,0.0001
3256320,30,992,6,0.5467365980148315,0.10951171875,-0.4461723044514656,0.2,0.010942667,6234,0.09784442405216395,-0.01285282009630464,-0.018026303499937057,0.0001
3261440,36,974,7,0.6296570301055908,0.1062109375,-0.40614872440695765,0.2,0.014024447,6244,0.09570929971523583,-0.013181092515587807,-0.0026795044541358948,0.0001
3266560,41,975,8,0.6251460313796997,0.10328125,-0.47047327607870104,0.2,0.010776998,6254,0.09244324236176908,-0.011846447307616472,-0.015162641182541847,0.0001
3271680,47,974,9,0.5699093341827393,0.1325,-0.532547259181738,0.2,0.012704173,6264,0.09899768771603704,-0.015378007921390236,-0.00966508500277996,0.0001
3276800,52,971,10,0.5945647954940796,0.11169921875,-0.39200652450323104,0.2,0.013214104,6274,0.11622372716665268,-0.013743725367821752,-0.006129499524831772,0.0001
3281920,2,2010,1,0.5061346292495728,0.1272265625,-0.4337846943736076,0.2,0.01278344,6284,0.11983825605362654,-0.015070132529363036,-0.005219422280788422,0.0001
3287040,7,1301,2,0.3559836149215698,0.1112109375,-0.4179794792830944,0.2,0.010802267,6294,0.15543330330401658,-0.013781772488728165,0.008188635110855103,0.0001
3292160,13,1178,3,0.5307376384735107,0.10216796875,-0.40320432260632516,0.2,0.010340376,6304,0.09674505393020809,-0.012983771834988146,-0.013722110539674759,0.0001
3297280,18,1117,4,0.5399339199066162,0.1162890625,-0.39386760130524634,0.2,0.012156291,6314,0.10415522569790482,-0.016617994587868452,-0.007069431245326996,0.0001
3302400,23,1095,5,0.4138738512992859,0.1080859375,-0.4055692632496357,0.2,0.015169198,6324,0.10608886506408453,-0.012912342858035117,0.004143433645367622,0.0001
3307520,28,1074,6,0.49807417392730713,0.10431640625,-0.41349460020661355,0.2,0.012022511,6334,0.08890040083788335,-0.013550846129655838,-0.00010915473103523254,0.0001
3312640,34,1052,7,0.46166718006134033,0.113984375,-0.3956366604566574,0.2,0.011665364,6344,0.10102204179391265,-0.010258503472432495,-0.0072987861931324005,0.0001
3317760,39,1041,8,0.5321388244628906,0.10892578125,-0.4071153321862221,0.2,0.012291441,6354,0.11749755175784231,-0.014556414040271193,-0.007695268839597702,0.0001
3322880,44,1035,9,0.5292251110076904,0.11572265625,-0.4145107372105122,0.2,0.01108679,6364,0.09507668820209801,-0.01610566408140585,-0.025176730006933212,0.0001
3328000,49,1027,10,0.5241631865501404,0.09625,-0.37308166787028313,0.2,0.011391127,6374,0.11137228736653924,-0.012348531330935657,-0.0042882636189460754,0.0001
3333120,2,2141,1,0.2955014705657959,0.13060546875,-0.4829025460779667,0.2,0.011156842,6384,0.12059825740754604,-0.01377102555008605,0.0016453806310892105,0.0001
3338240,7,1309,2,0.48396873474121094,0.1312890625,-0.4851418870687485,0.2,0.015652953,6394,0.10079446917399765,-0.01503779884427786,-0.0044303592294454575,0.0001
3343360,12,1183,3,0.4886270761489868,0.12728515625,-0.4453690652549267,0.2,0.014583243,6404,0.08414258850738406,-0.016355092623271048,-0.02192428708076477,0.0001
3348480,18,1118,4,0.398622989654541,0.14455078125,-0.4761775963008404,0.2,0.016423559,6414,0.08502890205942094,-0.01713585521792993,-0.013872656971216202,0.0001
3353600,24,1063,5,0.32457655668258667,0.1266796875,-0.4334604826569557,0.2,0.012738621,6424,0.09779151150025428,-0.015226887250319123,-0.007106933742761612,0.0001
3358720,29,1046,6,0.40648460388183594,0.11435546875,-0.3846258881688118,0.2,0.01265535,6434,0.0941019109543413,-0.015234486006665975,-0.006082538515329361,0.0001
3363840,34,1039,7,0.32862389087677,0.12255859375,-0.41695875898003576,0.2,0.01403254,6444,0.10103832861408592,-0.01493056635838002,-0.016022607684135437,0.0001
3368960,39,1033,8,0.44722306728363037,0.1528125,-0.5244663879275322,0.2,0.016284931,6454,0.10840324716642499,-0.016518716127611698,-0.012739747762680054,0.0001
3374080,44,1030,9,0.41337889432907104,0.118203125,-0.47388117223978043,0.2,0.012725343,6464,0.0959499598108232,-0.014991668586153537,-0.011522091925144196,0.0001
3379200,50,1018,10,0.5126184225082397,0.10216796875,-0.507546734213829,0.2,0.011388178,6474,0.09024183169938624,-0.013483270613942295,0.002615777775645256,0.0001
3384320,2,2259,1,0.38171476125717163,0.10576171875,-0.39795188382267954,0.2,0.010529688,6484,0.14735849015414715,-0.014494497831910848,0.022090408951044083,0.0001
3389440,7,1282,2,0.38059526681900024,0.10787109375,-0.35075605049729347,0.2,0.01165965,6494,0.11491776809096337,-0.012682552833575755,-0.011912070214748383,0.0001
3394560,15,1010,3,0.5279408693313599,0.13474609375,-0.5254087357223034,0.2,0.013156836,6504,0.12538052450865508,-0.013607916601467878,-0.0030837878584861755,0.0001
3399680,21,948,4,0.5654773116111755,0.1240234375,-0.48998808056116105,0.2,0.012256887,6514,0.13377383023500442,-0.014919118727557362,0.0016918983310461044,0.0001
3404800,27,928,5,0.5035985708236694,0.1153515625,-0.4748786309361458,0.2,0.0143241985,6524,0.1395839375257492,-0.013122042967006564,0.019652653485536575,0.0001
