time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,train/ent_coef,train/loss,curriculum/grid_size,train/entropy_loss,curriculum/preferred_eval_mode,curriculum/stage_timesteps,train/n_updates,curriculum/obs_quantity,curriculum/stage,train/approx_kl,train/learning_rate,train/stage_learning_rate,train/policy_gradient_loss,curriculum/max_steps,train/value_loss,train/explained_variance,train/clip_fraction,train/clip_range,eval/mean_reward,eval/std_reward,eval/deterministic,eval/stage,eval/std_ep_length,eval/full_coverage_rate,eval/mean_ep_length,eval/stage_timesteps,eval/promotion_full_coverage_rate,eval/stochastic_full_coverage_rate,eval/mode_gap,eval/deterministic_full_coverage_rate,eval/diagnostic_full_coverage_rate
,,,,,,,0.017437269911170006,,-0.10206807933747769,,,1905,,,0.007563719,0.0001,,-0.0024826945411041378,,0.043672820013016464,0.7908185720443726,0.04328125,0.2,7.646391892433167,0.19783976113567234,0,1,7.761926307302846,1.0,26.65,1945600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.090710141658783,2.523389996068395,1,1,38.5101272394678,0.95,34.01,1945600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1945600,0.95,1.0,0.050000000000000044,0.95,1.0
2,1955840,27.03,1,1902,7.631835460662842,0.0010000000000000009,,5,,1,1945600,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
6,1960960,25.95,2,1492,7.6684956550598145,,0.020010538399219513,,-0.16236298091709614,,,1910,,,0.006476284,0.0001,,-0.000729547250084579,,0.0489814205467701,0.8041743040084839,0.036640625,0.2,,,,,,,,,,,,,
10,1966080,26.62,3,1431,7.648534774780273,,0.02200949378311634,,-0.10710492953658104,,,1915,,,0.002837611,0.0001,,-0.0009434998407959938,,0.04162235559895635,0.8188266754150391,0.0259765625,0.2,,,,,,,,,,,,,
14,1971200,28.0,4,1389,7.617273330688477,,0.0027593281120061874,,-0.10054278589785098,,,1920,,,0.0072450107,0.0001,,-0.0020624360255897044,,0.040224538426846264,0.8320690393447876,0.033359375,0.2,,,,,,,,,,,,,
19,1976320,27.09,5,1334,7.64118766784668,,0.02473609521985054,,-0.14098759911954403,,,1925,,,0.005294376,0.0001,,-0.0008607100974768401,,0.062696444503963,0.8046459555625916,0.0340625,0.2,,,,,,,,,,,,,
23,1981440,26.97,6,1313,7.639756679534912,,0.021251751109957695,,-0.1232008322328329,,,1930,,,0.0032364577,0.0001,,-0.001511372858658433,,0.04434599341824651,0.8505730032920837,0.03296875,0.2,,,,,,,,,,,,,
27,1986560,27.11,7,1316,7.635063648223877,,0.011274690739810467,,-0.12040362052619458,,,1935,,,0.0048267287,0.0001,,-0.0024182130536064507,,0.04399578019976616,0.7965497970581055,0.0335546875,0.2,,,,,,,,,,,,,
30,1991680,26.24,8,1321,7.646501064300537,,0.02553681842982769,,-0.12479671329259873,,,1940,,,0.00685759,0.0001,,-0.005314380638301372,,0.04519486865028739,0.8455246090888977,0.045625,0.2,,,,,,,,,,,,,
34,1996800,30.67,9,1320,7.481131553649902,,0.011333882808685303,,-0.08757413201034069,,,1945,,,0.0057547046,0.0001,,-0.000490700420923531,,0.026970551004633306,0.8004066348075867,0.031796875,0.2,,,,,,,,,,,,,
38,2001920,27.43,10,1319,7.627290725708008,,0.014706194400787354,,-0.13292834356427194,,,1950,,,0.005544676,0.0001,,-0.0023146499739959835,,0.0487062407284975,0.8482662439346313,0.04125,0.2,,,,,,,,,,,,,
,,,,,,,0.020512457937002182,,-0.09656259350478649,,,1955,,,0.003896032,0.0001,,-0.005032375864684582,,0.04020082192495465,0.7335669994354248,0.0296875,0.2,7.649846458435059,0.20901581620311968,0,1,8.135176703673988,1.0,26.33,1996800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.326926059722901,1.9564860147046432,1,1,30.294374065162664,0.97,30.47,1996800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1996800,0.97,1.0,0.030000000000000027,0.97,1.0
2,2007040,27.81,1,1804,7.602733612060547,0.0010000000000000009,,5,,1,1996800,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2012160,28.17,2,1462,7.603619575500488,,0.019857442006468773,,-0.08280472807586194,,,1960,,,0.0036194525,0.0001,,-0.001272367467172444,,0.0287497494276613,0.841218113899231,0.0258203125,0.2,,,,,,,,,,,,,
10,2017280,30.27,3,1409,7.549357891082764,,0.0180384311825037,,-0.09779223538935185,,,1965,,,0.0042026085,0.0001,,-0.0007755418797023594,,0.04670025996863842,0.8441805839538574,0.03328125,0.2,,,,,,,,,,,,,
15,2022400,27.46,4,1362,7.618557929992676,,0.02640935778617859,,-0.12649523831903933,,,1970,,,0.003777792,0.0001,,-0.003212306087370962,,0.07468196406960487,0.8194929957389832,0.0354296875,0.2,,,,,,,,,,,,,
18,2027520,26.91,5,1349,7.631314277648926,,0.012868707999587059,,-0.10289755322039128,,,1975,,,0.0050942767,0.0001,,-0.004488902473822236,,0.0496129771694541,0.833219051361084,0.0325,0.2,,,,,,,,,,,,,
22,2032640,25.85,6,1337,7.662301540374756,,0.010717437602579594,,-0.1369649625569582,,,1980,,,0.005263914,0.0001,,-0.0036187514662742613,,0.05136566773056984,0.7958841323852539,0.0357421875,0.2,,,,,,,,,,,,,
27,2037760,25.29,7,1293,7.675165176391602,,0.016435805708169937,,-0.13026252053678036,,,1985,,,0.0030368625,0.0001,,-0.002048161728307605,,0.05294517852365971,0.8287702798843384,0.02484375,0.2,,,,,,,,,,,,,
32,2042880,26.94,8,1276,7.639398097991943,,-0.006107511930167675,,-0.0760130975395441,,,1990,,,0.0028432156,0.0001,,-0.005103521384298802,,0.015402381038293243,0.8593430519104004,0.02546875,0.2,,,,,,,,,,,,,
36,2048000,26.87,9,1264,7.633108615875244,,-0.009976658970117569,,-0.09123768158257008,,,1995,,,0.007474599,0.0001,,-0.0021802295930683615,,0.023948720050975682,0.7436859607696533,0.0399609375,0.2,,,,,,,,,,,,,
40,2053120,26.48,10,1265,7.650955677032471,,-0.009215882048010826,,-0.07139380186796189,,,2000,,,0.0033045947,0.0001,,-0.005707609998062253,,0.020520560927689075,0.7571895122528076,0.02796875,0.2,,,,,,,,,,,,,
,,,,,,,0.0032544713467359543,,-0.08802998587489128,,,2005,,,0.0031249826,0.0001,,-0.0022004244569689036,,0.02472789346240461,0.8244099617004395,0.0241796875,0.2,7.649477128982544,0.14377957820112344,0,1,6.681137627679885,1.0,26.68,2048000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.519198718070984,1.193473046189635,1,1,23.73674577527425,0.99,28.63,2048000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2048000,0.99,1.0,0.010000000000000009,0.99,1.0
,,,,,,,,,,,,,,,,,,,,,,,,7.506102125644684,1.1716497546197981,0,1,23.565899091696036,0.99,29.22,2048000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.133857944011688,2.420015349922071,1,1,37.196208140077935,0.96,34.11,2048000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2048000,0.96,0.99,0.030000000000000027,0.96,0.99
2,2058240,28.82,1,1941,7.591376304626465,0.0010000000000000009,,5,,1,2048000,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
6,2063360,30.97,2,1585,7.519301891326904,,0.02559664100408554,,-0.11063489846885205,,,2010,,,0.0036732252,0.0001,,-0.0038982029492035507,,0.043264497555792335,0.7620266675949097,0.0338671875,0.2,,,,,,,,,,,,,
10,2068480,26.64,3,1527,7.648317813873291,,0.03075459785759449,,-0.12671739883720876,,,2015,,,0.004161408,0.0001,,-0.002531341160647571,,0.06755085699260235,0.8347442150115967,0.035859375,0.2,,,,,,,,,,,,,
13,2073600,26.59,4,1484,7.642040252685547,,0.03621769696474075,,-0.10450720734894275,,,2020,,,0.004209838,0.0001,,-0.0008944899775087834,,0.05684132620692253,0.6736857891082764,0.0387109375,0.2,,,,,,,,,,,,,
17,2078720,29.79,5,1457,7.485995292663574,,0.007318062242120504,,-0.0868342848867178,,,2025,,,0.0028957454,0.0001,,-0.0030435696616768837,,0.02077728427015245,0.8080770373344421,0.025390625,0.2,,,,,,,,,,,,,
21,2083840,26.57,6,1427,7.645437717437744,,0.014350594021379948,,-0.12964241705834867,,,2030,,,0.0033213324,0.0001,,-0.0038148088194429873,,0.04838112942874431,0.8008162379264832,0.0318359375,0.2,,,,,,,,,,,,,
26,2088960,26.86,7,1361,7.632988929748535,,0.002816237509250641,,-0.08943808536976576,,,2035,,,0.0047482415,0.0001,,-0.004203667137771845,,0.031138993911445142,0.7348600625991821,0.0363671875,0.2,,,,,,,,,,,,,
30,2094080,28.6,8,1346,7.528386116027832,,0.007849013432860374,,-0.09362018004059791,,,2040,,,0.005395922,0.0001,,-0.001057979571633041,,0.030977602023631333,0.842381477355957,0.0287109375,0.2,,,,,,,,,,,,,
34,2099200,29.25,9,1341,7.512505531311035,,0.016998376697301865,,-0.12083557985723019,,,2045,,,0.003757013,0.0001,,-0.0023297229362651706,,0.05493469916284084,0.8259287476539612,0.029609375,0.2,,,,,,,,,,,,,
38,2104320,26.52,10,1339,7.639841079711914,,0.019996250048279762,,-0.13506888069212436,,,2050,,,0.0060072537,0.0001,,-0.003447911199182272,,0.05961266353726387,0.8179149627685547,0.04140625,0.2,,,,,,,,,,,,,
,,,,,,,0.012981634587049484,,-0.08797934405505657,,,2055,,,0.0033363565,0.0001,,-0.001980789448134601,,0.03919806960970163,0.7357361316680908,0.0252734375,0.2,7.640283951759338,0.1795522130348266,0,1,7.760798927945498,1.0,26.9,2099200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.7054999780654905,3.201135332973048,1,1,49.0902597263449,0.92,39.92,2099200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2099200,0.92,1.0,0.07999999999999996,0.92,1.0
2,2109440,28.62,1,1902,7.593989372253418,0.0010000000000000009,,5,,1,2099200,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
6,2114560,28.19,2,1496,7.5984039306640625,,0.016089510172605515,,-0.09678891651332379,,,2060,,,0.0036764205,0.0001,,-0.0038354517566040157,,0.0456685372069478,0.7796311378479004,0.0350390625,0.2,,,,,,,,,,,,,
10,2119680,26.59,3,1423,7.656813144683838,,0.021946346387267113,,-0.10315040409564973,,,2065,,,0.0054876916,0.0001,,-0.0055536420503631235,,0.04445120984688401,0.7539679408073425,0.0355078125,0.2,,,,,,,,,,,,,
14,2124800,26.81,4,1393,7.644210338592529,,0.007506488356739283,,-0.07663676865398884,,,2070,,,0.0043196557,0.0001,,-0.004405615846626461,,0.020740257911384105,0.8161162734031677,0.0287109375,0.2,,,,,,,,,,,,,
18,2129920,29.85,5,1374,7.476938247680664,,0.011407775804400444,,-0.09014200780540704,,,2075,,,0.0028286106,0.0001,,-0.0006528559979051352,,0.025218786969780922,0.8141795992851257,0.0259765625,0.2,,,,,,,,,,,,,
22,2135040,26.89,6,1372,7.647437572479248,,-0.003216579556465149,,-0.11412516258656978,,,2080,,,0.0064606518,0.0001,,-0.003434876278042793,,0.0359291435778141,0.8387301564216614,0.040546875,0.2,,,,,,,,,,,,,
26,2140160,26.3,7,1366,7.653352737426758,,0.01773836836218834,,-0.10356310307979584,,,2085,,,0.004473886,0.0001,,-0.001022695153951645,,0.04409163335338235,0.8245905041694641,0.033125,0.2,,,,,,,,,,,,,
30,2145280,27.59,8,1361,7.628745079040527,,0.019635580480098724,,-0.1331973910331726,,,2090,,,0.005141087,0.0001,,-0.0013358818623237312,,0.05174299525097013,0.8599410057067871,0.041015625,0.2,,,,,,,,,,,,,
33,2150400,26.93,9,1361,7.634960174560547,,0.03787428140640259,,-0.11952169187366962,,,2095,,,0.003179099,0.0001,,-0.0007191995671018958,,0.07143094532191753,0.6682028770446777,0.03796875,0.2,,,,,,,,,,,,,
37,2155520,27.86,10,1355,7.617648124694824,,0.0421595498919487,,-0.13051225274801254,,,2100,,,0.0038391396,0.0001,,-0.0023881995817646383,,0.06729876872152091,0.7737085819244385,0.0273046875,0.2,,,,,,,,,,,,,
,,,,,,,0.013989094644784927,,-0.13749715946614743,,,2105,,,0.004312397,0.0001,,-0.004022706369869411,,0.055008032768964765,0.8126420974731445,0.0379296875,0.2,7.675568032264709,0.03602259002110907,0,1,3.249615361854384,1.0,25.4,2150400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.440800983905792,1.5183164130984192,1,1,25.627194540175484,0.98,29.13,2150400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2150400,0.98,1.0,0.020000000000000018,0.98,1.0
2,2160640,26.09,1,1929,7.660846710205078,0.0010000000000000009,,5,,0,2150400,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
6,2165760,25.63,2,1491,7.670586109161377,,0.018730875104665756,,-0.1091396712511778,,,2110,,,0.0026044974,0.0001,,-0.0017972223507240414,,0.042941846325993537,0.7466054558753967,0.0269140625,0.2,,,,,,,,,,,,,
10,2170880,27.78,3,1432,7.63123893737793,,0.003578871488571167,,-0.11009451121091843,,,2115,,,0.0041506276,0.0001,,-0.003178314911201596,,0.03870533935725689,0.7799632549285889,0.028984375,0.2,,,,,,,,,,,,,
14,2176000,31.34,4,1399,7.450034141540527,,0.006556774489581585,,-0.10857363775372506,,,2120,,,0.0038510524,0.0001,,-0.0037955373246222734,,0.03105848826467991,0.7591654658317566,0.03125,0.2,,,,,,,,,,,,,
18,2181120,26.72,5,1381,7.642454147338867,,0.014828513376414776,,-0.12877895206212997,,,2125,,,0.0039282558,0.0001,,-0.003758040452376008,,0.039893758539110424,0.8089479207992554,0.040859375,0.2,,,,,,,,,,,,,
22,2186240,31.46,6,1369,7.375148296356201,,0.016891077160835266,,-0.10373967848718166,,,2130,,,0.0031913607,0.0001,,-0.003599246321246028,,0.028930364418774845,0.7095323801040649,0.03171875,0.2,,,,,,,,,,,,,
26,2191360,27.64,7,1362,7.623659610748291,,0.01554000936448574,,-0.1750320562720299,,,2135,,,0.004518681,0.0001,,-0.0022397835832089186,,0.055282026790082456,0.7700978517532349,0.0427734375,0.2,,,,,,,,,,,,,
30,2196480,27.31,8,1359,7.626767635345459,,0.007925156503915787,,-0.09378322303295135,,,2140,,,0.0028782054,0.0001,,-0.0018090395396575332,,0.03679609084501863,0.7441176772117615,0.0252734375,0.2,,,,,,,,,,,,,
34,2201600,26.64,9,1353,7.636955738067627,,0.011594372801482677,,-0.10759917259216309,,,2145,,,0.004696494,0.0001,,-0.003054255151655525,,0.04336919743567705,0.7557727694511414,0.02875,0.2,,,,,,,,,,,,,
37,2206720,26.28,10,1351,7.653568744659424,,0.013265490531921387,,-0.08672228224575519,,,2150,,,0.0048689893,0.0001,,-0.0009008402796462178,,0.02747695518657565,0.7889957427978516,0.0266015625,0.2,,,,,,,,,,,,,
,,,,,,,0.0017161108553409576,,-0.0811225251108408,,,2155,,,0.0038321626,0.0001,,-0.0021713968040421605,,0.02088820212520659,0.7652468681335449,0.0287109375,0.2,7.672596459388733,0.04952760952562839,0,1,3.8788013612455075,1.0,25.57,2201600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.070136253833771,2.3300837733998248,1,1,42.85610341596632,0.96,37.12,2201600,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2201600,0.96,1.0,0.040000000000000036,0.96,1.0
2,2211840,28.51,1,1850,7.591540336608887,0.0010000000000000009,,5,,1,2201600,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
6,2216960,25.48,2,1550,7.663341522216797,,0.009124848991632462,,-0.10266758321405767,,,2160,,,0.011959077,0.0001,,-0.005097478075505613,,0.02616481704043818,0.8034645915031433,0.038590315934065936,0.2,,,,,,,,,,,,,
10,2222080,29.06,3,1486,7.538966178894043,,0.006796742789447308,,-0.10463611207902432,,,2165,,,0.0047267624,0.0001,,-0.0012965765735134483,,0.026936504961922764,0.7998689413070679,0.0307421875,0.2,,,,,,,,,,,,,
14,2227200,29.01,4,1459,7.5224609375,,0.007503783795982599,,-0.12016012065112591,,,2170,,,0.0034110162,0.0001,,-0.003427183977328241,,0.02802526919171214,0.8227976560592651,0.036796875,0.2,,,,,,,,,,,,,
17,2232320,27.23,5,1451,7.64399528503418,,0.01597362942993641,,-0.11303951114416122,,,2175,,,0.0053909975,0.0001,,-0.003897271794266999,,0.04073405740782619,0.8538122773170471,0.0412109375,0.2,,,,,,,,,,,,,
21,2237440,28.47,6,1438,7.5971999168396,,0.02554871328175068,,-0.09784985914826393,,,2180,,,0.004553725,0.0001,,-0.002897924007847905,,0.03726370768621564,0.771265983581543,0.0313671875,0.2,,,,,,,,,,,,,
25,2242560,27.45,7,1419,7.627528667449951,,-0.0024983352050185204,,-0.09011554434895515,,,2185,,,0.0039049522,0.0001,,-0.006475121290422976,,0.0385109181702137,0.7167879343032837,0.0348046875,0.2,,,,,,,,,,,,,
29,2247680,27.15,8,1395,7.638267993927002,,0.019499029964208603,,-0.08342342175543309,,,2190,,,0.0038238626,0.0001,,-0.0006786308670416474,,0.030271936506032944,0.7287077903747559,0.0288671875,0.2,,,,,,,,,,,,,
34,2252800,31.09,9,1355,7.528687000274658,,0.0024406197480857372,,-0.08246880445629358,,,2195,,,0.0040972,0.0001,,-0.0044591597141698,,0.024280967395752667,0.6992875933647156,0.0319140625,0.2,,,,,,,,,,,,,
37,2257920,25.58,10,1352,7.666807651519775,,0.02030204050242901,,-0.13160967096686363,,,2200,,,0.005213635,0.0001,,-0.0021775973541662097,,0.04036988489329815,0.7908247113227844,0.0473828125,0.2,,,,,,,,,,,,,
,,,,,,,0.029751669615507126,,-0.10377278059720993,,,2205,,,0.0034487944,0.0001,,-0.0017267087008804084,,0.04316126694902778,0.8014513850212097,0.025859375,0.2,7.642232809066773,0.19425914632660535,0,1,8.138126319982996,1.0,26.53,2252800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.326931746006012,2.010768720490822,1,1,29.949984974954496,0.97,30.28,2252800,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2252800,0.97,1.0,0.030000000000000027,0.97,1.0
2,2263040,27.92,1,1902,7.552182197570801,0.0010000000000000009,,5,,1,2252800,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2268160,26.08,2,1440,7.659591197967529,,0.04039410501718521,,-0.1396583977341652,,,2210,,,0.0037106846,0.0001,,-0.003645714893937111,,0.05170190513134003,0.8714869022369385,0.0376953125,0.2,,,,,,,,,,,,,
10,2273280,29.54,3,1396,7.524921417236328,,0.013257062062621117,,-0.08963505730032921,,,2215,,,0.003391952,0.0001,,-0.00214106488507241,,0.0403029265999794,0.7774052619934082,0.022578125,0.2,,,,,,,,,,,,,
14,2278400,29.63,4,1389,7.503403186798096,,0.008208323270082474,,-0.13164950139820575,,,2220,,,0.0047415155,0.0001,,-0.004659559261053801,,0.04962266445159912,0.7918514013290405,0.0346484375,0.2,,,,,,,,,,,,,
18,2283520,30.09,5,1379,7.491938591003418,,0.03605177253484726,,-0.1592450261116028,,,2225,,,0.0047017084,0.0001,,-0.004243780211545527,,0.07252147637307643,0.8244313597679138,0.0429296875,0.2,,,,,,,,,,,,,
22,2288640,26.49,6,1375,7.648801803588867,,0.018187060952186584,,-0.11886597827076911,,,2230,,,0.003774222,0.0001,,-0.0022054310049861667,,0.052891992889344694,0.8335860967636108,0.0254296875,0.2,,,,,,,,,,,,,
26,2293760,27.16,7,1371,7.638613700866699,,0.0042818458750844,,-0.08677472431212664,,,2235,,,0.0030710273,0.0001,,0.00019733087159693241,,0.038783871829509736,0.764086127281189,0.0259375,0.2,,,,,,,,,,,,,
29,2298880,28.75,8,1367,7.594404220581055,,0.004965921863913536,,-0.09210232391953468,,,2240,,,0.004673391,0.0001,,-0.002858104701153934,,0.04328141024336219,0.7258688807487488,0.030625,0.2,,,,,,,,,,,,,
33,2304000,26.61,9,1364,7.647051811218262,,0.009082567878067493,,-0.10283934228122234,,,2245,,,0.0042375405,0.0001,,-0.003743751710280776,,0.04763750173151493,0.7839585542678833,0.0389453125,0.2,,,,,,,,,,,,,
37,2309120,27.18,10,1362,7.627262115478516,,-0.011576849967241287,,-0.11298947848379612,,,2250,,,0.004246526,0.0001,,-0.0030036962032318117,,0.029711672216653825,0.8017359972000122,0.04328125,0.2,,,,,,,,,,,,,
,,,,,,,0.004599316976964474,,-0.1224919106811285,,,2255,,,0.004088482,0.0001,,-0.005091428798623383,,0.04556523671373725,0.8071314096450806,0.0395703125,0.2,7.660619163513184,0.09262737766921467,0,1,5.3312193727139014,1.0,26.09,2304000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7.356624853610993,1.821289705209674,1,1,30.07374270023603,0.97,30.3,2304000,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2304000,0.97,1.0,0.030000000000000027,0.97,1.0
2,2314240,27.38,1,1836,7.633285045623779,0.0010000000000000009,,5,,1,2304000,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2319360,26.32,2,1451,7.654046058654785,,0.01696266606450081,,-0.10449712298810482,,,2260,,,0.003491827,0.0001,,-0.00370094477199018,,0.048727254271507266,0.6979103088378906,0.0265625,0.2,,,,,,,,,,,,,
10,2324480,25.26,3,1420,7.6766252517700195,,-0.0031861281022429466,,-0.07472582168877125,,,2265,,,0.0044340882,0.0001,,-0.002131335660815239,,0.020683450493961572,0.7509608864784241,0.0278125,0.2,,,,,,,,,,,,,
14,2329600,27.4,4,1399,7.558704853057861,,0.005818539764732122,,-0.062448464706540106,,,2270,,,0.0026990913,0.0001,,-0.0015901052439585327,,0.012780294772237539,0.8157126307487488,0.0197265625,0.2,,,,,,,,,,,,,
18,2334720,26.64,5,1391,7.641727924346924,,-7.050205022096634e-05,,-0.12604563772678376,,,2275,,,0.006185239,0.0001,,-0.0028900046553462745,,0.0313224071636796,0.7935065031051636,0.040625,0.2,,,,,,,,,,,,,
22,2339840,28.45,6,1386,7.542142391204834,,0.0070158145390450954,,-0.08138799861073494,,,2280,,,0.0029451638,0.0001,,-0.002771072122268379,,0.023891157396137716,0.8060760498046875,0.0215625,0.2,,,,,,,,,,,,,
25,2344960,26.17,7,1380,7.654983997344971,,0.029624078422784805,,-0.10587898910045623,,,2285,,,0.0038651028,0.0001,,-0.003952820133417845,,0.023966957796365023,0.8367627859115601,0.037421875,0.2,,,,,,,,,,,,,
29,2350080,29.27,8,1376,7.5883355140686035,,0.018432684242725372,,-0.11383980587124824,,,2290,,,0.0041393875,0.0001,,-0.0015327832661569118,,0.03904834564775229,0.8103120923042297,0.0299609375,0.2,,,,,,,,,,,,,
33,2355200,26.83,9,1377,7.633540630340576,,0.029397372156381607,,-0.15297824949026106,,,2295,,,0.004350365,0.0001,,-0.0053673310345038775,,0.07026644490659237,0.8069243431091309,0.041796875,0.2,,,,,,,,,,,,,
37,2360320,27.41,10,1361,7.626370906829834,,0.026827430352568626,,-0.15280782051384448,,,2300,,,0.0028620227,0.0001,,-0.002196583701297641,,0.07262872997671366,0.8399950861930847,0.0255078125,0.2,,,,,,,,,,,,,
,,,,,,,0.025756394490599632,,-0.1306603453308344,,,2305,,,0.004844569,0.0001,,-0.00453641464933753,,0.07663925714790822,0.8177041411399841,0.0333203125,0.2,7.510386211872101,1.1148755627752396,0,1,21.104369215875654,0.99,29.16,2355200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.9925851202011104,2.6404865752323707,1,1,41.94489122646523,0.94,36.19,2355200,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2355200,0.94,0.99,0.050000000000000044,0.94,0.99
2,2365440,27.96,1,1735,7.547114372253418,0.0010000000000000009,,5,,1,2355200,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2370560,28.48,2,1398,7.5420451164245605,,0.017668766900897026,,-0.12415840528905392,,,2310,,,0.0037456206,0.0001,,-0.004792995848692954,,0.044647070933133366,0.8462545871734619,0.035234375,0.2,,,,,,,,,,,,,
11,2375680,26.31,3,1366,7.6511993408203125,,0.018239865079522133,,-0.11571857407689094,,,2315,,,0.0027028234,0.0001,,-0.0034781421534717085,,0.05156855197623372,0.8565172553062439,0.024609375,0.2,,,,,,,,,,,,,
15,2380800,29.11,4,1357,7.528653621673584,,0.017351515591144562,,-0.09660421013832092,,,2320,,,0.0036145528,0.0001,,-0.0015351108508184553,,0.045250777918845415,0.7942092418670654,0.022578125,0.2,,,,,,,,,,,,,
18,2385920,25.87,5,1353,7.666857719421387,,0.0017966348677873611,,-0.14546528473496437,,,2325,,,0.0046654386,0.0001,,-0.0045828991802409295,,0.05953767834231258,0.9039289355278015,0.03875,0.2,,,,,,,,,,,,,
22,2391040,28.94,6,1348,7.5232157707214355,,0.025377916172146797,,-0.0893505522608757,,,2330,,,0.002457905,0.0001,,-0.002472171010449529,,0.04754903022199869,0.7658594846725464,0.0194921875,0.2,,,,,,,,,,,,,
26,2396160,26.29,7,1343,7.654597759246826,,0.020038457587361336,,-0.10693272575736046,,,2335,,,0.004021686,0.0001,,-0.004111744922120124,,0.06473505839705468,0.7956627607345581,0.0334375,0.2,,,,,,,,,,,,,
30,2401280,26.97,8,1343,7.627711296081543,,0.004766868427395821,,-0.08991537392139434,,,2340,,,0.00518312,0.0001,,-0.0041157000279054045,,0.0348521918989718,0.7981013655662537,0.032265625,0.2,,,,,,,,,,,,,
34,2406400,26.49,9,1340,7.63743782043457,,0.0027975020930171013,,-0.08870749235153198,,,2345,,,0.0037864293,0.0001,,-0.005149259800091386,,0.033330110777169464,0.7913363575935364,0.0325,0.2,,,,,,,,,,,,,
38,2411520,26.51,10,1335,7.643812656402588,,0.03159967064857483,,-0.0944493779540062,,,2350,,,0.0054844897,0.0001,,-0.00466465724632144,,0.031167268324643373,0.7777103781700134,0.0385546875,0.2,,,,,,,,,,,,,
,,,,,,,0.01111159473657608,,-0.08827443957328797,,,2355,,,0.0035436742,0.0001,,-0.0025300552416592835,,0.03177045326679945,0.778506338596344,0.02515625,0.2,7.610732793807983,0.23408866741212628,0,1,10.286199492523952,1.0,28.29,2406400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6.913204569816589,2.897873944376139,1,1,42.36841276233982,0.94,36.76,2406400,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2406400,0.94,1.0,0.06000000000000005,0.94,1.0
3,2416640,28.08,1,1609,7.6055006980896,0.0010000000000000009,,5,,1,2406400,,3,1,,,0.0001,,200,,,,,,,,,,,,,,,,,
7,2421760,28.4,2,1403,7.607955455780029,,0.01491822674870491,,-0.09927780255675316,,,2360,,,0.0028220788,0.0001,,-0.004386178515851498,,0.03852294920012355,0.7901201248168945,0.0300390625,0.2,,,,,,,,,,,,,
11,2426880,28.16,3,1359,7.5484538078308105,,0.0061167567037045956,,-0.10107056461274624,,,2365,,,0.004511903,0.0001,,-0.005939563349820673,,0.03596179386600852,0.7731435298919678,0.0391796875,0.2,,,,,,,,,,,,,
15,2432000,25.62,4,1346,7.665921211242676,,0.0027599050663411617,,-0.10154995389282703,,,2370,,,0.004085693,0.0001,,-0.004758577346801757,,0.02375186203978956,0.825046718120575,0.0343359375,0.2,,,,,,,,,,,,,
19,2437120,28.41,5,1337,7.602619647979736,,0.011954435147345066,,-0.09374428980052471,,,2375,,,0.003052435,0.0001,,8.26580822467804e-05,,0.027959897350519895,0.8089404106140137,0.026484375,0.2,,,,,,,,,,,,,
23,2442240,25.76,6,1326,7.667591571807861,,-0.010247064754366875,,-0.10137079760432244,,,2380,,,0.005812218,0.0001,,-0.0033354901615530253,,0.026566716935485603,0.8176769018173218,0.0357421875,0.2,,,,,,,,,,,,,
