time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/learning_rate,train/clip_fraction,train/loss,train/n_updates,train/explained_variance,train/entropy_loss,train/value_loss,train/stage_learning_rate,curriculum/stage,train/ent_coef,curriculum/max_steps,curriculum/obs_quantity,curriculum/stage_timesteps,curriculum/grid_size,curriculum/preferred_eval_mode,eval/mean_reward,eval/mean_ep_length,eval/deterministic,eval/full_coverage_rate,eval/std_reward,eval/stage,eval/std_ep_length,eval/stage_timesteps,eval/deterministic_full_coverage_rate,eval/stochastic_full_coverage_rate,eval/coverage_promotion_passed,eval/promotion_full_coverage_rate,eval/diagnostic_full_coverage_rate,eval/quality_promotion_passed,eval/promotion_max_mean_length,eval/promotion_passed,eval/mode_gap,eval/stochastic_quality_passed,eval/promotion_min_mean_reward,eval/deterministic_promotion_floor,eval/deterministic_quality_passed
19,5.419838905334473,678400,66,289.13,730,0.00452076867222786,0.2,0.02275719,0.0001,0.128515625,0.17976054549217224,711,0.2036263346672058,-0.41690088212490084,0.7368517064023763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,5.511041164398193,680960,72,285.14,709,0.006923306165490209,0.2,0.073883794,0.0001,0.11299542682926829,0.2846302092075348,714,0.1702823042869568,-0.43831203187384254,0.9563302898143486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5.390108585357666,683520,1,288.52,1773,0.012837354947502414,0.2,0.03490279,0.0001,0.13216145833333334,0.058201663196086884,716,0.17562466859817505,-0.4425574615597725,0.899239452710996,9.488e-05,3,0.014445333333333333,440,15,51200,11,0,,,,,,,,,,,,,,,,,,,,,
2,5.370193958282471,686080,4,291.15,1219,0.004127082634059822,0.2,0.012495179,9.488e-05,0.05652573529411765,0.1605028510093689,717,0.2388419508934021,-0.42813119642874775,0.7570809050298789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5.485345840454102,688640,12,288.41,601,-0.0011957663577049971,0.2,0.019400783,9.488e-05,0.125,1.2368221282958984,721,0.27296513319015503,-0.4556554138660431,0.6892365470761433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5.452445030212402,691200,24,289.32,419,-0.00015685410238802433,0.2,0.008849367,9.488e-05,0.09796875,0.058528296649456024,726,0.2729213237762451,-0.4818268433213234,0.9636809537559747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.243750095367432,693760,30,297.32,421,0.00508932548109442,0.2,0.025744414,9.488e-05,0.1317138671875,0.1340368390083313,730,0.28579574823379517,-0.5067400000989437,0.5332921348453965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5.209470272064209,696320,35,294.87,436,0.0023418141676014976,0.2,0.018373922,9.488e-05,0.10074013157894737,0.08750291168689728,732,0.34792691469192505,-0.49970574441709015,0.5423008273600748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5.147375583648682,698880,44,293.57,404,-0.003201813139021397,0.2,0.01181264,9.488e-05,0.10578125,0.34296083450317383,737,0.3559550642967224,-0.48640463829040526,0.8015988663211465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5.118023872375488,701440,52,293.01,393,0.002753042736677108,0.2,0.013099432,9.488e-05,0.09259259259259259,0.876090943813324,740,0.3190969228744507,-0.457066681098055,1.062792986838354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5.184906005859375,704000,54,294.34,419,0.004838150925934315,0.2,0.09501595,9.488e-05,0.10190217391304347,0.10970800369977951,742,0.6332270503044128,-0.49714144546052685,0.580073641370172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5.2837300300598145,706560,66,287.87,386,-0.00264763742685318,0.2,0.015071605,9.488e-05,0.12421875,1.2753971815109253,747,0.428289532661438,-0.5140605214238166,0.778119586687535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.340899467468262,709120,75,287.4,375,-0.003528020204976201,0.2,0.009034445,9.488e-05,0.101796875,0.024913240224123,752,0.3860206604003906,-0.5090046536922455,0.8531095276400447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5.289968967437744,711680,84,286.68,361,-0.0026232116483151913,0.2,0.010302881,9.488e-05,0.109296875,0.016024071723222733,757,0.42283958196640015,-0.5251844587922097,0.7366446967422963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5.354892730712891,714240,90,283.61,369,-0.001590271036378866,0.2,0.022739112,9.488e-05,0.10265261627906977,0.21945758163928986,760,0.4456701874732971,-0.48655672752579976,0.9947117693548979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5.38876485824585,716800,98,280.18,362,0.0009012515796348453,0.2,0.008422243,9.488e-05,0.101953125,0.3284558057785034,765,0.4828020930290222,-0.47297406882047655,0.7026567312888801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5.416021347045898,719360,104,279.6,366,0.00025073440461340595,0.2,0.015911233,9.488e-05,0.1016949152542373,0.48395174741744995,768,0.6302363872528076,-0.47623880636894095,0.8597979709442894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5.670687198638916,721920,113,273.34,360,-0.0008549288287758827,0.2,0.010705372,9.488e-05,0.11421875,0.5544525980949402,773,0.6631845235824585,-0.4466912940144539,0.6589997628703713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5.874809741973877,724480,118,268.5,368,0.017179042461418336,0.2,0.023886317,9.488e-05,0.14717741935483872,0.31635868549346924,775,0.5134493112564087,-0.4662337505048321,0.7060105323551162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5.626881122589111,727040,127,277.62,361,0.0002143039833754301,0.2,0.010385703,9.488e-05,0.08734375,1.112718939781189,780,0.18332070112228394,-0.4495518895983696,1.0958651215676218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6.0417866706848145,729600,134,262.73,361,-0.001425340789247234,0.2,0.019913763,9.488e-05,0.10804834905660378,0.4676643908023834,783,0.365789532661438,-0.47188430068627846,0.7582459721784547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6.023566246032715,732160,144,263.81,354,-0.0030179263837635515,0.2,0.015815932,9.488e-05,0.110390625,0.00021247752010822296,788,0.3704506754875183,-0.44331497222185134,0.5367162121273578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6.068437576293945,734720,1,265.37,1955,0.00012110498059412529,0.2,0.013160651,9.488e-05,0.11085668103448276,0.5183141231536865,791,0.32949262857437134,-0.4765445538635912,0.6353126413606364,8.976000000000001e-05,3,0.013890666666666666,440,15,102400,11,0,,,,,,,,,,,,,,,,,,,,,
2,6.035327911376953,737280,12,267.66,417,-0.001915983883664012,0.2,0.010296041,8.976000000000001e-05,0.1121875,0.11910291016101837,796,0.31544041633605957,-0.4880836996436119,0.5487976408749818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6.108736991882324,739840,24,264.72,309,-0.00398696175776422,0.2,0.011021634,8.976000000000001e-05,0.10390625,0.21291282773017883,801,0.4327513575553894,-0.46687410145998,0.6116652929410339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6.046778678894043,742400,28,266.98,356,0.0038075015414506196,0.2,0.008982611,8.976000000000001e-05,0.091796875,0.5549576878547668,803,0.3836386203765869,-0.474764996021986,0.4068864590488374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6.136768817901611,744960,31,264.78,401,0.006388472289674812,0.2,0.0130982585,8.976000000000001e-05,0.0842013888888889,0.2353135347366333,804,0.5174682140350342,-0.5520006914933523,0.4652001594917642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5.912006855010986,747520,39,271.64,391,0.00248097206840848,0.2,0.020783521,8.976000000000001e-05,0.13301542207792208,0.7933879494667053,808,0.4876733422279358,-0.5753032766379319,0.5820599123956515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5.99873161315918,750080,44,266.47,398,0.0019606525221696268,0.2,0.010891545,8.976000000000001e-05,0.115234375,0.22275567054748535,811,0.4906231164932251,-0.5445134152586644,0.572091994019082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5.994995594024658,752640,55,267.44,366,-0.0048910359479486945,0.2,0.008694183,8.976000000000001e-05,0.09203125,0.7103897929191589,816,0.4490690231323242,-0.5591274696588516,0.7007026877999306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5.895410537719727,755200,63,273.92,364,0.0020842161168580626,0.2,0.019534633,8.976000000000001e-05,0.13141324626865672,0.20060968399047852,820,0.5124995708465576,-0.5698121559264054,0.5313672490640363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5.907104969024658,757760,72,272.26,353,-0.005354173826053739,0.2,0.013526204,8.976000000000001e-05,0.11640625,0.04043075442314148,825,0.3317130208015442,-0.5358869260549546,0.7041389362886548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.837666034698486,760320,82,281.43,339,-0.0026774203404784204,0.2,0.016704509,8.976000000000001e-05,0.100234375,0.9766698479652405,830,0.37075257301330566,-0.4927938276529312,0.664702967479825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5.801601409912109,762880,86,279.05,357,0.007442781119607389,0.2,0.033206902,8.976000000000001e-05,0.13834635416666666,0.22021600604057312,832,0.2835957407951355,-0.5684883656601111,1.1518879011273384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5.850276470184326,765440,90,280.35,369,-0.0013003336039908004,0.2,0.012979503,8.976000000000001e-05,0.0946969696969697,1.459415316581726,834,0.010065317153930664,-0.505789493972605,1.113530297622536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5.9366888999938965,768000,95,275.78,376,0.0032743123825639485,0.2,0.015099851,8.976000000000001e-05,0.1064453125,1.023347020149231,836,0.17066508531570435,-0.49291681945323945,1.1228845030069352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,6.044058799743652,770560,105,274.76,364,-0.0025171808898448943,0.2,0.010348517,8.976000000000001e-05,0.090625,0.3160642385482788,841,0.19191300868988037,-0.48474961042404174,0.9231800321117043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,6.1858625411987305,773120,115,271.47,355,-0.0021243501920253038,0.2,0.011088123,8.976000000000001e-05,0.09359375,0.6886721849441528,846,0.1939835548400879,-0.5002462235093117,0.6557604292966426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,6.245746612548828,775680,127,271.72,341,-0.003278417019173503,0.2,0.013171516,8.976000000000001e-05,0.105234375,0.10486673563718796,851,0.2307419776916504,-0.5047403928637505,0.7815579111501575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,6.0531744956970215,778240,136,278.45,338,-0.0015199866456290087,0.2,0.012854127,8.976000000000001e-05,0.08628472222222222,0.640513002872467,856,0.06191140413284302,-0.4826988571219974,0.6377123293777307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,6.132275581359863,780800,143,274.32,337,0.0017074213720598194,0.2,0.023005426,8.976000000000001e-05,0.13035973837209303,0.07212278246879578,861,0.19520998001098633,-0.47375206406726394,0.521787857853396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,5.964563369750977,783360,152,275.62,336,-0.0016444586328275147,0.2,0.030987319,8.976000000000001e-05,0.13355654761904762,0.12683114409446716,866,0.13217979669570923,-0.5269641404350599,0.6409041503266919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5.805671215057373,785920,1,282.29,2032,-0.003152490695938468,0.2,0.012687135,8.976000000000001e-05,0.08953125,0.8609331846237183,871,0.20012950897216797,-0.5047901105880738,0.8689012454636394,8.464e-05,3,0.013335999999999999,440,15,153600,11,0,,,,,,,,,,,,,,,,,,,,,
2,5.790823459625244,788480,10,277.3,511,-0.001967212501913309,0.2,0.012659202,8.464e-05,0.1184375,0.012702707201242447,876,0.215626060962677,-0.5139569890499115,0.6203567336313427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5.855294704437256,791040,22,275.16,340,-0.00013460530899465085,0.2,0.0107218195,8.464e-05,0.10265625,0.006796335801482201,881,0.208623468875885,-0.4495575600862503,0.9572279698774219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5.887815475463867,793600,26,271.03,380,0.0010384208447224385,0.2,0.014738353,8.464e-05,0.0855152027027027,0.25375887751579285,883,0.3897571563720703,-0.4552383616163924,0.5964825299341936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.653786659240723,796160,37,281.61,343,-0.003590224552899599,0.2,0.009671343,8.464e-05,0.088984375,0.4964118003845215,888,0.2736724019050598,-0.46036064743995664,0.7099644000083208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5.484652042388916,798720,44,284.59,342,-0.002521121372970251,0.2,0.02189551,8.464e-05,0.06947115384615385,0.3016861081123352,892,0.4324512481689453,-0.4096229910850525,0.6492967255126971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5.535786151885986,801280,48,284.83,367,0.0001722615957260132,0.2,0.024961565,8.464e-05,0.1015625,0.13988511264324188,894,0.4032289385795593,-0.4619403421878815,0.6330882950127125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5.745963096618652,803840,54,277.53,375,-0.001543696570609297,0.2,0.044361368,8.464e-05,0.08091517857142858,0.8577154874801636,897,0.30364173650741577,-0.41177772269362495,0.8747759009046214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5.878792762756348,806400,61,273.13,375,-0.00018262445014350268,0.2,0.018594071,8.464e-05,0.08609693877551021,0.04133974015712738,900,0.14803487062454224,-0.40291065281751204,0.8137397896878573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5.9784321784973145,808960,72,268.52,353,-0.0038262145780026914,0.2,0.012412529,8.464e-05,0.0915625,0.3643012046813965,905,0.30844956636428833,-0.43405407756567,0.7110950950533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.966203689575195,811520,82,270.95,339,-0.0016749671660363675,0.2,0.007357211,8.464e-05,0.096484375,0.07844171673059464,910,0.26612257957458496,-0.44071260690689085,0.39940195018425584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,6.081623554229736,814080,93,263.92,329,-0.0006708650384098291,0.2,0.010148805,8.464e-05,0.098046875,0.03312062472105026,915,0.2833482027053833,-0.4576039299368858,0.4770196233317256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,5.992156982421875,816640,104,269.53,316,-0.0008443370554596186,0.2,0.011172859,8.464e-05,0.091953125,0.34303054213523865,920,0.2906522750854492,-0.4206194111704826,0.5959917504526675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,5.873995304107666,819200,113,273.59,315,-0.003521744670967261,0.2,0.015378278,8.464e-05,0.1040625,0.053365558385849,924,0.3417370915412903,-0.5086738737424215,0.450688685576121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,5.733851432800293,821760,124,277.36,309,-0.003443906111642718,0.2,0.013188779,8.464e-05,0.11578125,0.04541990906000137,929,0.3041808009147644,-0.5048854836821556,0.5620954911410808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,5.930325508117676,824320,135,272.74,302,0.0010742970693904859,0.2,0.014024526,8.464e-05,0.11911525974025974,0.06347692757844925,933,0.38559019565582275,-0.4777659359690431,0.6324042375501874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5.9928741455078125,826880,147,272.6,294,-0.00376573720946908,0.2,0.009428901,8.464e-05,0.081328125,0.7239217162132263,938,0.36072301864624023,-0.4689165925979614,1.0109351479727775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,5.7876057624816895,829440,155,276.5,296,0.0006286805538937103,0.2,0.032648977,8.464e-05,0.08784520348837209,0.016136426478624344,943,0.5667788982391357,-0.44024266961009,0.5406430612729732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5.7390522956848145,832000,165,277.12,293,-0.002887798270777516,0.2,0.01752322,8.464e-05,0.09714673913043478,0.08760257065296173,948,0.6790649890899658,-0.5247209237321563,0.5348654113426481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,5.569932460784912,834560,168,286.46,303,0.004008301582775618,0.2,0.014844225,8.464e-05,0.11225328947368421,1.4343379735946655,949,0.3318786025047302,-0.45135981471914993,1.1155534296443588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
