time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/entropy_loss,train/explained_variance,train/n_updates,train/value_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/loss,curriculum/stage_timesteps,curriculum/obs_quantity,curriculum/max_steps,curriculum/grid_size,curriculum/stage,train/stage_learning_rate,curriculum/preferred_eval_mode,train/ent_coef,eval/stage_timesteps,eval/full_coverage_rate,eval/mean_reward,eval/deterministic,eval/mean_ep_length,eval/stage,eval/std_ep_length,eval/std_reward,eval/stochastic_quality_passed,eval/promotion_max_mean_length,eval/deterministic_quality_passed,eval/promotion_full_coverage_rate,eval/promotion_passed,eval/stochastic_full_coverage_rate,eval/deterministic_full_coverage_rate,eval/coverage_promotion_passed,eval/deterministic_promotion_floor,eval/diagnostic_full_coverage_rate,eval/mode_gap,eval/promotion_min_mean_reward,eval/quality_promotion_passed
542720,358,168.76,42,6,4.647457122802734,-0.6737180829048157,0.8590292930603027,870,0.8924840567260981,0.133515625,0.1,0.0026382473,0.00022247400134801866,3e-05,0.07208108901977539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545280,334,168.54,53,7,4.751945495605469,-0.6504223829507828,0.7687969207763672,875,0.7120513509213925,0.116640625,0.1,0.0024861146,-0.0021468889061361553,3e-05,0.7836197018623352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547840,310,173.12,65,8,4.570181369781494,-0.6288742542266845,0.9112770557403564,880,0.7254617000371217,0.111796875,0.1,0.0025744138,-0.0008796987030655146,3e-05,0.31234171986579895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550400,300,176.43,76,9,4.364339351654053,-0.7025747013092041,0.8546183705329895,885,0.7549865332990885,0.13671875,0.1,0.0044849375,-0.0007436265610158443,3e-05,0.07689519971609116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552960,301,174.45,84,10,4.531444072723389,-0.6650580824776129,0.8772403597831726,890,0.7509532476013357,0.12668678977272727,0.1,0.007103745,-0.0005325679138133472,3e-05,0.07041053473949432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.6516526484489441,0.7107018232345581,895,1.3061630101501942,0.078125,0.1,0.0015901536,0.00020090285688638686,3e-05,0.6899018883705139,,,,,,,,,230400,0.87,4.850214680060744,0,169.11,2,73.02833628119978,2.97516043422119,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,0.54,2.813326491564512,1,203.98,2,107.86760217970917,6.429519649479846,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,230400,,,,,2,,,0,115.2,0,0.87,0,0.87,0.54,0,0.6719999999999999,0.87,0.32999999999999996,6.75,0
555520,2015,178.68,1,1,4.375141143798828,,,,,,,,,,,230400,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
558080,594,179.05,8,2,4.356484413146973,-0.6667166242474004,0.8131692409515381,897,1.1459411963036186,0.12273848684210527,0.1,0.0028242788,0.00272907252962652,3e-05,0.15984642505645752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560640,296,181.22,25,3,4.332447052001953,-0.6621468341350556,0.7661639451980591,902,1.1213601320981978,0.0978125,0.1,0.0024365443,-0.0009282609634101391,3e-05,0.9350159764289856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563200,261,176.04,39,4,4.418635845184326,-0.6704494547843933,0.7632794976234436,907,0.8511004096269608,0.12484375,0.1,0.002500343,-0.0004496635450050235,3e-05,0.21680456399917603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565760,250,172.68,51,5,4.519937515258789,-0.6413293540477752,0.5148000717163086,912,0.7380576980859042,0.10953125,0.1,0.0027837541,-0.0013102590944617987,3e-05,0.2754097878932953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568320,244,172.8,62,6,4.538636207580566,-0.6621466755867005,0.618232011795044,917,0.5756506057083607,0.116171875,0.1,0.00230061,-0.0026940890774130822,3e-05,0.10782483965158463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570880,248,175.71,72,7,4.49088716506958,-0.6536302971839905,0.8359926342964172,922,0.40547672763466835,0.111875,0.1,0.0029532374,-0.002150540268048644,3e-05,0.03521139174699783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573440,247,169.58,82,8,4.729493141174316,-0.647785912156105,0.7075226306915283,927,1.0051969064772128,0.124375,0.1,0.0027172877,-0.001116779400035739,3e-05,0.2946172058582306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576000,263,171.8,87,9,4.670525550842285,-0.6558216974139214,0.7786125540733337,929,0.6853428156115114,0.105859375,0.1,0.0031644101,0.002604614500887692,3e-05,0.36823219060897827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578560,260,178.73,98,10,4.412468433380127,-0.6291329461336136,0.767829179763794,934,0.6351312178373337,0.10640625,0.1,0.0029959257,4.167688079178333e-05,3e-05,0.07975377142429352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.6477888178825378,0.8408529758453369,939,0.47670960349962116,0.106015625,0.1,0.002330399,0.0003263396583497524,3e-05,0.12971533834934235,,,,,,,,,256000,0.96,5.482915632650256,0,149.14,2,56.60177029033633,2.7756058589747905,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,0.5,2.0363214190863075,1,215.7,2,105.70255436837844,6.638755117528439,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,256000,,,,,2,,,0,115.2,0,0.96,0,0.96,0.5,0,0.6719999999999999,0.96,0.45999999999999996,6.75,0
581120,2564,181.62,0,1,4.4239678382873535,,,,,,,,,,,256000,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
583680,953,182.2,5,2,4.430774688720703,-0.6336201048559613,0.7958877086639404,941,0.6937308969597021,0.0935329861111111,0.1,0.0032681855,-6.638513877987862e-05,3e-05,0.8993439078330994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586240,428,176.13,17,3,4.601409912109375,-0.6750792741775513,0.6939057111740112,946,0.6481433242559433,0.11125,0.1,0.0038451254,0.0007546612527221441,3e-05,0.4662436544895172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588800,452,170.79,22,4,4.747013092041016,-0.593405464003163,0.6347213983535767,948,0.7919771428550443,0.08669354838709678,0.1,0.003067998,0.0007374750510338814,3e-05,0.6107872724533081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591360,377,167.65,33,5,4.942656993865967,-0.6134215205907821,0.7069872617721558,953,0.7104331234842539,0.0921875,0.1,0.0018532999,-0.0013971292693167924,3e-05,0.4453810453414917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593920,348,165.9,44,6,4.978484153747559,-0.6133522993326187,0.8361533880233765,958,0.48715081322938203,0.125078125,0.1,0.0044744504,-0.0018540692795068025,3e-05,0.09217176586389542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596480,323,162.39,55,7,4.950727939605713,-0.6286021536588668,0.8567726612091064,963,0.5733566969260573,0.14203125,0.1,0.0025554388,0.00032556592486798763,3e-05,0.6189836263656616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599040,305,157.42,66,8,5.221895694732666,-0.6023967805504798,0.8364037871360779,968,0.6035082391649484,0.1290625,0.1,0.002939785,-0.0008779528643935918,3e-05,0.3945794701576233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601600,292,159.0,78,9,5.144598960876465,-0.5958303847908973,0.825201153755188,973,0.5935582967102527,0.093828125,0.1,0.0027918655,-0.000999617432244122,3e-05,0.16056279838085175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604160,308,163.98,82,10,4.907963752746582,-0.6223732102662325,0.8446788787841797,975,0.5676697590388358,0.1611328125,0.1,0.0059039383,0.0035201401042286307,3e-05,0.081309013068676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.6204157672919236,0.8557815551757812,979,0.7812437482855537,0.10836038961038962,0.1,0.0035354325,-0.00010139709217594815,3e-05,0.377706378698349,,,,,,,,,281600,0.91,5.123113378733397,0,159.92,2,68.50352983606028,3.1056458664542985,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,0.6,3.6267330445721746,1,193.32,2,105.31428013332284,6.021189602578532,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,281600,,,,,2,,,0,115.2,0,0.91,0,0.91,0.6,0,0.6719999999999999,0.91,0.31000000000000005,6.75,0
606720,2636,169.6,0,1,4.709557056427002,,,,,,,,,,,281600,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
609280,1180,170.98,4,2,4.713640213012695,-0.6507001062234242,0.877824068069458,981,0.5402715012431145,0.12526041666666668,0.1,0.006800556,0.00274562764291962,3e-05,0.24735534191131592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611840,499,169.72,15,3,4.7250447273254395,-0.6158894321322441,0.6694506406784058,986,0.909076987951994,0.087890625,0.1,0.0019899425,-0.0010324703250080348,3e-05,0.36353498697280884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614400,390,176.81,26,4,4.501398086547852,-0.6494946390390396,0.7739706635475159,991,0.9141209547407925,0.145859375,0.1,0.0029040605,-0.00037288147024810314,3e-05,0.07347534596920013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616960,349,185.43,36,5,4.237561225891113,-0.6285701010325183,0.8330885767936707,995,0.5780333993471649,0.13366866438356165,0.1,0.0044151843,0.00048366283411032534,3e-05,0.0734948217868805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619520,312,183.21,49,6,4.321534633636475,-0.6221439152956009,0.7759836912155151,1000,0.8079238301469013,0.112734375,0.1,0.00199916,-0.0008282003924250603,3e-05,0.06479604542255402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622080,287,177.72,62,7,4.625683784484863,-0.6118552044034005,0.6415786743164062,1005,1.0217866072058677,0.090390625,0.1,0.0018456479,-3.762479871511459e-05,3e-05,0.07985018193721771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624640,280,172.03,73,8,4.712131977081299,-0.6123169067502022,0.5297445058822632,1010,1.3301158724725246,0.11,0.1,0.002387036,-0.0012518469337373971,3e-05,0.07391702383756638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627200,301,163.46,76,9,5.138698101043701,-0.6257596948872441,0.643173336982727,1012,0.874458011077798,0.09918478260869565,0.1,0.0103204,0.003285923527310724,3e-05,0.2877911925315857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629760,304,154.08,83,10,5.493273735046387,-0.5899737512364107,0.6397145986557007,1015,0.7855850282837363,0.09911151960784313,0.1,0.003610678,0.0012525877933584008,3e-05,0.4851965606212616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.6020032976354871,0.6901469826698303,1018,0.6092775087980997,0.09207589285714286,0.1,0.010185832,0.0013045256824365684,3e-05,0.20990495383739471,,,,,,,,,307200,0.89,5.115656326115132,0,161.1,2,71.28036195194298,3.36432309295734,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,307200,0.5,2.0257483150810005,1,218.85,2,103.93751728803224,6.434053225606878,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,307200,,,,,2,,,0,115.2,0,0.89,0,0.89,0.5,0,0.6719999999999999,0.89,0.39,6.75,0
632320,2459,151.04,1,1,5.541867256164551,,,,,,,,,,,307200,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
634880,942,154.52,5,2,5.3776092529296875,-0.6579180720605349,0.8592735528945923,1020,0.4302162873117547,0.12150493421052631,0.1,0.004815388,0.0032072664287529492,3e-05,0.03947669267654419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637440,435,156.52,17,3,5.278514862060547,-0.6421266525983811,0.8454553484916687,1025,0.47020670838654044,0.10953125,0.1,0.0029885443,-0.00040894582867622375,3e-05,0.11690738797187805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640000,342,154.97,29,4,5.435122489929199,-0.605222609937191,0.8325748443603516,1030,0.7548258612304926,0.127734375,0.1,0.0050662197,-0.0010542373545467853,3e-05,0.0750153660774231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642560,403,156.38,31,5,5.358393669128418,-0.5588535070419312,0.8294481039047241,1031,0.4227309947212537,0.1328125,0.1,0.0039525665,0.004300759484370549,3e-05,0.13731706142425537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645120,339,157.42,45,6,5.289249420166016,-0.5906414118409157,0.8518280386924744,1036,0.6994642926007509,0.08578125,0.1,0.0015317826,-0.0005121535621583461,3e-05,0.415330708026886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647680,308,152.81,58,7,5.4377121925354,-0.5982803881168366,0.7925642728805542,1041,0.9688866437971592,0.132109375,0.1,0.002295358,0.000896860770881176,3e-05,0.2553287446498871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650240,294,152.33,69,8,5.4645676612854,-0.5926687395572663,0.8830375671386719,1046,0.6570661325752735,0.105546875,0.1,0.0039755795,-0.00016603014431893826,3e-05,0.049639590084552765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652800,286,160.18,80,9,5.261093616485596,-0.6030525344610215,0.8654830455780029,1051,0.6033197817951441,0.117734375,0.1,0.003249639,-0.0006257261009886861,3e-05,0.33021190762519836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655360,306,165.16,83,10,5.000231742858887,-0.6110262019293649,0.9120713472366333,1053,0.559374580071086,0.15215773809523808,0.1,0.016872201,0.005414019737924848,3e-05,0.1099189966917038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.602973660454154,0.8990577459335327,1057,0.528534886543639,0.1358642578125,0.1,0.010420832,0.002843610302079469,3e-05,0.0694742500782013,,,,,,,,,332800,0.9,5.136853424627334,0,157.78,2,68.68516288107644,3.3435924163374464,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,332800,0.56,2.8863955372571946,1,201.0,2,106.61275721038267,6.729193880124839,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,332800,,,,,2,,,0,115.2,0,0.9,0,0.9,0.56,0,0.6719999999999999,0.9,0.33999999999999997,6.75,0
657920,2681,168.9,0,1,4.796002388000488,,,,,,,,,,,332800,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
660480,1191,168.1,4,2,4.858488082885742,-0.5803421234542673,0.8402539491653442,1059,0.8590106889605522,0.14488636363636365,0.1,0.008632105,0.002795018721371889,3e-05,0.26465466618537903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663040,459,170.63,16,3,4.847712516784668,-0.5664385038614274,0.6237807273864746,1064,0.7985830458253622,0.107578125,0.1,0.0019885786,-4.815978463739157e-05,3e-05,0.25415903329849243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665600,383,169.7,26,4,4.943435192108154,-0.5969781619310379,0.7785367369651794,1069,0.9779918624460697,0.125078125,0.1,0.0026356848,-0.0006963920127600431,3e-05,0.21881599724292755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668160,334,165.16,38,5,5.083995819091797,-0.5563569569587707,0.7489649057388306,1074,0.9175509282946587,0.12140625,0.1,0.0023035181,-1.896984875202179e-05,3e-05,0.9081307053565979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670720,371,159.45,41,6,5.266518592834473,-0.5785799386600653,0.8110946416854858,1076,0.7011385839432478,0.11328125,0.1,0.005273611,0.002653899951837957,3e-05,0.31623831391334534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673280,346,157.29,51,7,5.303079605102539,-0.5625539144873619,0.7808656096458435,1081,0.7423810362070798,0.1028125,0.1,0.0024113369,-0.0006515047512948513,3e-05,0.31335532665252686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675840,343,157.32,59,8,5.34768533706665,-0.5694707886261099,0.8437705636024475,1085,0.6834609755314887,0.13993566176470587,0.1,0.007148895,-0.0002342064947109012,3e-05,0.1884538233280182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678400,318,164.47,72,9,5.1255011558532715,-0.5705774638056755,0.7963587045669556,1090,0.6867143868654967,0.113671875,0.1,0.0020464158,-0.00013289164751768113,3e-05,0.21023178100585938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680960,344,160.67,74,10,5.202929496765137,-0.592540442943573,0.8647724986076355,1091,0.47513786809785025,0.16629464285714285,0.1,0.0063478905,0.005723704184804644,3e-05,0.3543631136417389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.5633075481653214,0.7769482135772705,1096,0.7708111661672592,0.0953125,0.1,0.0024117136,-0.0006452645175158978,3e-05,1.0705398321151733,,,,,,,,,358400,0.85,5.372734892945736,0,159.37,2,76.65580930366596,3.210162648344448,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,358400,0.58,3.696693794680759,1,193.56,2,108.55250526818807,5.969083655285937,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,358400,,,,,2,,,0,115.2,0,0.85,0,0.85,0.58,0,0.6719999999999999,0.85,0.27,6.75,0
683520,2464,163.59,1,1,5.027484893798828,,,,,,,,,,,358400,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
686080,453,163.58,11,2,4.877285957336426,-0.5975575963907604,0.769925594329834,1100,0.555202995297275,0.1258900316455696,0.1,0.0032164846,-0.00024895440739921377,3e-05,0.22852161526679993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688640,333,163.12,23,3,5.025915145874023,-0.5794823750853538,0.8169889450073242,1105,0.6886316596344113,0.120390625,0.1,0.003982499,0.0011216106358915567,3e-05,0.07695727795362473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691200,323,170.47,31,4,4.677464485168457,-0.6156208726667589,0.8202763795852661,1110,0.4924560828154446,0.15129368279569894,0.1,0.0058152806,0.002462486946775067,3e-05,0.10343620181083679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693760,364,173.41,35,5,4.598677158355713,-0.6339027668748584,0.9112129807472229,1112,0.4869658768709217,0.11272321428571429,0.1,0.0047021727,0.0011451875657907554,3e-05,0.056055616587400436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696320,396,170.02,38,6,4.641613960266113,-0.6035884320735931,0.8701179027557373,1114,0.7106408686377108,0.131591796875,0.1,0.004381002,0.0016804480692371726,3e-05,0.31992724537849426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698880,367,167.3,48,7,4.8155694007873535,-0.5877161508874048,0.7724173069000244,1118,0.9741589355317852,0.12321993670886076,0.1,0.0045651244,0.002104185403713697,3e-05,0.6017467975616455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701440,364,166.42,56,8,4.769087314605713,-0.5898876425935261,0.8348397016525269,1122,0.6538945394776651,0.14190764925373134,0.1,0.0043796073,0.003685796139900809,3e-05,0.17493726313114166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704000,342,167.67,67,9,4.723776340484619,-0.6334596192836761,0.7623230218887329,1127,0.8444043586403132,0.116484375,0.1,0.0029976596,-0.0006579477246850729,3e-05,0.1864398717880249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706560,321,154.58,79,10,5.227199554443359,-0.601835033595562,0.8962332010269165,1132,0.562270137667656,0.095703125,0.1,0.0023891737,0.0004802767932415009,3e-05,0.37773019075393677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.5609578162431716,0.7795836329460144,1137,0.6373571859300137,0.087109375,0.1,0.0029586726,-0.0001539792912080884,3e-05,0.19277097284793854,,,,,,,,,384000,0.87,4.646131841186434,0,171.8,2,78.37920642619444,3.4998303909392043,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,384000,0.55,3.4859699592739344,1,200.09,2,109.35328938811122,5.737867998482533,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,384000,,,,,2,,,0,115.2,0,0.87,0,0.87,0.55,0,0.6719999999999999,0.87,0.31999999999999995,6.75,0
709120,2659,154.27,0,1,5.231039047241211,,,,,,,,,,,384000,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
711680,416,148.27,12,2,5.53603458404541,-0.588075710881141,0.9180833101272583,1142,0.5843288829570176,0.12718413978494625,0.1,0.0041586333,0.0017432737895237502,3e-05,0.12558220326900482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714240,316,151.14,24,3,5.376789093017578,-0.5616033002734184,0.7465688586235046,1147,0.810138917863369,0.101640625,0.1,0.0016302357,-0.001700196983292699,3e-05,0.30808863043785095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716800,283,150.91,36,4,5.602565765380859,-0.5923351213335991,0.8716705441474915,1152,0.7614408586919308,0.111015625,0.1,0.0017454888,-0.0002437024936079979,3e-05,0.39805516600608826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719360,277,149.33,46,5,5.754980087280273,-0.5771120119094849,0.89959317445755,1157,0.71900653809309,0.0953125,0.1,0.0022059323,-0.00047163892537355423,3e-05,0.36163702607154846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721920,276,156.54,55,6,5.551628589630127,-0.5789338698983193,0.8868533372879028,1162,0.6778919513523579,0.0909375,0.1,0.001172101,-0.0009960568929091097,3e-05,0.14847932755947113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724480,284,156.5,62,7,5.510335922241211,-0.5745412611192272,0.9475593566894531,1166,0.44963732794407874,0.11554939516129033,0.1,0.016168313,0.0014603949872957123,3e-05,0.12817080318927765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727040,276,161.36,74,8,5.236731052398682,-0.5683656930923462,0.8754501342773438,1171,0.8143370340764523,0.116484375,0.1,0.0032591328,0.0009174457658082247,3e-05,0.26690423488616943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729600,270,164.58,85,9,5.128665924072266,-0.572375285923481,0.8655537366867065,1176,0.8056939313933253,0.11734375,0.1,0.0022236381,-0.0008867616578936576,3e-05,0.29344624280929565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732160,262,155.95,97,10,5.401727199554443,-0.5537162274122238,0.8435192108154297,1181,0.6974078331887722,0.10953125,0.1,0.0029439759,0.00021142184734344483,3e-05,1.36083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.5545170673727989,0.6663199663162231,1186,1.1063772223889827,0.0853125,0.1,0.0024457932,-0.0005624703317880631,3e-05,0.47939440608024597,,,,,,,,,409600,0.91,5.219622494354844,0,159.15,2,68.32179374108968,2.899621822571021,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,409600,0.52,2.271453869193792,1,212.94,2,105.5143421530931,6.536738274427199,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,409600,,,,,2,,,0,115.2,0,0.91,0,0.91,0.52,0,0.6719999999999999,0.91,0.39,6.75,0
734720,2003,154.89,1,1,5.424614906311035,,,,,,,,,,,409600,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
737280,404,146.32,12,2,5.705448150634766,-0.5594110170006752,0.8779007792472839,1191,0.8355128694325685,0.1065625,0.1,0.002467617,-0.0016102138720452785,3e-05,0.30491915345191956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739840,306,141.9,25,3,6.023806095123291,-0.5432935869693756,0.8329453468322754,1196,0.5763530262559652,0.123203125,0.1,0.0040892395,-0.0007058772910386324,3e-05,0.5330979228019714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742400,263,140.06,38,4,6.184337615966797,-0.5303463128209114,0.8437172174453735,1201,0.6003303831070661,0.108515625,0.1,0.0021995823,0.0001927305804565549,3e-05,0.0892571359872818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744960,261,145.17,48,5,5.974804878234863,-0.5463648882508277,0.8939340114593506,1206,0.5658818997070193,0.1053125,0.1,0.0028078246,0.0007041747774928809,3e-05,0.06387331336736679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747520,251,144.42,61,6,6.032820224761963,-0.5313022676110267,0.9119558930397034,1211,0.523976305834949,0.093671875,0.1,0.0024909643,-7.0667453110218045e-06,3e-05,0.2689628601074219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750080,244,143.58,73,7,6.061771869659424,-0.5116172263026237,0.882660448551178,1216,0.5712347087264061,0.103359375,0.1,0.0036502064,1.9527673721313477e-05,3e-05,0.2298966944217682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752640,240,149.95,85,8,5.813640117645264,-0.5563736656308174,0.8704932928085327,1221,0.7035332381725311,0.078359375,0.1,0.0021118699,-0.0016771480347961187,3e-05,0.11618134379386902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755200,249,156.79,92,9,5.571845054626465,-0.5696586040350107,0.9204257726669312,1225,0.7809999546752526,0.15120192307692307,0.1,0.009654656,0.0034689109557523175,3e-05,0.12075015902519226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757760,251,151.75,101,10,5.6982293128967285,-0.5623650968074798,0.9272412657737732,1229,0.468931192557017,0.14604166666666665,0.1,0.0034823855,0.0014893502121170361,3e-05,0.056988559663295746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,-0.5414632666110992,0.8164602518081665,1234,0.8404557050764561,0.088984375,0.1,0.0020181458,-0.0002666965406388044,3e-05,0.49390286207199097,,,,,,,,,435200,0.89,4.997817832827568,0,163.32,2,74.64206320835459,3.3321344559560497,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,435200,0.69,4.647475975304842,1,169.7,2,102.54418559820932,5.428213571575068,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,435200,,,,,2,,,0,115.2,0,0.89,0,0.89,0.69,0,0.6719999999999999,0.89,0.20000000000000007,6.75,0
760320,2265,153.57,1,1,5.622919082641602,,,,,,,,,,,435200,8,320,8,2,3e-05,1,0.009,,,,,,,,,,,,,,,,,,,,,
762880,426,157.91,11,2,5.3485307693481445,-0.5785321295261383,0.9271761178970337,1239,0.6094734406471253,0.126171875,0.1,0.0030148462,0.0009257104620337487,3e-05,0.5258932113647461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765440,322,159.93,23,3,5.176321029663086,-0.5547854575514793,0.918055534362793,1244,0.6281019756570458,0.149609375,0.1,0.0035462645,0.0016397907491773366,3e-05,0.19177678227424622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768000,289,152.62,35,4,5.422924041748047,-0.563237473666668,0.8951581716537476,1249,0.6789571432024241,0.15953125,0.1,0.0048568235,0.003198943082243204,3e-05,0.5628531575202942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770560,263,150.03,48,5,5.452432632446289,-0.5543869367241859,0.7421854734420776,1254,0.5053818621486426,0.08921875,0.1,0.0022415086,-0.000503568286076188,3e-05,0.26261720061302185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773120,256,150.47,59,6,5.5643720626831055,-0.5662616920471192,0.932589054107666,1259,0.45921704314649103,0.11609375,0.1,0.0033098436,0.0005010977014899254,3e-05,0.03332633897662163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
